order_id,customer_id,late_delivery_risk,shipping_mode,category_name,order_date,item_price
34509,2873,1,Second Class,Water Sports,2015-07-21 04:05:00,199.9900055
34496,3122,0,Standard Class,Water Sports,2015-07-21 01:59:00,199.9900055
34491,8930,0,Standard Class,Water Sports,2015-07-21 00:56:00,199.9900055
34474,1289,1,First Class,Water Sports,2015-07-20 22:50:00,199.9900055
34468,5692,1,Same Day,Water Sports,2015-07-20 22:29:00,199.9900055
34464,11974,1,Standard Class,Water Sports,2015-07-20 21:47:00,199.9900055
34435,2031,0,Standard Class,Water Sports,2015-07-20 17:35:00,199.9900055
34433,11659,1,First Class,Water Sports,2015-07-20 17:14:00,199.9900055
34415,4485,0,Standard Class,Water Sports,2015-07-20 14:26:00,199.9900055
34411,2118,0,Standard Class,Water Sports,2015-07-20 14:05:00,199.9900055
34399,561,0,Standard Class,Water Sports,2015-07-20 11:37:00,199.9900055
34388,10303,0,Standard Class,Water Sports,2015-07-20 09:52:00,199.9900055
34383,9916,0,Standard Class,Water Sports,2015-07-20 08:28:00,199.9900055
34345,3625,1,Standard Class,Water Sports,2015-07-20 02:31:00,199.9900055
34338,7292,0,Standard Class,Water Sports,2015-07-20 01:49:00,199.9900055
34309,2418,1,Standard Class,Water Sports,2015-07-19 21:37:00,199.9900055
34300,11295,1,Second Class,Water Sports,2015-07-19 19:30:00,199.9900055
34296,8895,0,Standard Class,Water Sports,2015-07-19 19:09:00,199.9900055
34289,10348,1,Second Class,Water Sports,2015-07-19 18:06:00,199.9900055
34276,535,0,Standard Class,Water Sports,2015-07-19 14:57:00,199.9900055
34275,535,0,Standard Class,Water Sports,2015-07-19 14:57:00,199.9900055
34257,3760,1,Standard Class,Water Sports,2015-07-19 12:51:00,199.9900055
34253,4700,1,Standard Class,Water Sports,2015-07-19 12:30:00,199.9900055
34243,3265,1,First Class,Water Sports,2015-07-19 10:45:00,199.9900055
34237,10139,1,Standard Class,Water Sports,2015-07-19 09:00:00,199.9900055
34227,10331,0,Standard Class,Water Sports,2015-07-19 08:18:00,199.9900055
34215,1619,1,Second Class,Water Sports,2015-07-19 06:54:00,199.9900055
34207,8643,0,Standard Class,Water Sports,2015-07-19 06:12:00,199.9900055
34167,3389,1,Second Class,Water Sports,2015-07-19 01:59:00,199.9900055
34164,1527,0,Standard Class,Water Sports,2015-07-19 00:56:00,199.9900055
34163,1527,0,Standard Class,Water Sports,2015-07-19 00:56:00,199.9900055
34161,2404,1,Standard Class,Water Sports,2015-07-19 00:35:00,199.9900055
34154,7649,0,Standard Class,Water Sports,2015-07-18 23:53:00,199.9900055
34148,7962,0,Standard Class,Water Sports,2015-07-18 23:11:00,199.9900055
34147,6850,1,Standard Class,Water Sports,2015-07-18 22:50:00,199.9900055
34142,11257,1,Second Class,Water Sports,2015-07-18 22:29:00,199.9900055
34141,5904,0,Standard Class,Water Sports,2015-07-18 22:08:00,199.9900055
34137,10010,1,First Class,Water Sports,2015-07-18 21:47:00,199.9900055
34114,9565,1,Standard Class,Water Sports,2015-07-18 19:20:00,199.9900055
34107,3459,0,Standard Class,Water Sports,2015-07-18 18:38:00,199.9900055
34094,11846,1,Same Day,Water Sports,2015-07-18 16:32:00,199.9900055
34070,12121,0,Standard Class,Water Sports,2015-07-18 11:38:00,199.9900055
34038,7248,1,Standard Class,Water Sports,2015-07-18 07:04:00,199.9900055
34033,1412,1,Standard Class,Water Sports,2015-07-18 06:43:00,199.9900055
34004,4062,1,Standard Class,Water Sports,2015-07-18 01:49:00,199.9900055
34000,996,1,Second Class,Water Sports,2015-07-18 00:46:00,199.9900055
33988,10163,0,Standard Class,Water Sports,2015-07-17 23:01:00,199.9900055
33987,10163,0,Standard Class,Water Sports,2015-07-17 23:01:00,199.9900055
33960,11073,0,Standard Class,Water Sports,2015-07-17 19:52:00,199.9900055
33952,7281,0,Standard Class,Water Sports,2015-07-17 19:31:00,199.9900055
33951,9636,0,Standard Class,Water Sports,2015-07-17 19:10:00,199.9900055
33944,4549,0,Standard Class,Water Sports,2015-07-17 18:28:00,199.9900055
33930,12434,1,Standard Class,Water Sports,2015-07-17 16:42:00,199.9900055
33929,12434,1,Standard Class,Water Sports,2015-07-17 16:42:00,199.9900055
33925,1553,0,Standard Class,Water Sports,2015-07-17 16:00:00,199.9900055
33915,7249,1,Standard Class,Water Sports,2015-07-17 13:12:00,199.9900055
33908,7081,0,Standard Class,Water Sports,2015-07-17 12:30:00,199.9900055
33898,10866,1,Second Class,Water Sports,2015-07-17 10:03:00,199.9900055
33897,10866,1,Second Class,Water Sports,2015-07-17 10:03:00,199.9900055
33895,314,1,Second Class,Water Sports,2015-07-17 09:21:00,199.9900055
33891,8651,1,Second Class,Water Sports,2015-07-17 09:00:00,199.9900055
33884,10284,1,Standard Class,Water Sports,2015-07-17 08:18:00,199.9900055
33877,9011,0,Standard Class,Water Sports,2015-07-17 07:15:00,199.9900055
33869,10286,0,Same Day,Water Sports,2015-07-17 05:51:00,199.9900055
33862,10880,1,Standard Class,Water Sports,2015-07-17 04:48:00,199.9900055
33858,5616,1,First Class,Water Sports,2015-07-17 04:27:00,199.9900055
33841,579,0,Standard Class,Water Sports,2015-07-17 02:21:00,199.9900055
33834,11635,0,Standard Class,Water Sports,2015-07-17 01:39:00,199.9900055
33831,11635,0,Standard Class,Water Sports,2015-07-17 01:39:00,199.9900055
33824,10996,0,Standard Class,Water Sports,2015-07-17 00:36:00,199.9900055
33820,3501,0,Standard Class,Water Sports,2015-07-17 00:15:00,199.9900055
33787,6327,1,Standard Class,Water Sports,2015-07-16 19:41:00,199.9900055
33772,9796,0,Standard Class,Water Sports,2015-07-16 17:35:00,199.9900055
33757,510,0,Standard Class,Water Sports,2015-07-16 15:29:00,199.9900055
33753,7215,1,Standard Class,Water Sports,2015-07-16 14:47:00,199.9900055
33747,7434,1,Second Class,Water Sports,2015-07-16 14:26:00,199.9900055
33720,1457,1,Standard Class,Water Sports,2015-07-16 10:56:00,199.9900055
33704,8944,0,Standard Class,Water Sports,2015-07-16 08:50:00,199.9900055
33702,11596,0,Standard Class,Water Sports,2015-07-16 08:29:00,199.9900055
33699,7047,1,Standard Class,Water Sports,2015-07-16 07:47:00,199.9900055
33696,10259,1,Second Class,Water Sports,2015-07-16 07:26:00,199.9900055
33687,291,1,First Class,Water Sports,2015-07-16 06:01:00,199.9900055
33677,6815,1,First Class,Water Sports,2015-07-16 03:55:00,199.9900055
33648,10721,1,Standard Class,Water Sports,2015-07-16 00:46:00,199.9900055
33647,10721,1,Standard Class,Water Sports,2015-07-16 00:46:00,199.9900055
33645,3675,1,Standard Class,Water Sports,2015-07-16 00:25:00,199.9900055
33624,8275,0,Standard Class,Water Sports,2015-07-15 21:37:00,199.9900055
33621,6635,1,Standard Class,Water Sports,2015-07-15 21:16:00,199.9900055
33567,11502,1,Standard Class,Water Sports,2015-07-15 15:40:00,199.9900055
33545,1165,0,Standard Class,Water Sports,2015-07-15 12:09:00,199.9900055
33529,5727,1,Standard Class,Water Sports,2015-07-15 09:00:00,199.9900055
33518,10245,1,Second Class,Water Sports,2015-07-15 07:15:00,199.9900055
33509,1386,0,Standard Class,Water Sports,2015-07-15 05:51:00,199.9900055
33498,8534,1,Standard Class,Water Sports,2015-07-15 03:45:00,199.9900055
33485,12084,1,Second Class,Water Sports,2015-07-15 02:42:00,199.9900055
33476,10944,1,Second Class,Water Sports,2015-07-15 01:39:00,199.9900055
33468,3509,1,First Class,Water Sports,2015-07-15 00:57:00,199.9900055
33456,4028,1,Second Class,Water Sports,2015-07-14 23:12:00,199.9900055
33424,6109,1,First Class,Water Sports,2015-07-14 20:23:00,199.9900055
33416,7059,1,Same Day,Water Sports,2015-07-14 19:20:00,199.9900055
33401,4435,1,Second Class,Water Sports,2015-07-14 17:14:00,199.9900055
33385,4105,1,Second Class,Water Sports,2015-07-14 15:08:00,199.9900055
33376,10495,1,Second Class,Water Sports,2015-07-14 14:26:00,199.9900055
33341,1735,1,First Class,Water Sports,2015-07-14 10:14:00,199.9900055
33333,8274,0,Standard Class,Water Sports,2015-07-14 09:11:00,199.9900055
33319,169,1,Second Class,Water Sports,2015-07-14 08:08:00,199.9900055
33307,7403,1,Standard Class,Water Sports,2015-07-14 06:44:00,199.9900055
33304,5666,1,Standard Class,Water Sports,2015-07-14 06:23:00,199.9900055
33297,8398,0,Standard Class,Water Sports,2015-07-14 05:41:00,199.9900055
33259,3798,0,Standard Class,Water Sports,2015-07-14 00:46:00,199.9900055
33227,3998,0,Standard Class,Water Sports,2015-07-13 21:16:00,199.9900055
33200,7997,1,First Class,Water Sports,2015-07-13 16:01:00,199.9900055
33195,3209,1,Standard Class,Water Sports,2015-07-13 14:58:00,199.9900055
33192,10057,0,Standard Class,Water Sports,2015-07-13 14:16:00,199.9900055
33188,11172,1,First Class,Water Sports,2015-07-13 13:55:00,199.9900055
33180,4264,1,Standard Class,Water Sports,2015-07-13 12:52:00,199.9900055
33178,4264,1,Standard Class,Water Sports,2015-07-13 12:52:00,199.9900055
33161,728,1,Standard Class,Water Sports,2015-07-13 11:06:00,199.9900055
33153,4885,0,Standard Class,Water Sports,2015-07-13 09:42:00,199.9900055
33150,596,0,Standard Class,Water Sports,2015-07-13 09:00:00,199.9900055
33142,5938,0,Standard Class,Water Sports,2015-07-13 08:18:00,199.9900055
33128,11436,1,First Class,Water Sports,2015-07-13 06:12:00,199.9900055
33118,3794,0,Standard Class,Water Sports,2015-07-13 05:09:00,199.9900055
33090,1491,1,Second Class,Water Sports,2015-07-13 00:57:00,199.9900055
33060,9671,0,Standard Class,Water Sports,2015-07-12 20:03:00,199.9900055
33057,4704,0,Standard Class,Water Sports,2015-07-12 19:00:00,199.9900055
33056,4704,0,Standard Class,Water Sports,2015-07-12 19:00:00,199.9900055
33044,7501,1,First Class,Water Sports,2015-07-12 17:56:00,199.9900055
33026,8602,1,First Class,Water Sports,2015-07-12 15:29:00,199.9900055
33021,7495,1,Standard Class,Water Sports,2015-07-12 14:26:00,199.9900055
33019,7495,1,Standard Class,Water Sports,2015-07-12 14:26:00,199.9900055
33008,11455,0,Standard Class,Water Sports,2015-07-12 13:02:00,199.9900055
33006,11455,0,Standard Class,Water Sports,2015-07-12 13:02:00,199.9900055
33002,9180,1,Standard Class,Water Sports,2015-07-12 12:41:00,199.9900055
33001,9180,1,Standard Class,Water Sports,2015-07-12 12:41:00,199.9900055
32996,7670,0,Standard Class,Water Sports,2015-07-12 11:38:00,199.9900055
32979,1603,0,Standard Class,Water Sports,2015-07-12 10:14:00,199.9900055
32942,1168,1,First Class,Water Sports,2015-07-12 04:38:00,199.9900055
32939,1168,1,First Class,Water Sports,2015-07-12 04:38:00,199.9900055
32937,5660,1,First Class,Water Sports,2015-07-12 04:17:00,199.9900055
32933,1886,1,First Class,Water Sports,2015-07-12 03:56:00,199.9900055
32931,3098,1,First Class,Water Sports,2015-07-12 03:35:00,199.9900055
32922,4980,1,Standard Class,Water Sports,2015-07-12 01:50:00,199.9900055
32909,11764,1,Standard Class,Water Sports,2015-07-12 00:04:00,199.9900055
32889,1780,0,Standard Class,Water Sports,2015-07-11 21:58:00,199.9900055
32887,11204,0,Standard Class,Water Sports,2015-07-11 21:16:00,199.9900055
32885,11204,0,Standard Class,Water Sports,2015-07-11 21:16:00,199.9900055
32857,2163,1,Same Day,Water Sports,2015-07-11 17:46:00,199.9900055
32855,2163,1,Same Day,Water Sports,2015-07-11 17:46:00,199.9900055
32854,4618,1,Same Day,Water Sports,2015-07-11 17:25:00,199.9900055
32846,8500,0,Standard Class,Water Sports,2015-07-11 16:43:00,199.9900055
32841,6623,0,Standard Class,Water Sports,2015-07-11 16:01:00,199.9900055
32837,6028,1,Standard Class,Water Sports,2015-07-11 15:40:00,199.9900055
32833,7283,1,Standard Class,Water Sports,2015-07-11 15:19:00,199.9900055
32800,7980,1,Second Class,Water Sports,2015-07-11 09:43:00,199.9900055
32757,7085,1,Standard Class,Water Sports,2015-07-11 03:03:00,199.9900055
32756,9305,0,Standard Class,Water Sports,2015-07-11 02:42:00,199.9900055
32725,12103,1,Second Class,Water Sports,2015-07-10 23:33:00,199.9900055
32720,7261,1,Second Class,Water Sports,2015-07-10 23:12:00,199.9900055
32714,10406,0,Standard Class,Water Sports,2015-07-10 22:30:00,199.9900055
32713,10406,0,Standard Class,Water Sports,2015-07-10 22:30:00,199.9900055
32650,2698,1,Standard Class,Water Sports,2015-07-10 13:02:00,199.9900055
32648,7975,1,Second Class,Water Sports,2015-07-10 12:41:00,199.9900055
32641,6150,1,Second Class,Water Sports,2015-07-10 12:20:00,199.9900055
32629,10765,0,Same Day,Water Sports,2015-07-10 10:14:00,199.9900055
32622,108,1,First Class,Water Sports,2015-07-10 09:32:00,199.9900055
32609,9366,0,Standard Class,Water Sports,2015-07-10 06:44:00,199.9900055
32602,272,1,Standard Class,Water Sports,2015-07-10 06:02:00,199.9900055
32589,8047,1,Second Class,Water Sports,2015-07-10 03:56:00,199.9900055
32582,5829,1,Second Class,Water Sports,2015-07-10 02:53:00,199.9900055
32575,1688,1,First Class,Water Sports,2015-07-10 02:11:00,199.9900055
32556,3934,0,Standard Class,Water Sports,2015-07-09 23:02:00,199.9900055
32551,4339,0,Standard Class,Water Sports,2015-07-09 22:19:00,199.9900055
32535,2330,0,Standard Class,Water Sports,2015-07-09 20:34:00,199.9900055
32531,6583,0,Standard Class,Water Sports,2015-07-09 20:13:00,199.9900055
32528,6854,1,Standard Class,Water Sports,2015-07-09 19:31:00,199.9900055
32526,6854,1,Standard Class,Water Sports,2015-07-09 19:31:00,199.9900055
32520,10585,0,Standard Class,Water Sports,2015-07-09 19:10:00,199.9900055
32516,168,0,Standard Class,Water Sports,2015-07-09 18:28:00,199.9900055
32505,10300,0,Standard Class,Water Sports,2015-07-09 16:43:00,199.9900055
32480,454,1,Second Class,Water Sports,2015-07-09 13:34:00,199.9900055
32478,4499,0,Second Class,Water Sports,2015-07-09 13:13:00,199.9900055
32464,5039,1,First Class,Water Sports,2015-07-09 11:28:00,199.9900055
32461,5011,1,First Class,Water Sports,2015-07-09 11:07:00,199.9900055
32449,6988,1,Standard Class,Water Sports,2015-07-09 09:22:00,199.9900055
32416,1004,1,Standard Class,Water Sports,2015-07-09 05:30:00,199.9900055
32402,8603,1,First Class,Water Sports,2015-07-09 04:27:00,199.9900055
32370,10431,0,Standard Class,Water Sports,2015-07-08 23:33:00,199.9900055
32369,10431,0,Standard Class,Water Sports,2015-07-08 23:33:00,199.9900055
32368,2080,0,Standard Class,Water Sports,2015-07-08 23:12:00,199.9900055
32347,6785,0,Standard Class,Water Sports,2015-07-08 19:42:00,199.9900055
32340,310,0,Standard Class,Water Sports,2015-07-08 17:57:00,199.9900055
32337,5094,1,First Class,Water Sports,2015-07-08 16:54:00,199.9900055
32332,9300,1,First Class,Water Sports,2015-07-08 16:33:00,199.9900055
32326,2050,1,Second Class,Water Sports,2015-07-08 15:51:00,199.9900055
32325,2050,1,Second Class,Water Sports,2015-07-08 15:51:00,199.9900055
32316,6669,1,First Class,Water Sports,2015-07-08 14:06:00,199.9900055
32301,5050,1,Standard Class,Water Sports,2015-07-08 12:20:00,199.9900055
32294,3166,0,Standard Class,Water Sports,2015-07-08 11:38:00,199.9900055
32287,3838,1,Second Class,Water Sports,2015-07-08 10:35:00,199.9900055
32278,996,1,Standard Class,Water Sports,2015-07-08 08:29:00,199.9900055
32276,7522,0,Standard Class,Water Sports,2015-07-08 08:08:00,199.9900055
32256,7793,0,Standard Class,Water Sports,2015-07-08 04:17:00,199.9900055
32246,10149,1,Standard Class,Water Sports,2015-07-08 03:14:00,199.9900055
32242,7602,0,Standard Class,Water Sports,2015-07-08 02:53:00,199.9900055
32232,164,0,Standard Class,Water Sports,2015-07-08 02:11:00,199.9900055
32223,8015,0,Standard Class,Water Sports,2015-07-08 01:08:00,199.9900055
32207,12184,1,Standard Class,Water Sports,2015-07-07 23:44:00,199.9900055
32164,1776,1,Same Day,Water Sports,2015-07-07 18:49:00,199.9900055
32146,1548,0,Standard Class,Water Sports,2015-07-07 16:22:00,199.9900055
32126,8305,1,First Class,Water Sports,2015-07-07 12:52:00,199.9900055
32120,7576,1,Standard Class,Water Sports,2015-07-07 11:49:00,199.9900055
32115,5364,0,Standard Class,Water Sports,2015-07-07 10:46:00,199.9900055
32113,5364,0,Standard Class,Water Sports,2015-07-07 10:46:00,199.9900055
32105,10653,1,Standard Class,Water Sports,2015-07-07 10:04:00,199.9900055
32103,10653,1,Standard Class,Water Sports,2015-07-07 10:04:00,199.9900055
32102,6196,1,Standard Class,Water Sports,2015-07-07 09:43:00,199.9900055
32092,9040,1,First Class,Water Sports,2015-07-07 08:40:00,199.9900055
32085,7282,1,First Class,Water Sports,2015-07-07 07:58:00,199.9900055
32082,5217,1,Second Class,Water Sports,2015-07-07 07:16:00,199.9900055
32058,9352,0,Same Day,Water Sports,2015-07-07 03:25:00,199.9900055
32051,2819,0,Standard Class,Water Sports,2015-07-07 02:00:00,199.9900055
32048,2819,0,Standard Class,Water Sports,2015-07-07 02:00:00,199.9900055
32033,9289,1,Second Class,Water Sports,2015-07-06 23:33:00,199.9900055
15437,3329,0,Standard Class,Indoor/Outdoor Games,2015-04-01 03:22:00,49.97999954
15436,3329,0,Standard Class,Indoor/Outdoor Games,2015-04-01 03:22:00,49.97999954
15430,6402,0,Standard Class,Indoor/Outdoor Games,2015-04-01 02:19:00,49.97999954
15428,11234,1,Second Class,Indoor/Outdoor Games,2015-04-01 01:58:00,49.97999954
15419,7278,1,Standard Class,Indoor/Outdoor Games,2015-04-01 01:16:00,49.97999954
15417,2754,1,Second Class,Indoor/Outdoor Games,2015-04-01 00:34:00,49.97999954
15394,6784,0,Standard Class,Indoor/Outdoor Games,2015-03-31 22:07:00,49.97999954
15387,2750,1,Same Day,Indoor/Outdoor Games,2015-03-31 21:04:00,49.97999954
15381,163,1,Standard Class,Indoor/Outdoor Games,2015-03-31 19:40:00,49.97999954
15358,5244,1,Standard Class,Indoor/Outdoor Games,2015-03-31 14:45:00,49.97999954
15357,5244,1,Standard Class,Indoor/Outdoor Games,2015-03-31 14:45:00,49.97999954
15350,3253,1,Second Class,Indoor/Outdoor Games,2015-03-31 13:42:00,49.97999954
15341,383,1,Second Class,Indoor/Outdoor Games,2015-03-31 13:00:00,49.97999954
15325,6154,1,Standard Class,Indoor/Outdoor Games,2015-03-31 10:54:00,49.97999954
15321,6154,1,Standard Class,Indoor/Outdoor Games,2015-03-31 10:54:00,49.97999954
15320,8531,0,Standard Class,Indoor/Outdoor Games,2015-03-31 10:33:00,49.97999954
15301,19,1,Second Class,Indoor/Outdoor Games,2015-03-31 08:27:00,49.97999954
15300,10762,0,Second Class,Indoor/Outdoor Games,2015-03-31 08:06:00,49.97999954
15296,10762,0,Second Class,Indoor/Outdoor Games,2015-03-31 08:06:00,49.97999954
15292,95,1,Second Class,Indoor/Outdoor Games,2015-03-31 07:45:00,49.97999954
15284,6670,0,Standard Class,Indoor/Outdoor Games,2015-03-31 06:42:00,49.97999954
15274,1619,0,Standard Class,Indoor/Outdoor Games,2015-03-31 05:18:00,49.97999954
15271,8370,0,Standard Class,Indoor/Outdoor Games,2015-03-31 04:57:00,49.97999954
15268,4121,1,Standard Class,Indoor/Outdoor Games,2015-03-31 04:15:00,49.97999954
15267,4121,1,Standard Class,Indoor/Outdoor Games,2015-03-31 04:15:00,49.97999954
15263,10739,1,Standard Class,Indoor/Outdoor Games,2015-03-31 03:54:00,49.97999954
15258,9124,0,Standard Class,Indoor/Outdoor Games,2015-03-31 03:12:00,49.97999954
15231,2058,0,Standard Class,Indoor/Outdoor Games,2015-03-30 23:42:00,49.97999954
15228,9407,0,Standard Class,Indoor/Outdoor Games,2015-03-30 23:21:00,49.97999954
15220,12187,1,Second Class,Indoor/Outdoor Games,2015-03-30 22:38:00,49.97999954
15216,8857,1,First Class,Indoor/Outdoor Games,2015-03-30 22:17:00,49.97999954
15190,5138,1,Standard Class,Indoor/Outdoor Games,2015-03-30 19:08:00,49.97999954
15189,5138,1,Standard Class,Indoor/Outdoor Games,2015-03-30 19:08:00,49.97999954
15185,5712,0,Standard Class,Indoor/Outdoor Games,2015-03-30 18:26:00,49.97999954
15170,10377,1,Second Class,Indoor/Outdoor Games,2015-03-30 17:02:00,49.97999954
15160,9496,1,Standard Class,Indoor/Outdoor Games,2015-03-30 15:59:00,49.97999954
15146,9518,0,Second Class,Indoor/Outdoor Games,2015-03-30 13:32:00,49.97999954
15136,10133,1,Standard Class,Indoor/Outdoor Games,2015-03-30 12:08:00,49.97999954
15131,1515,0,Standard Class,Indoor/Outdoor Games,2015-03-30 11:26:00,49.97999954
15128,7209,0,Standard Class,Indoor/Outdoor Games,2015-03-30 11:05:00,49.97999954
15117,11516,1,Standard Class,Indoor/Outdoor Games,2015-03-30 10:23:00,49.97999954
15105,914,0,Standard Class,Indoor/Outdoor Games,2015-03-30 09:20:00,49.97999954
15103,914,0,Standard Class,Indoor/Outdoor Games,2015-03-30 09:20:00,49.97999954
15095,7562,0,Standard Class,Indoor/Outdoor Games,2015-03-30 07:56:00,49.97999954
15093,7562,0,Standard Class,Indoor/Outdoor Games,2015-03-30 07:56:00,49.97999954
15082,2667,1,Second Class,Indoor/Outdoor Games,2015-03-30 06:53:00,49.97999954
15072,12266,1,Second Class,Indoor/Outdoor Games,2015-03-30 05:07:00,49.97999954
15070,12266,1,Second Class,Indoor/Outdoor Games,2015-03-30 05:07:00,49.97999954
15056,11473,0,Same Day,Indoor/Outdoor Games,2015-03-30 03:01:00,49.97999954
15050,4069,0,Standard Class,Indoor/Outdoor Games,2015-03-30 02:40:00,49.97999954
15047,1733,0,Standard Class,Indoor/Outdoor Games,2015-03-30 02:19:00,49.97999954
15032,11575,0,Standard Class,Indoor/Outdoor Games,2015-03-30 00:34:00,49.97999954
15018,11416,1,First Class,Indoor/Outdoor Games,2015-03-29 23:10:00,49.97999954
14995,1142,0,Standard Class,Indoor/Outdoor Games,2015-03-29 19:40:00,49.97999954
14981,10148,1,Standard Class,Indoor/Outdoor Games,2015-03-29 18:37:00,49.97999954
14976,6845,0,Standard Class,Indoor/Outdoor Games,2015-03-29 18:16:00,49.97999954
14963,9781,0,Standard Class,Indoor/Outdoor Games,2015-03-29 16:31:00,49.97999954
14960,6360,1,First Class,Indoor/Outdoor Games,2015-03-29 16:10:00,49.97999954
14954,4707,1,Standard Class,Indoor/Outdoor Games,2015-03-29 15:07:00,49.97999954
14950,4707,1,Standard Class,Indoor/Outdoor Games,2015-03-29 15:07:00,49.97999954
14944,850,0,Standard Class,Indoor/Outdoor Games,2015-03-29 13:43:00,49.97999954
14915,5477,1,First Class,Indoor/Outdoor Games,2015-03-29 10:12:00,49.97999954
14911,6514,1,First Class,Indoor/Outdoor Games,2015-03-29 09:51:00,49.97999954
14897,4911,1,Standard Class,Indoor/Outdoor Games,2015-03-29 08:27:00,49.97999954
14884,10886,0,Standard Class,Indoor/Outdoor Games,2015-03-29 05:39:00,49.97999954
14877,10013,1,Second Class,Indoor/Outdoor Games,2015-03-29 04:36:00,49.97999954
14845,6095,1,First Class,Indoor/Outdoor Games,2015-03-29 01:06:00,49.97999954
14831,8385,1,Second Class,Indoor/Outdoor Games,2015-03-28 23:21:00,49.97999954
14830,8385,1,Second Class,Indoor/Outdoor Games,2015-03-28 23:21:00,49.97999954
14828,8385,1,Second Class,Indoor/Outdoor Games,2015-03-28 23:21:00,49.97999954
14822,12230,1,Standard Class,Indoor/Outdoor Games,2015-03-28 21:36:00,49.97999954
14821,12230,1,Standard Class,Indoor/Outdoor Games,2015-03-28 21:36:00,49.97999954
14806,250,1,First Class,Indoor/Outdoor Games,2015-03-28 19:50:00,49.97999954
14782,572,1,Same Day,Indoor/Outdoor Games,2015-03-28 17:02:00,49.97999954
14770,9765,0,Standard Class,Indoor/Outdoor Games,2015-03-28 15:59:00,49.97999954
14766,6932,1,Standard Class,Indoor/Outdoor Games,2015-03-28 14:56:00,49.97999954
14754,3739,0,Standard Class,Indoor/Outdoor Games,2015-03-28 13:32:00,49.97999954
14745,3175,0,Second Class,Indoor/Outdoor Games,2015-03-28 12:08:00,49.97999954
14742,10211,1,First Class,Indoor/Outdoor Games,2015-03-28 11:26:00,49.97999954
14737,1737,0,Standard Class,Indoor/Outdoor Games,2015-03-28 10:23:00,49.97999954
14726,6306,0,Standard Class,Indoor/Outdoor Games,2015-03-28 09:20:00,49.97999954
14716,7079,1,Standard Class,Indoor/Outdoor Games,2015-03-28 07:56:00,49.97999954
14682,8845,1,Standard Class,Indoor/Outdoor Games,2015-03-28 02:19:00,49.97999954
14673,8754,1,First Class,Indoor/Outdoor Games,2015-03-28 01:37:00,49.97999954
14633,6049,0,Standard Class,Indoor/Outdoor Games,2015-03-27 20:43:00,49.97999954
14630,4066,1,Second Class,Indoor/Outdoor Games,2015-03-27 20:22:00,49.97999954
14626,3715,0,Second Class,Indoor/Outdoor Games,2015-03-27 20:01:00,49.97999954
14615,4556,0,Second Class,Indoor/Outdoor Games,2015-03-27 18:16:00,49.97999954
14611,10242,1,First Class,Indoor/Outdoor Games,2015-03-27 17:55:00,49.97999954
14609,1480,1,First Class,Indoor/Outdoor Games,2015-03-27 17:13:00,49.97999954
14601,6052,0,Standard Class,Indoor/Outdoor Games,2015-03-27 16:31:00,49.97999954
14593,10000,1,Standard Class,Indoor/Outdoor Games,2015-03-27 15:49:00,49.97999954
14579,7531,0,Standard Class,Indoor/Outdoor Games,2015-03-27 11:58:00,49.97999954
14578,7531,0,Standard Class,Indoor/Outdoor Games,2015-03-27 11:58:00,49.97999954
14567,9485,1,First Class,Indoor/Outdoor Games,2015-03-27 10:12:00,49.97999954
14563,9826,0,Same Day,Indoor/Outdoor Games,2015-03-27 08:48:00,49.97999954
14549,747,0,Same Day,Indoor/Outdoor Games,2015-03-27 07:03:00,49.97999954
14528,3977,0,Standard Class,Indoor/Outdoor Games,2015-03-27 04:36:00,49.97999954
14525,10875,1,Standard Class,Indoor/Outdoor Games,2015-03-27 03:54:00,49.97999954
14524,10875,1,Standard Class,Indoor/Outdoor Games,2015-03-27 03:54:00,49.97999954
14510,1939,1,First Class,Indoor/Outdoor Games,2015-03-27 01:27:00,49.97999954
14508,10558,0,Standard Class,Indoor/Outdoor Games,2015-03-27 01:06:00,49.97999954
14500,1112,1,Standard Class,Indoor/Outdoor Games,2015-03-27 00:03:00,49.97999954
14496,1112,1,Standard Class,Indoor/Outdoor Games,2015-03-27 00:03:00,49.97999954
14490,7206,0,Second Class,Indoor/Outdoor Games,2015-03-26 23:00:00,49.97999954
14481,8974,1,First Class,Indoor/Outdoor Games,2015-03-26 20:54:00,49.97999954
14478,1857,1,First Class,Indoor/Outdoor Games,2015-03-26 20:33:00,49.97999954
14475,415,1,Same Day,Indoor/Outdoor Games,2015-03-26 20:12:00,49.97999954
14469,7356,0,Standard Class,Indoor/Outdoor Games,2015-03-26 19:51:00,49.97999954
14460,9746,1,Standard Class,Indoor/Outdoor Games,2015-03-26 18:48:00,49.97999954
14452,722,1,Second Class,Indoor/Outdoor Games,2015-03-26 17:23:00,49.97999954
14451,722,1,Second Class,Indoor/Outdoor Games,2015-03-26 17:23:00,49.97999954
14435,1075,0,Standard Class,Indoor/Outdoor Games,2015-03-26 14:35:00,49.97999954
14434,1075,0,Standard Class,Indoor/Outdoor Games,2015-03-26 14:35:00,49.97999954
14433,1075,0,Standard Class,Indoor/Outdoor Games,2015-03-26 14:35:00,49.97999954
14427,9717,1,Second Class,Indoor/Outdoor Games,2015-03-26 13:53:00,49.97999954
14423,50,1,Standard Class,Indoor/Outdoor Games,2015-03-26 13:32:00,49.97999954
14417,1897,0,Standard Class,Indoor/Outdoor Games,2015-03-26 12:29:00,49.97999954
