user_id,primary_device
42d7-70f67e6ac880f5a7f7a7-5b5f551c,ПК
784f-3f6ea6134b01de2f81c9-03b2d442,ПК
bf07-c89b1612dbcd8f47ffe9-d01c1ffc,смартфон
0204-aa75d1b1f989a2df544f-eb3999fe,смартфон
531d-ca6c953a9d3af08ca8ac-a86efefa,ноутбук
8396-f618f6526b04c75af09d-84b1c269,ПК
4977-478b47ce66bff7b0d59f-0d0bc6b1,смартфон
d274-4fd480de015ebc363529-221f9251,ноутбук
6e7c-21bcd647aff5d8ba188e-2397370d,ноутбук
737a-9c1cc3ffac1e1078eb01-b0e35fa7,ПК
3f98-47cd8bf5d47c18ae3111-9df2a2c3,ноутбук
c9c1-a5a22af317d7a43d5c2e-1a7491bd,смартфон
c201-a81c59851fb79b271801-515d3acc,ноутбук
8fa4-5233474cd30722510624-f423c26e,ПК
3745-e6e666e1361f37e9f191-aa9d4d51,смартфон
9da5-a507eb6d600b6309fe7e-703536db,ПК
a37a-8d6711af2f1ec558a68c-8d45b90f,ПК
4cc6-4338750d1027a864fa7a-f0d17c81,ПК
0aaf-58f9350a1d1db7430a3e-44281a5b,ноутбук
26ee-0f1b9fa3f237085b14a5-2d2f39fb,смартфон
c995-9aa9b47883987b74f5e4-a3206efa,ноутбук
d4d2-a81f7ba25eaa368fe468-c2f445ee,смартфон
f910-3c74aae87a4729074d76-5845c07a,смартфон
703c-9ece5767c1e66774a4fe-b3c115bb,смартфон
e419-ab970817b40012489b87-aedffa09,смартфон
7053-b7574a18b6b093b46dea-918b61fc,смартфон
98a8-3e7af2615abf12f13739-824b43cb,смартфон
ccec-8fc52043392f335fa0f3-c81c2c43,смартфон
4668-9bacdb7afeb97043b4df-e21e7c57,смартфон
262b-0038795e1cef824748ff-ef3989f0,ноутбук
2466-2b5d7e4fce1b8b3049c5-bfaa78b1,смартфон
9eb5-0b8a5bb5ebdd64be2420-922253d0,смартфон
80d5-25e62cf60afdeeea16d7-a0caa041,планшет
010b-ff2cede1e3bff4b74f96-b51b9ef7,смартфон
566e-1b2a613196a50ee34754-fe147745,смартфон
871c-bbf3e5e468a9f6cd6ba1-288d7a8d,ПК
c4be-70614fef303ea0eb439b-5b2e0122,смартфон
efb5-b8e226c480ab482338f2-cff15edb,ноутбук
0259-a9907d16efbe00c4e18a-ce0364c9,смартфон
4314-41dc0f85729a8b613d40-7285354b,смартфон
c820-228da15831e86a13db40-1c8f6802,ноутбук
7f64-46d355602ef638dc37f2-6d1d4971,смартфон
4baa-43285d10a6d3cc969f2a-b21881d1,смартфон
ec7c-282182d14ff88c6aa062-0c5ab5e5,смартфон
069f-2e8e3b60168729c9e9ab-19b4a63e,планшет
963f-30eb15eac5a35f8586e5-e47bfd4b,ноутбук
9b62-c27b4df95f88b9712257-8b1540ad,смартфон
0685-0190164b477894fbcf6b-abff5690,смартфон
6dfe-54ed3929c9dc8295ebdc-503e80a8,ПК
bb29-f02ddb2e0f06a1d500a0-caee7e24,смартфон
3b20-dbf48122f2299e4ae393-c2bff8d6,смартфон
6c40-3919603a393fb9d321fd-7b43efe1,ноутбук
ee37-0689dd7ea9281f743a71-aed1b03f,смартфон
dc10-8e476fa3f19bea1bc8af-ada6ceef,смартфон
a755-16c41d273bf21ea8e19e-1697d888,смартфон
b971-eb77b17771b3b0ed846d-cf6e5993,смартфон
37c8-2bfba59e8a8b1573523c-7519ce73,смартфон
c836-623037a8a69243e1f39b-78b5ca3b,смартфон
26bf-0c13f37cbaef880082ee-a0f6e056,смартфон
b676-4155b6d953603429d81d-41c89820,ПК
4c51-d20c6b68f6878e8b441d-0754bed8,смартфон
348c-35488a73fb49d5b0449e-1920481e,смартфон
d949-1e12e616421703c6b9a6-fb3bbd4c,ПК
4a53-5656a85a9a2eb16c7824-da149e59,смартфон
38e0-224f01e7866e793fc1f9-d6d973d0,ноутбук
97d8-9c890c36ee00a74da18d-a5330897,смартфон
7858-0d2d54be3628141f6489-7fb6579e,ПК
dae6-9d21643e2dbb5037177e-71d6cc8a,смартфон
83f7-792ee1ef919145623375-463bdfad,смартфон
384f-ac3b80c3edc656416fcb-eeac4e8f,ПК
b3b3-2675209f4f5f21085842-4d60ed18,смартфон
760a-270e372f2f6f4ecdcf5a-75ebd73e,смартфон
8f70-c833c1575e2c75eb03f2-1fbb99c2,ПК
5d1b-460f16cf048620771664-4103135b,смартфон
0976-d09b1ae801788b032662-ca8dc5ed,смартфон
9dfe-dade5ae7bfedfa5ac454-b349558f,ПК
f9ce-29bce6da65bc798b82b2-2fcd679a,смартфон
9f29-e1d2889f9fccec1dc796-58fbf22b,смартфон
1510-f64414fab12631442324-da281749,ПК
4529-0d519cbe3b2f9323b36d-f79240f1,ПК
2709-b6249482bd33b6dc405f-d009b575,смартфон
9f1c-e8a61ec214b1488541a4-812e3a47,ноутбук
c71f-b42f9bbb90af58791b86-457ff10d,смартфон
e99c-ec2aba47f26d13c2958c-6f2fcf77,ноутбук
c6d0-63c1d7902a1e66d1c321-adcf52d0,ПК
367f-faf4e80c69bd0df91328-e5a4b97b,смартфон
2f8f-02002d2ada5dd83b91d8-e20ae41e,ноутбук
b8fc-583b242c620b2664a77f-03c25db1,смартфон
f60a-f5879e809e3efc62517f-bc3b8e2e,смартфон
643b-080852857d59f2d6e73e-b491a33b,смартфон
d6da-bba22662e7654ee7810e-cfa991d0,смартфон
8d88-5c3305547a08def60c4c-3dd6211f,ноутбук
8fc5-03ebb05d8d31f84ddf3a-bf84da67,ноутбук
ea09-5e4549a7d83aa092368a-6ca16a51,ПК
b060-3b69204023d986588d60-93285ceb,смартфон
c1c6-7ce02c0dd580afef460d-45dbc7a2,ноутбук
af55-6b3c8b776a8e0bcd7edc-7c15dae3,смартфон
3433-1fe4cf0fb0053ff14d6a-eb3e888d,планшет
03e3-858420653e42b71308f9-0954b589,ноутбук
19ac-1addb178f01ac92c16b6-da5825ae,смартфон
eca9-cb8443114405be86e0c0-fbcff0c7,смартфон
8403-509def3f5c0cc9a09bac-c5e4943b,ПК
3b73-8e0d53f10d55d4c56f43-30600340,планшет
bddd-3a3f3c13c00c7f0c0296-5719c13f,планшет
f7bd-d5c2c8797e997f503ad0-44af3763,смартфон
21dd-a6f2f27c190e18a9f5a5-d2a6e9ae,ноутбук
0353-266d3b9c63a43adcf4a7-8380a84f,планшет
46b3-e0a576bb70bf986682f1-63e15f79,смартфон
7618-d75f30290226fde22046-489f05a8,смартфон
3839-fda9897dcde9bc940bbe-4be2f840,смартфон
343c-9cde9af4e3a82dc9a34a-a636435c,ноутбук
6649-c9fa1d62fda41cd02213-a186027d,смартфон
6577-7b234d7404bf1ad2deda-b09485b9,смартфон
c0f8-a54ed5c4777d27e1085f-1ca90224,ноутбук
2f0a-9e6c169de59e1183fae6-352e0403,смартфон
50ad-a2037cb3f5f4feb7f7c0-71e71b5f,смартфон
b9bb-2ed814b25c063b6bbcf9-e93c30cc,смартфон
7abe-b4a2a0381d412cdb0fb1-d66876e8,планшет
32e4-3ffe4b487a9f5627ac47-d6af50e0,планшет
639e-63cb47a0e356f3b8160f-760ead4d,ПК
bcae-e9f89ff96c211074353d-8986e31a,ноутбук
688d-2898951bfa36b5f732b1-f4fcb7b3,смартфон
e3be-4c38087765e8d9c983a3-9b3918cc,планшет
8e9c-805ebf95dcd0c6a84f09-cb6f3fea,смартфон
d76c-17dd8f5cd4e323631cda-fddd9930,смартфон
fc57-d78a8de0a99b07df4562-0dc5badf,ПК
6363-72bc075de33cc039409f-7400c69c,планшет
c64b-7011278e65c517830e8c-5f610044,смартфон
a752-8c8b8526924344b51441-793ab518,смартфон
24b2-f769b9ce804e5ba38776-2bfc569a,ПК
ac66-04f3628daed8ec102822-00e7c172,планшет
43ec-f1c53259b71b88dda021-cc8ab3bd,смартфон
b7e3-cc1e72992d468419e914-31eb7f48,ПК
3324-ac5ee0e773dd612a0ee1-193550c1,смартфон
6df8-a2668713c5ca39b35ada-cda1c60d,ноутбук
d5c6-8519d1cd1f47f2e3b66b-8cf64320,ноутбук
9a10-7dada9ebf4d5c699226f-f2cef8f0,смартфон
9de5-5893d975e06dcfe08949-b2838899,смартфон
d853-765826aaaea27c121a7b-15fdf480,ПК
5e67-b6f7060eae252bda0e33-8e1b8611,ПК
3f3f-044a0213cb63677d81be-c617b7b7,планшет
7a3f-1059223595d651d75ab4-24fd7dc4,смартфон
1da7-75039c0e08846818ab51-c66ea79f,смартфон
f3cd-a32250aea93b5a3d6e48-2f6d3c21,ноутбук
856c-4396378d6f7f70032311-cc49a6d6,смартфон
e8e4-54377280e29e1926b828-8cf6773b,смартфон
6130-29dd95f3765a62605fdf-103a814c,планшет
d717-d962936bcf282dc469f3-51c4017e,смартфон
2e22-cbeb4183dbb2ca84347d-20a657a9,смартфон
a849-63e93a4e52963d3b1da5-21f2c3cd,смартфон
7a49-1719618be6f910b49281-3f2ce9e0,смартфон
d797-94c3aae9d95b3345893f-275b8f61,ноутбук
5704-cba7cedc911904978046-36f99d02,смартфон
99f2-560b47d77eea31ee5610-ec8b086c,смартфон
9212-5269af37bbb69d62e809-4c85517a,смартфон
995d-03f23e17de26371498c2-3ff175ef,ноутбук
0d92-a52909d549f93e7b9714-e42fb732,смартфон
d1f2-5e15ab9abf5ac2e624c1-5e487ebd,смартфон
403b-ffbf6ef8fdfd84e11de3-d33a16a2,смартфон
a5ef-6b1c961abf204c991488-fec31dd0,смартфон
d194-77b0bfe35754baa84ad1-5d643e65,ноутбук
2610-327ad048d2db1e0519b9-6565cc72,смартфон
0de1-326ad5e4e93e1cdf6b35-4b3b3259,смартфон
5018-5ee8cf8c47bd1dc3d453-f870e846,смартфон
91d8-709f2aa3666f5fb0a383-e1795312,смартфон
e361-3758b15cd365541db797-b5e9d6ba,ПК
245d-0620e431aeba0fd8c27d-ff8421cb,планшет
de2d-e32abdaf46fd109f8b06-e8a6cbf0,смартфон
8c12-266d8c53c7cee168f0f5-2096bae2,смартфон
d1ea-9508c8fb01fc2256c6c7-001c322f,смартфон
7489-e73b31c1c13ae8a72513-0dde3ce8,смартфон
0110-55fbfd4e20dd92a823b8-b82737fa,ноутбук
3541-d94a0b9b9e2dca469c55-a0f39f40,ПК
6b1a-cc4307ad3ca191ea6f59-287406ba,ноутбук
a04f-f7496837a0ad1742285d-e61e5ee6,смартфон
b739-b2f3bd9d52f2667c57e6-b77af8c6,ПК
66ab-419f80059d52b2154406-778f3b80,смартфон
642d-741a550d72cf2e6b9b15-cc4a71f9,ПК
1895-988b653ac11d406ff4f9-39a39674,ноутбук
7922-dfefcf794810afebb9ea-d37edfe6,планшет
d6ab-987ec50413feffe4eec5-d3dfdeca,планшет
3654-6f3b997561bfb7caf617-f105d3fe,смартфон
e8db-460819105eef5d30e37c-380cad0e,смартфон
0e66-105a150bf2408c143b53-78fc6583,ноутбук
ef6e-8deb3c158fa74aed8af5-a3412641,ПК
215f-316dd7bc442367a61f64-98d7d083,ПК
2bf0-b82bfb8d5bb67b48e0f6-715b0098,смартфон
4296-c1f20732befe9d521cc1-4f963608,смартфон
0a02-1b42a99f34d48d72d70f-e7d8ea69,смартфон
dd20-9568740c564906187074-d15cedd2,планшет
2c37-21009304f71b2bfff6cf-6f9a6d76,ноутбук
2cd9-6569f3ddd4e14b75d8aa-e621264b,смартфон
cb00-2de418de0975f3065746-f3dd9145,ноутбук
9c9d-37944720210857bd6526-b5b812ff,ПК
da0c-d4863f80f7dfd9940888-4d2ab68b,смартфон
1470-541cb0a0eef2d7699c61-bdfb2c7e,смартфон
537b-8b4e28ade9fbdc76620d-8eb7c544,смартфон
440e-2507a7cd04bd6063508b-a329e8b6,смартфон
dc60-d1d66d4f916b547d385c-ae0d709a,ПК
6993-b467ca99586e840eabdc-5c4f7e9c,планшет
7842-91827f39eedcdd2dc8cf-ffeb30f3,смартфон
4644-10e6c70445c4e933d5b4-f57dffe7,ПК
fe20-63e4b20e03de403b8a5e-862ccfb3,смартфон
d600-682cfb19dd9aa707bf8d-ebbe9d0f,ПК
2875-574d33dfecd26c6ba777-1c22ff6a,смартфон
3b26-58c2a2c1347dce46f660-3fa7a90b,ПК
7cf8-5d6e40f1dd6a2a72ea64-c3fbeaa6,смартфон
5592-ece586eb8f67fcbc1188-cbfde7e0,смартфон
7e09-83f7811a3eb3bc1d2c55-10afa295,смартфон
dd01-e53af6b4b17a35d0a186-97b92a32,смартфон
12fc-07d4e099fe02689fdb3a-714d00ee,смартфон
ef87-433fd5ac36a7a41abaa9-752ddd48,ноутбук
5d9a-9ebe9f72ad488138e828-8524e377,ПК
e34a-b76ff791f1261d6bc794-4f23ec16,смартфон
4df4-b74841d109679a93da16-fb32708c,ноутбук
0f3e-a63a14cb249d900df729-e0d7cc27,смартфон
1b25-e7ec8487ef90d6019de8-82df452c,планшет
65ae-dbe5d30731872c010d69-817f4c91,ПК
5a5a-308f5b7c3b3334d94f46-92a56c60,ПК
4cb4-bd00f57caaac38996854-f821a79f,смартфон
d061-4336670f4a34e9550097-52064395,смартфон
1a36-9dd38aaed51e80b2ded5-2769c2c3,ПК
c9e5-7ce2726732ad5a311a1c-0345f69c,смартфон
79c0-2c4286d1271b85fe0e3e-ba487e61,ПК
1897-cb2ed074219b42315bfc-8ee80cf5,ПК
2747-904085f6193c7420362c-1b63f21c,смартфон
14c5-8fe94f7f47a30326e21d-1c9fac54,планшет
2763-0ca524fe4e5088012893-a8f4efdb,ПК
84cd-7189f950e482a3efa015-e7c661e9,смартфон
3e14-69f734efe63f1414c837-80adaa95,смартфон
5265-3a2b1ed485acd07dd4bf-56c68e24,ноутбук
dcb4-95a65c9ff300ee765557-74d37f58,смартфон
4d1e-c118e4a037a4b652972c-7620505f,смартфон
0ffc-32e3a46b700a65bc115d-e92c6ef7,смартфон
55e2-763f2ebfd9b8302a4dc5-6fb9b966,смартфон
d81c-b600fecb84875a095443-adc2343e,ПК
2a60-3362ba283a0397127c31-7c578968,смартфон
6bf2-4cfd249f436d3e76175a-21152175,ПК
c56c-c8a3be38b8b8ceb1b4a7-352c2987,ПК
ffbf-71c28263b860736010d4-a0ee88f3,ноутбук
7c03-ac7451d33968987332b4-9ef44828,смартфон
9989-842a2736a77a09fd3dbb-0e754c1f,ПК
4533-6e0b4873bfcce55b54f5-e0928019,смартфон
3610-bd36c9199e58cf06b332-89c46eef,ноутбук
0920-2caa5813014db1776e6f-6378b3de,смартфон
7964-2ac9289792e664d0c2f1-a7a03bb6,смартфон
0013-4ae5f7d127b91a3fb0f8-ba59f141,планшет
49f1-3593b1cb88429101d05a-1f0aedc3,смартфон
e8c9-6bb4ecf755c80608cc4d-fbbd1256,ПК
53ea-0817ff0b416b692f01ed-d5f69ed9,ПК
eb94-ac8b11fe4aa5502f1cc3-76839dec,смартфон
6108-c30e7e8ad752ef558198-30ff0030,смартфон
11d6-be1efbb6453738fbf0f6-3d47fa14,ПК
b7f4-0619f62dac26df265729-94f3d979,ноутбук
3fb4-b0158c2fc55a76a26265-7a5c374a,смартфон
1590-02efe2fa282747651ffa-a48b99e9,ПК
7714-586e76597c190579b450-6919770a,ПК
68b8-5684871f3a19a7e5d38b-215d60a7,ПК
74f3-448336a2ca839cef0c42-06b488dc,смартфон
f01e-058aba3fa15b9d6a94e6-4595f184,ПК
e370-ab709df5867db84ffa15-09ee4ac1,смартфон
95dd-ce45c3c3ca0c53c747b9-ca9aa440,смартфон
dd72-144a0a1310e06f1b01b2-a7f56ab2,смартфон
44f9-76fafceb3ffc7ee3b7f0-86f04e95,смартфон
a854-58dfca3faec90d100cd1-b1d00122,смартфон
4bc6-6c53435bba259897a25a-0cf634a0,смартфон
71dc-c7233b4f7e749938f6b7-8f302c10,ПК
8348-05516970cd05f8449f53-55f9c0d6,смартфон
5225-cfab8f068b50a567064d-a8511755,смартфон
6db6-b4f7d4450b4361e6fa37-89ae6408,ноутбук
ff8d-7f887e5eb53bb75f5377-32b69238,ноутбук
b8e9-daaaa5d3476133047e51-58e514ca,ПК
ea50-ee51502d48aa1deb2b1a-5f417c20,планшет
88a0-38ebf46f8c6acc68bd4f-4d398d2e,смартфон
0c9e-2c8721d5aa897482ca86-21ab2ca8,ноутбук
6d7a-14234b70e20b4dbb6750-b74ad9e6,ПК
33a4-f3c6302b91eafdb9115a-6685268c,смартфон
d6fa-e8ff8421663f321adb7a-54ec8c6e,смартфон
0d35-5d8e22ea5fa09633bb97-a6185c19,смартфон
5eb4-69f630eba04169f79db6-95eb3830,ПК
5142-c2e84f1b3285e96ea8e5-1f1071ab,смартфон
bd17-50f30e47ce5bfd9a3d08-afcce448,ПК
8d31-597c0ba24a9c9dca53c3-3cbcbe97,смартфон
8aa8-10e399596a01e23a5807-10d30515,смартфон
f21d-270ef029859a5824cd04-9d36f4f4,смартфон
8852-1936f40649aa15204933-4d9bb25b,смартфон
c439-48e174e8a471426a92bc-f5e6a113,смартфон
1e25-24e6f1ae4f6a5b10b84e-13b38549,ноутбук
2764-a4406bf48b7d289814cc-545e8c20,ноутбук
1dcf-8ccfb37b7fe2456c9d60-16375e29,смартфон
f138-49f757e57e660b253974-771ea94b,смартфон
f11a-4ca0fa4d4afba3e76f6e-e8b63057,смартфон
0980-58e3cfd3239710c1bfed-9f75c075,смартфон
3f60-ddc64ce2b6864bb85d43-3bfaffb3,ПК
1d07-4fc57248281b96538ed6-422cbe64,смартфон
70da-10f821ecf52272d1cc78-98f27750,ноутбук
558d-6306ad65afd02bfdd597-1d6cc366,ПК
078c-20ee707a87eb93bce89b-10cd57b3,ПК
0341-a2711a6184fbd7b2338e-9a7a2b21,смартфон
a6ed-1fa021d1c4b469a48dfc-60059859,смартфон
1e92-e3fc6fab5f0f8e68d1f1-ae8e4bcb,смартфон
9030-2acafd0ec9008119cbb1-a5b25862,ноутбук
9b07-d430371ae75396e18cd5-1be28e10,смартфон
a575-3f3a3157d5b5c234b8d7-5d69f82f,ПК
8f71-2df6a38d9fe8a3f43209-822b6378,смартфон
52ac-197294609d99a0de3ac0-9d5286ca,смартфон
0316-4ef0e456d85e8b1c8e46-011100e3,смартфон
004e-360af47b53f93f31509e-71688016,планшет
fc95-b389b9344fb623678afe-adf15e98,ноутбук
f9e3-efaf1959bd6e2ac667d9-bfd3b644,смартфон
05d2-9c54e9c1ed9da40c5991-227e9fd1,ноутбук
805a-5155ca39371f5a454ec2-0e3e19da,ПК
3604-a96f8eae5e60fbe42f38-d79aedc5,ПК
0167-4038de704e0fafb991b2-48bb71a4,смартфон
82c1-2d1bb231efac5db16d8b-57b5ad15,смартфон
bd6a-6112942f8619aaa590e0-a717be6b,планшет
0df4-89d3b355b5d296ee1e76-c803716c,ПК
4233-73e4cac4b3b2842dce11-82ac1ae4,смартфон
d977-749167c720a07365e3a6-88e7405f,ПК
ea30-30babdb5bb452b311e15-056e3c11,смартфон
59a3-f1592bacb2a7bed67ebc-1869f136,смартфон
4779-10aabf19c6d532b80796-9ef0b9d6,ПК
5d1d-6465b2927f54a87aac7b-ef26a2f6,смартфон
270b-80bbb797450e5f4a314b-4f2c10df,ноутбук
d191-264288391b55e6521c33-ce7d506a,ноутбук
3fbd-bbd9751a560e91ba1e84-0f9774bb,смартфон
1a4e-952bdf9b2de0220c44ad-46504e1d,ПК
4c4d-d56cc4d013bddadf3d2b-14426e07,смартфон
b9cf-94443d4c6bb4e1276894-0a7820cc,смартфон
e51b-13a27b226d7dee64b68b-96e71aee,ноутбук
6f12-af4c14375ceba3d3cb03-07d593cf,смартфон
24f0-db645147707b17aac551-b7401c09,смартфон
7965-bed1c70a098678f165b6-ee862ef1,смартфон
d9d5-f40795f3b7ba7623eeb5-c87f5321,ПК
f15c-503ac1dee025e8bbf71f-692a6fbd,ноутбук
c6a4-66f8d643e7ef62c572b3-797af1b1,ноутбук
c52e-8c738f94deb3d776b372-dcaa5ac7,смартфон
52b6-c0d740d09ee49ac92be7-941a70d5,ПК
e5af-37ee5f6ef4e579f090e7-12adae44,ПК
6660-7d3c8463e7deed0c8690-3ffe0201,смартфон
d682-5877e6bc8229d0be7bb0-2581120b,ПК
f362-beeb68015252a7cc2354-d5dc58b3,ноутбук
c2b3-05a246712529a42f0aaf-c68f9d5b,смартфон
ff56-1df71133d85015ac15ba-ccff2591,смартфон
174e-919f042e7fe50a41229a-ebd72d24,смартфон
123c-46f5ce2c7f058cfd3e40-2bcb7c0d,ноутбук
5fcf-466ccc5d4437c8231132-60cd8d95,ноутбук
39b9-3c7a8ce75efb14aa0b6a-7ac67f90,планшет
5117-65d94cbf38216103c8e8-7ead54b0,смартфон
81dd-59ed9955944147cb8ce3-01315b22,ПК
c09c-8cc43f0837a53a024a21-532c9c6a,смартфон
1277-ea7ede07c615b5078e8b-e5840729,планшет
19d5-249fe1ee1ee90cbc00e1-be75b289,ноутбук
bfc3-a1d7c90be6bac703a5ce-9f4bfd58,ноутбук
fd9e-22c534c4fed510dc5ffc-80c317b5,ПК
dd06-7cd4355aca2cea0f0aa6-01fe1c1f,смартфон
26c8-f4cd3e746f5b7dcd82b8-e0a43a03,ПК
e0d1-5c517fa7f714a0842948-b2cf9ce1,смартфон
3fde-720f277c0f828bf0d117-66c690a2,планшет
8102-583e14edf51b9c39aa5b-a89bbf67,смартфон
661d-8c16cebf84c716a3a4d2-c22dda62,смартфон
c362-2438d311c0f127488dea-6dba376c,смартфон
1264-b2130db7a1db7a5f06bb-4c6ea908,смартфон
d4f9-a3f462c7d483ebcadcd3-64bd7384,ПК
9df7-9ee910be61e9cd2e0549-08f99680,ноутбук
d473-d8ead3e1416ba15effc6-1f822060,смартфон
3b76-54b0e0d6c37e9d25a803-59a44d6c,ПК
a97a-053eda80c842b220a3f2-03f29334,смартфон
beb3-127c3dca2d70ffe781c5-9d450d74,ноутбук
77e6-dc2d0dd1ebd364057f01-f4d46a78,смартфон
7a92-0971d8d6657c0ac24e4a-c3583280,смартфон
b442-89ed4fd0c2817a7a4554-df612f6a,ПК
bb91-4d9152421f797192cbc4-f8e44f36,ПК
14e3-060563c63cf494891293-53c44596,смартфон
5388-a3f05d2bc6019856f3ba-ace0bda0,ПК
853f-5675c243cf420b262739-cf4c81fc,смартфон
c827-fdd59d4e2e30c8f982ed-5450dfd6,ПК
1ee6-0e53009ca16b44377b95-e8847ff1,смартфон
0237-a171445f4d257b69af74-b09bab6c,смартфон
d4c0-5b481bb47b92ad04725b-f478dc57,смартфон
76fd-f785f37cb63d10fbf075-3d4742dc,ноутбук
4f9a-4bbdac33a7184b30f2a8-65ceeea7,ПК
adb0-b09686ad06f38052832d-2f3c397d,ПК
85b2-87f0a99379e6e7d09a78-3566b96b,смартфон
1d7f-ad540f99686d55634833-c6da1f40,смартфон
8f09-85a759877114ae771462-ae5974df,смартфон
1508-f8593eef537ae43c33fe-3e0759c4,ноутбук
cf52-e71916f3ad5a8864aeea-6566c4be,ноутбук
0a0f-1f94587b6930fae8259d-935e2503,смартфон
8488-34ad3b06a3c6e32c9579-4c2151f1,смартфон
fbf0-7ac146d7229be77a8ff9-3b34ae73,смартфон
d9b8-7e975572984a10fd006d-02799742,смартфон
243a-2fda46c9cb3878e4fff9-c30e3f70,смартфон
3b3b-2b2d0df66a743d834161-7d695e3c,ноутбук
2497-c4a8b90c1223f16c2482-3e56907f,ПК
87a0-4d4041763af3e5f002ea-5d667132,смартфон
81cf-2e02ab121a7c464c907c-31243af0,смартфон
fc65-1df72f6a485472d22f5e-5f6c5346,ноутбук
f4b6-6c2884836a99a79ae651-bd8d03a2,смартфон
b0c6-7ec6261ec93315fc373e-8e1ca438,планшет
1815-d82141c0bf8e83c6e758-12fd175a,смартфон
1437-03690b7b5c76d60ba0f4-358397dc,ПК
b488-68dd0f75e3864b74f976-ea9d53e8,ПК
ae3d-6fdc0f100785f322f39f-b37b21a4,смартфон
73f1-6f56015493ad9d40a698-5aa06848,ПК
c681-b0eee133612407679554-adbad8a1,смартфон
245b-c1f3bfda1fb1181bfa50-7e394271,смартфон
ecd2-fd958c074b0830b9a835-a2908c3e,смартфон
39b7-3a334597bede275d23b4-a599e667,ПК
73cb-93714c0a86827d13f077-372ba9c9,смартфон
5237-7c7375de292de32739ea-31d080f5,ноутбук
f1dc-22f366adef8c08b0aca0-193d2381,смартфон
221e-fa1fd4a205b322567d44-eb188088,смартфон
9ca5-845a7ffacefc618721df-50d37073,смартфон
8a93-f844bb26b7e1650b4bc9-8427706d,смартфон
681a-1ddf43d3cc7acb69337b-6fc5d658,ПК
1c5c-59a23448767d1a85b14d-73cd4251,смартфон
66bc-1867742f3680bbd20145-8add68de,смартфон
2f3d-83ca5f7faeda355dca8c-9b687c50,смартфон
1775-d59faae34c6d1ea794e6-795b1908,смартфон
9777-0b5e98706df221d3b6ed-e925d779,смартфон
0abc-d699572476d7d67fa61d-cf316c50,ПК
e210-ca3db0bc6c5164f40aa9-0f6c7535,смартфон
d0ee-36bfb4daf89d4719d647-4cf7a61e,ПК
7b76-0b8a2e91fa01690b5722-c6a049f1,ноутбук
7927-2d3f732eb3511f84961c-bbb5cc19,смартфон
870d-ae82c17a5e66b2064651-268861eb,ПК
64ce-55ec07c01542cfb9e1fd-93328c24,смартфон
6258-b7036eef4396ed7da8ff-6ac14b61,смартфон
2795-fed20605d9072a55ca32-9593d3ed,ноутбук
6e33-966b056008964f8719f7-ecdb209e,ноутбук
e7f2-087c590237aede3ff4c8-6f5750f6,ПК
4c8f-7d0c57dc9b65a10db762-7aa1b6b8,смартфон
887b-74e2560e6d1734a8cb8a-24e0f1ca,смартфон
fb9d-2030b68bbc3059f12a83-551e3486,смартфон
e7a2-0d0095755654eceb1228-4414ba1e,смартфон
0164-89abe1b22c6a7738dc97-a7cfbe96,смартфон
5be0-5fcaacce457014197808-035f9f69,планшет
edec-6035044a062117eda71f-7279f73e,смартфон
34d9-1096054b0a4377ebb4ce-ac2a471b,ПК
0f47-53c3de9078845f7cf003-fb46cace,смартфон
0101-a55d1cccd3e7dbdcd122-e7451633,ПК
5e76-a864e61a10bc85d5fd00-b13bc007,смартфон
42ba-57e373075e4e68f9772e-7ca652c8,смартфон
f9ed-26bd2dd5bc78fbdf00f4-389301db,смартфон
d909-9b1ab89ffb3e9faf32d9-20af04e0,смартфон
2138-6b1edce5e4987f362d71-362f0bd4,ноутбук
b591-6613c053640a54f6b30b-149d2818,смартфон
c712-67b7a4d86633060d1be2-a5b1a63a,смартфон
7443-ea2d2fa5d78aa59ca15b-e81ac9c6,ПК
2885-4f88ce21d1205039af5f-00127994,смартфон
e5fd-6f95222ea272a397a3dc-2ab810d4,смартфон
2597-2b141eb9a71db5aece0a-e5d071bc,ноутбук
ec32-a1236bdbcb55870bef34-e5cb27db,смартфон
87f1-5462f10fb63d22734793-5b29e30c,смартфон
861b-2a2977f83636d3a305db-a7624bcc,смартфон
ea64-ae0d1ec99654768bd6f7-a40d9a81,смартфон
f756-d2dddbff862c01270224-f0fc54c2,смартфон
55dd-fe71a285aa6207ccf81b-9340d630,смартфон
47ff-91ce1d5b4c5188dfca26-510bf0a6,ПК
fc5e-b30f8c94b8d86a569e71-025282cc,ПК
dd7d-5716f8d6a851e2058127-8a848ea4,планшет
6b7f-667b525afb454d25ddf4-d7da3e7a,ноутбук
41f2-e9f4ad09e11b5105c9d1-dfa2265e,ПК
2264-b502e0ea4c5518582b7a-b472d34e,смартфон
44eb-d74e19073f590d15a13f-e1c8eeeb,ноутбук
155b-64cea04b1eae8788a224-23297733,смартфон
e95b-979319369fbfc5785ed7-a8782ea9,ПК
5c69-a214e959cd86971e374a-5a366a0a,смартфон
71e3-bae8abc0fee60c15ce85-ae5c710f,ПК
ef50-a3bcdd3e95652db94be8-44491d5a,ноутбук
a351-53175eb3069cdee2a2db-30c108f0,смартфон
ac4d-b816ae06dd61433eaa95-7ef048f8,смартфон
