user_id,surf_depth
5142-c2e84f1b3285e96ea8e5-1f1071ab,глубоко
48df-4a27283fac7267660616-1087b66e,средне
6e90-81caaa160f677a9ea3c9-93c5019e,поверхностно
c3ac-6606e5a3a869e5b93c2c-8c8ef1cc,средне
c6f8-60c42f4008651319fa59-709e698d,поверхностно
42d7-70f67e6ac880f5a7f7a7-5b5f551c,поверхностно
8817-859ede651f152a85e562-85820abd,средне
b92d-c0f49d0f5cae1f887b35-0605e274,средне
1b4c-62d0107b3966f2ba8cba-30d6f2f6,поверхностно
5767-f75904883629048628de-f6253924,средне
1704-c00d1197d58de89662aa-1cd8df24,глубоко
1490-72dda11ccc2ae03c162e-c144d710,глубоко
ab44-ff665e606391ec9a3047-9ac2709c,средне
c9fa-0bd37f73c76bae64fdd7-104a27d8,поверхностно
d1aa-a6680af24abcfe4b0787-d8711b6f,поверхностно
6f71-5697ff0cc89b562acb7e-213c7e0f,средне
d8de-bb8a700e2a3756974a58-602b8390,средне
f2b0-ae1c62b27555a95298e6-b72d61b8,средне
fde3-041b019099846d7ae09e-ab382579,глубоко
0300-e28110f21f38cb245946-2cfbab28,поверхностно
3d53-8af4a19aab856c4a687b-0d6cbe8d,средне
7f15-7e887b115408b87bab28-4b055a70,средне
da5e-b10bf2fb754afdb1fb60-c98158d3,поверхностно
775b-d15cabe3499a0553e6be-3ed6aa8b,средне
93a2-422b29d0bef36e18de36-835e7ea3,поверхностно
2d10-c5fb88fdba408f2ed013-7ba5acd7,средне
b2d4-b1768886e54dc7ecd55d-2f7d6c34,поверхностно
e399-a6fcf4222143e60f4221-39071df8,поверхностно
0f95-041ad02ba0de5c215c7a-eef4cc48,глубоко
53f7-aefcf3cad8cebc22e792-b6585a32,средне
f802-b48e2d0761d40dac1f4d-bdd58b0a,поверхностно
8400-d4309db898c5fd041e83-890913c5,глубоко
0372-39c52898a4f518b7c22d-d5f8ed69,средне
5c61-93878eba755c936b295e-9bd19114,средне
de44-b628b0c646eb0e754879-7b738252,средне
87f6-b0ed1d62a362c5863407-6de9b442,поверхностно
4906-a3aca0e6a4881849ffa1-d08c9cc1,средне
43ab-b1a11ff7b34ecb520678-b5ad78ba,поверхностно
adc5-cbd51d27f0d79375f032-e862a5fb,средне
3b67-81ba235dffea040124e3-381bf421,средне
3648-3e8e3cebd7f159035b3f-21d80a25,поверхностно
3b99-5cf16779e9865dd7fae2-2f21908a,поверхностно
2826-d6a08323fbdadd233612-55bdf1d0,средне
9c54-1f24c15fa76d0ab435db-656493bf,глубоко
e8c3-5406882ec1873ea0d2df-4b51787d,глубоко
f635-2e8cc8bc3aa3115b8d4b-0d239f32,поверхностно
3506-9cc7252399441b2c01b6-3cbbbb26,поверхностно
f72e-0f37303d76b623f27fd6-5cca4de3,средне
35ab-8db32dce488f119fd1fe-6f6c575c,средне
5059-3dc46e0583da351719a9-f902d6a7,глубоко
cb32-33c3d55de56a07571874-03f9f431,средне
f62b-b16011e58440182510ec-06c1baef,средне
14c5-8fe94f7f47a30326e21d-1c9fac54,средне
cf44-d475005e94f0187740d1-e0d181f2,глубоко
20f8-5d8addb2f6bee361988f-caa8a8c4,средне
f5b4-23d7c2ede9835f33508e-237804ad,средне
2357-091efa2e1cef06890e6f-a3051ced,поверхностно
531d-ca6c953a9d3af08ca8ac-a86efefa,средне
afa9-6490cd9eb05932be97cf-43b6fd71,поверхностно
8f49-d078e4db8324e77b2d1a-008ff947,средне
5338-5bc05f865a0e3b0dbfe2-5fdaf37c,средне
7404-213860a29687536e4125-644e6498,поверхностно
7679-588dd64de58698b52c2f-8428c54a,поверхностно
b743-f94e528baeb29cc3bb28-7a950576,глубоко
c8db-95c1a0d5157d9a7cd1a4-3f09f3ff,поверхностно
0c69-098ef39fc751482f1365-ef3a9049,поверхностно
a809-f0ad4175477888ef4951-1f1d64b9,глубоко
662a-35df1e113127d494f794-9b9d06b7,поверхностно
a8f7-909f700840b941859f9c-68db6d83,средне
83cb-7900b09ef35578eafb6b-60d678aa,поверхностно
2fd1-5acdeaa9950fe5ac3255-e42f5dfc,поверхностно
e3c9-611fd9a0ea7ca81b2d38-3f9a1449,средне
4f75-7ef942bbb6d5c4253a42-986e679e,поверхностно
9d77-e58c5c7ead62eae7be7f-21b6c39d,средне
4ee0-815a0de46ffa3a3ad689-e8e4ecc3,поверхностно
d768-0a9879616bbef93ef28a-469d9909,поверхностно
e370-ab709df5867db84ffa15-09ee4ac1,поверхностно
f5fe-4d4fde9bbb86d2a85b63-123cb332,глубоко
ddb4-84f687fd8737ebec4d9d-4715ad5b,поверхностно
a5e5-7a2160cade9557409b97-c3001371,поверхностно
bcc0-6d9be250a1c5f8c63463-2dd44127,поверхностно
f00c-1bf1415b4377c2c229ee-cef74c27,поверхностно
f622-b08a4521d6e31ce30d02-a77f8709,поверхностно
0a0f-1f94587b6930fae8259d-935e2503,глубоко
b375-89135b743f229dd6dc5e-b7f51043,поверхностно
155b-64cea04b1eae8788a224-23297733,средне
7d55-1b2521899209a9bd3e5b-2dbc349f,средне
eb89-5d5840e8aef8f46e8a37-307ede3f,поверхностно
ae58-3eec010eee8ddc9530f6-f3bc62f2,поверхностно
4dcf-144388b133175002a5c0-59607200,поверхностно
9828-e1c351adbe4c0075e106-53f316f4,глубоко
bc47-1eb1d8e0f4815113677d-e52c7bdd,средне
b2d2-d7657aa25354209ae0de-4781ccef,средне
405b-1e2aba300261f05f4aa3-d2faa5e6,поверхностно
11b8-6ef3243269c07b120b08-abf1c504,глубоко
3407-fc49fbbeb7d0841c2f83-ccb6448b,поверхностно
e708-7bd9ebed1cdbbc3ca72e-bae0a2ff,поверхностно
5c69-a214e959cd86971e374a-5a366a0a,средне
e92a-db2bd9a1f41e855c089c-a8fd40cd,средне
059f-a817bfb1dcd06c2f6bc0-53b37b44,глубоко
95d0-c1519f6afe96814efd89-5fe4dcfe,глубоко
88e9-4fe2fca9e352e4fc8d72-b6136f6b,средне
ceee-4feaf2b70171c0cdefd0-fe237f5f,средне
c619-940f88ec5d853048a838-36e3a9a9,поверхностно
b468-561a42432fa442117702-10550ed4,поверхностно
845d-89c4dde4dceb8bd9d167-b9c0f907,средне
9ae0-eb929aa2bce62a7ba43b-76523593,поверхностно
c3cc-7f2e7862b861d84fcb6c-4eb26026,средне
3b57-14123e6c03f8fae1ee91-132b7db1,поверхностно
34a7-61c86225a7eb7c63147d-392ffd78,средне
17e9-7be541ee17b3a21c27ac-ecdc68e7,средне
b1a4-4ce82c3bdc083c393620-dcd53395,поверхностно
df89-95ef9f82303909dce3f8-c057f8c9,глубоко
0660-16efc1851a8526ab1da7-b58ff65b,поверхностно
0c9e-2c8721d5aa897482ca86-21ab2ca8,средне
5009-d495bc30eda40f921d08-29edd3c6,поверхностно
9e6c-6d42f1146a4d5c420ea0-b0008106,средне
ee37-0689dd7ea9281f743a71-aed1b03f,поверхностно
f2c8-e2ef66684ef4036d1dc7-5ee2fd73,поверхностно
5f12-3f1505cb3fdd69b359f7-62df289c,средне
a1b1-a4fb8f4c5129f8e14587-1479dfa7,поверхностно
e446-f7311fc63acade9e3959-ee5a133c,поверхностно
ebde-7173f1b3402b537ed7f3-6aee1db9,поверхностно
b971-eb77b17771b3b0ed846d-cf6e5993,средне
f45a-cfe100f3852bd9898527-a7a1b986,поверхностно
a9f8-4c6d504766839394f5a2-7ec2f59c,поверхностно
f439-2dfe1ca6530ce717702b-e6dfdcb9,средне
2043-73b42c545ccc5b2879b7-b7fe8e98,глубоко
9313-ee5a4dcede2529fca7f0-b83425e2,поверхностно
f013-703654e81d8129d1d7c1-72be822a,средне
b425-d41e61142f49068b3e22-aa7cc480,поверхностно
4371-72d7625da8c998fa63ec-8e11ec2a,средне
9a39-2a3dbe0da62213b2ac8f-a51acf13,поверхностно
59f4-fee38568b6911e16faa5-8df57e6d,средне
9581-939e70cd998ee5f533e3-88190ee8,средне
9596-c6d7ef8fa4a8691e828a-6ec8708d,средне
08b4-b49b80c80121def77edf-0aacf56e,средне
9de6-3a19c0eb30034fc9396f-28e810d8,средне
3812-b5371eaae9f730cb4a29-d0b7ac6e,поверхностно
6c63-35c6d706259ae78ee8fe-9d23e254,поверхностно
ccc6-a712feee55a6c2f300d1-4294b1a5,средне
9d54-76c774c9a0f166455683-35aac305,средне
071a-46234f92d1c67369aa97-164ea5de,глубоко
4d1c-fc2bde9d526c422faf66-0f607beb,средне
a8fc-3bd2dc767105caed474b-1a7a2607,средне
6d24-812ec964612399ac8cdb-8824c1e6,поверхностно
9b62-c27b4df95f88b9712257-8b1540ad,глубоко
7a12-6afe1a7c28a6b5ccb017-0735be26,глубоко
dd72-c83de36e6173887d6efe-e4a03cd5,поверхностно
cd1b-2b1e5dc2eb4c8738d88c-dafcf0a3,поверхностно
be00-2994645858fa71c34f96-f00dc143,средне
38e0-224f01e7866e793fc1f9-d6d973d0,поверхностно
a985-79c5060c002c6be9ed3c-01a11a61,поверхностно
dc11-8df8909e099ef96cf140-053e5f2f,поверхностно
b660-68b73632d3d90f8c01b0-ffb3860b,поверхностно
687a-62b0d96183ab893bbad9-c15bf766,средне
9535-fc4b24c8dc7f47eeda0b-c466765d,средне
5844-82e407b8403581423b2f-bdbebc9d,глубоко
3654-6f3b997561bfb7caf617-f105d3fe,глубоко
0fd8-3d6df34d54e99c82003b-f3e1c76b,поверхностно
62fa-4abd67b9175cac05da43-02232fa8,поверхностно
8ab4-85158fdfeb8a72e6b8fc-7a007610,поверхностно
f86d-3069fb739010b3b33e03-990a2e30,средне
08f9-19fb1f63ba4ab2aedbca-ccf17b17,поверхностно
ce26-832c9b6642b31e8e0db0-0c9ef6b4,поверхностно
1641-d3cebd1e3316be920183-6de834d3,средне
9f4c-da0d1fcafebcb03f3039-8dd775dd,средне
6b9e-319c13ae16cbd18b8fba-fd7d82f6,поверхностно
dc16-a40f20768c59a2b5fcaf-71ad4ec4,глубоко
77ef-d77b392f66a00e73a42f-0e7f81aa,поверхностно
467e-1138439d969f55eecc2c-2391f7c5,средне
174e-919f042e7fe50a41229a-ebd72d24,средне
5a67-0d2fc24125e24349b41e-065d11bc,поверхностно
c469-75c41391dde116026e2f-b3fd02ed,поверхностно
496a-5e902c7abc424e15906a-ea10c175,средне
521c-4ad055ea0b7611178373-f88e7fe1,глубоко
a8a6-9f5172590eefb8a8b72d-e20f5896,поверхностно
97c4-47cc620992b293ad0f7d-f540c6c4,глубоко
7a92-0971d8d6657c0ac24e4a-c3583280,средне
e1f8-c823a55090878ecf1f39-b1781184,глубоко
e65e-c96d71c58e5f75080180-5a78571f,средне
92ff-b1ec8feb02a0968690ea-af49d28e,глубоко
adb7-85adfddb524bc97d664f-c3a4d2c7,поверхностно
1847-010bf7f05be460acb125-348b9b41,средне
3de4-bbaa26fbf274fff9aa04-c919bf4f,поверхностно
8a26-1a5c5af7694f5f342d55-05f0cdc8,средне
18e5-f6fb89bdd31688e1450a-4bf0baf6,средне
7e9c-78cbb7718d2ac592e4d6-a34b8e3d,средне
b8bd-efb0e33a35e89eda4986-00d03a88,глубоко
db60-8ade691b83ed2d840cf1-cfbf3850,поверхностно
597e-14789e691415e38b98b1-16a6241d,средне
7820-a253d10fca9b9428c85b-2786e22b,поверхностно
08a8-39c536100775a44d23bd-15b22b7f,поверхностно
885d-890cb80543ae24b425b3-62377566,поверхностно
1a93-0d2c6d123a1ef35f937a-60cb46df,глубоко
feeb-9d46e565622aca443f44-fd933ae3,поверхностно
8be9-be0da292a2093280b216-2c3aa0f5,глубоко
1775-d59faae34c6d1ea794e6-795b1908,глубоко
159e-a559a16e41886661d6bc-8e29896d,поверхностно
9e6f-fa435b28f7226f4397f3-8fa724bd,глубоко
9ac0-a97eb02d93f64b48ca6e-f2791a27,поверхностно
f2e4-8fbf1dc0b85928db1394-3862a0f9,средне
ca31-8fb76d0a5c07f8311129-b7bec6c9,средне
a3ea-85551724bc3f84f21c1a-6e95c23c,средне
aca6-430119148080c8e8fb8d-506c6b35,средне
840d-a0d43be4eb25a32f73be-2b946968,глубоко
9777-1efbc345302dcdfd91a4-301ccb36,средне
60ad-f5b1dc8535525bbe610b-caaad18f,поверхностно
2f24-428b40b6d2a1bef9728d-de2d3bbf,поверхностно
821a-0eee74ff2069dc1631b3-b7ede8a8,поверхностно
b9f0-07b9effbb37f68adf033-e4df6b36,средне
4a31-df15952d4b38c2fe9db5-bc3750af,глубоко
c4be-70614fef303ea0eb439b-5b2e0122,средне
4974-e82c32dd9d6f045fd786-d864ec3f,поверхностно
a865-874718dc5392efb76235-f7db1e65,поверхностно
041d-48afbfadf1b0387c77a8-14776807,поверхностно
c986-bde94283a9332f46e59a-4bffe0ce,средне
38f8-fd16bcfcb7dcfa5b7230-38cca87c,поверхностно
1f27-60353aece2cb3860ec8a-1246bd1f,средне
55fe-09d9934c1737427a6a73-a42b9ccd,средне
cd0d-8bbc247fe473b4f8b9c5-69b80c65,средне
c84a-19dff47d7d57d4c1fc51-ec41c1f8,средне
6547-4ad0dad3016bd5809cf6-5883b643,поверхностно
22b8-4c45a24209789155e88c-d786247e,средне
55e0-246a65e45868612cfc53-de524d8f,средне
633a-a82828a83079feb53d0f-a2d64767,поверхностно
0766-5b8e99bcc053e36fd796-3f81250c,средне
2bfd-964bfc0e1878a68c21ca-c0ad7513,средне
8d21-ce1e705e4782dd736996-96a02662,поверхностно
1e7f-6729982cd7fc8473fe40-b575041c,средне
c7e3-1068ae594cbb205a3ecb-4871e5cc,поверхностно
c423-f3038d33dea76f2190e9-b8afac34,глубоко
262b-0038795e1cef824748ff-ef3989f0,поверхностно
f3f4-a5c8f271eb0b6fcb22c7-7de25260,глубоко
f7c8-30343dd9e5f2ea9ff556-a3d61350,поверхностно
7e12-3b8b3abdf8f2d4e85009-4456cbac,поверхностно
8ccd-452864820ece6a4ea836-2930409a,поверхностно
4262-0397e8d8965166a93c8c-74b6bcad,средне
886d-0eb95bbbfcbcec519100-b44eb430,поверхностно
983c-e0c71f1e9718234c1826-cb536ee4,поверхностно
f98e-c34c6f3c74302369acc9-90068a54,средне
b650-ee5940f854c4fd134d4d-c96b3c31,поверхностно
1dde-237be5c57883ac23b6b5-4175e9e5,глубоко
2a1a-9586afddf481fe10e9ac-809fff45,поверхностно
e694-c6bb516d321e24c70e16-e9c36252,поверхностно
d0c5-cc38f3373a79e1141582-d50d04a5,поверхностно
33a4-f3c6302b91eafdb9115a-6685268c,глубоко
28a6-dc37d205e8410cbea74a-53348d53,поверхностно
1067-ab1c2985eddcc5784664-35b19196,поверхностно
4981-947399ca638c9d28848f-4f222000,средне
87f1-5462f10fb63d22734793-5b29e30c,поверхностно
45e2-8558e43fb89943e8c129-e1bcdea6,поверхностно
1b1b-d9f6752c4491afd51723-f375ec97,поверхностно
e38b-9ef6ef3041446fb8c2bd-6f2dc210,поверхностно
917c-e11c23bcfa70bdad5126-4c6e0dd9,поверхностно
242a-f46aab68f2bb62446f09-f7e32358,поверхностно
2c5d-5e3efc7827d9c1b75aa8-124df407,средне
179e-4f505b17c10261b8f906-19b5b043,средне
3b77-e1f498b0ca5134c18d35-4726c2f0,глубоко
2f0a-9e6c169de59e1183fae6-352e0403,поверхностно
3d33-eb86b2d935ad2f360f8a-51196e5b,поверхностно
697a-25d2b58d62aea19c66bf-eaffb5d1,средне
e05f-81ac27e8475a55e407f3-6edf7a02,поверхностно
511e-2d55be03f337b5092f2d-52d51c82,средне
4602-6c4ae65cd0b200e892e5-b2a4b912,средне
a4ed-dde4622578a68a954389-75adffcb,поверхностно
5b8a-f94d28860d77cfa74d06-6d2044d0,поверхностно
8878-dba4daf36efaf1f3fa91-efd99780,глубоко
cf5c-d7968cf908b4c243f184-4a80107e,поверхностно
6e7c-21bcd647aff5d8ba188e-2397370d,поверхностно
38e2-27414e5314170e413984-287388d2,средне
d6e5-5215726c52e3dfef330c-8ff5f891,средне
e4f7-4e57509e0071aa3205f3-b7d7faa1,средне
2488-c62121f479f103d67e44-2c0ec09c,поверхностно
9b7c-301da6e0ba1e5c622824-11d92c52,средне
2cde-cef740b3109d356b5458-308bc00b,глубоко
c892-72c57d41488d7956d880-3474e42b,средне
721e-725455414f8d779cd804-c81e4ec1,поверхностно
5404-0290bf0c55fcbdecf90b-5b847b30,средне
f5db-041820a6cc256a86357d-17cd7b51,поверхностно
04d4-a9883d9e17226b5077bf-af6caab1,средне
6268-1c3fdb83ab95d52210bb-feda6a1a,средне
b5ff-7828dbb91d99930fcc3f-48617440,поверхностно
dc4d-f266d9d2d0d4f3db40c0-bc693c34,поверхностно
2d53-75ae938876ab019f140b-21dc8653,средне
b511-298568eefc094e486c71-9c740e62,поверхностно
0bbd-0d8da76cda008be9cf9f-e2e5ac26,поверхностно
3de8-a1e1f8e6c5a6bac1d997-8d463803,средне
b4d9-b6de5ff58248522c5892-8018c6af,средне
dd14-3ebc9a257882d4b68959-f4bca25d,глубоко
5c59-5717c4c958c19aae0211-dcafa2fd,глубоко
0ed4-1c22c511a96e083fa3a7-6b37cb73,средне
70e9-207b32f127a6a570a261-bbd2bbbf,глубоко
20e6-aa655d7e35045fa38c76-e3e4134f,средне
0218-0d28583d6c95826623e1-4a3e4c68,глубоко
bd17-50f30e47ce5bfd9a3d08-afcce448,средне
eb87-b28b730332fab4c8366d-8179f6a3,средне
2740-fb716449bc17826ea4f7-4d6f376e,средне
c17b-6d0412a5723884951494-d1111187,глубоко
87ab-8a8b8034b7d820100d7e-6840009a,средне
6b0e-18c5f5d91d695d958d41-91296799,поверхностно
dd0e-492c9046f1478a962e30-d6503acc,поверхностно
5d20-89cb41e54ba7378f3905-ea76ee10,средне
fbf3-28d51014aa81441e38f2-f5870191,средне
5774-000992ced4ff7d006447-e9a74669,средне
419d-2dea3b20d0124751d38b-22c0b4fe,поверхностно
3dce-988541af214dd1fc8424-b919722a,поверхностно
6f6c-89bc0c9ef2537fc72326-aa78141f,средне
d4d2-a81f7ba25eaa368fe468-c2f445ee,поверхностно
7df7-92b7c876edbcae88abb9-28a49b31,поверхностно
f78f-72816ba6ccdb67bd2b9e-ecfec2b2,поверхностно
40fb-1f25bca5350140ef4e62-7bec289d,поверхностно
8a10-0e17dfcffca4f73b425e-cbc0acfc,средне
616e-c447615fcff0f49a87e5-72d39241,средне
08b4-c36894a0053e26fc4a3a-df110a1d,поверхностно
9591-e511fb07e911d7c6d697-16f154b7,средне
258c-f39c18e4fab5157bd407-fce591fa,глубоко
88a0-38ebf46f8c6acc68bd4f-4d398d2e,средне
2fbe-e10e14957e0a06fbc88e-596516f1,поверхностно
a31d-b9dc46a637ec8545f900-a8a641ae,средне
f5ae-d5ced7a5de14e3d78d5c-8abfc04a,поверхностно
c0f8-a54ed5c4777d27e1085f-1ca90224,средне
20b2-f29446f1d576af26e5f0-52d32ae8,средне
b0a1-7f4332342edc93c99d85-06ca847a,глубоко
55d5-7435ee43788687066c25-f8ddc414,средне
2b51-01113d44b519f25cee5e-78a7f92e,средне
982f-37a1074df59abb49baa3-9bbbffd6,поверхностно
1582-e238e65180369c8fe6c5-ee836707,поверхностно
eec4-ba0e8feda1f4905f3d3d-8dca4ae5,поверхностно
6c9b-ae938c1e7d33b061c53b-7378bcbb,поверхностно
3a71-dc1236a85e19d8299a74-51300003,поверхностно
589d-ca88388c47e32961e6af-ada820a0,средне
9d3e-2eebcb1644454256d664-72a1a3c5,глубоко
7bf9-cbd77dd6f74e14b07d87-3cc29498,средне
791c-15ad9c5273e64026c856-16d2bdbc,средне
4ded-7c4ac8f47f2f8ee2aa97-217373ae,поверхностно
05e7-1676b4b0f1d57d63494d-d2ff8374,средне
1bcc-cafc41f79502f1fb2bd1-40d68edd,поверхностно
a530-0a26231ff27058fbc3df-f9b15b9c,поверхностно
35d6-e76468758d5cba939858-40ec21a4,поверхностно
bf2b-2906ab73e45827a4e0af-6b78824c,средне
f545-8c95aefe8d3e5548a689-a5b2fd39,глубоко
7f71-4a341a37f60589cfe243-3030ffb3,поверхностно
7656-ddc550536caaaa57f6a6-9647f48d,средне
cafe-97970f441b17700d4e17-07c8e3d2,средне
fd9e-96b99eb7af547ebe8b12-474041d4,средне
a229-74cbb3a7f60fb8296129-1ea58b98,поверхностно
846a-088280c9965abc4b43c7-7c8e7685,глубоко
0328-c235a86967562dd58480-9ded47d5,поверхностно
1864-2acfb7661a582d977de1-734b89e3,поверхностно
00b6-4c4f9094f6254a146cf2-410565d2,глубоко
b3de-c414f94178b77679c9ca-34521069,средне
8e49-fd1178d5a308d87e20d4-02fa20d9,средне
2298-420646774452f9a2f590-a1d1e94f,средне
eeb2-ae83f6dfa79608ced07b-aed367ce,поверхностно
c9b3-211f0a330e911a0da3cd-b177b5b6,средне
496d-d443b19cf55174c0c88a-7932c7a5,поверхностно
8613-972694531edf5da81cef-13a00977,поверхностно
c3a6-5a5b2378dd62a53ff59a-599b5c3a,средне
897b-88c8fb1c9d4052a5d68d-4d316fc0,поверхностно
923d-aa843b2bafc95f764c38-e1a092c8,средне
03f4-6714774ea65064571bf6-464e862d,поверхностно
821a-ef67f74f3aa67ab05930-c628ac8e,глубоко
6a4a-fa6e04297b37de8d239f-862e4a99,поверхностно
f86b-832766d0cd7c4701846b-030fada5,средне
18a5-6bf73ad6a5ba0da35810-e9b957ff,средне
1d0a-452b070dcdf30dbd52e4-3331fc6c,поверхностно
b58f-cf47438ed6ea22cd1112-9dc4b464,средне
48a6-050e5e781e59929619af-11a3da6d,глубоко
cb2d-49244ec3b57f15aeb3a3-8f9b65ed,поверхностно
dc6d-5293ab6cb4fbd5db9bbe-7120465f,поверхностно
bd33-43418505987a0cf66d3e-1ef62e05,средне
d231-06ab5def9b6ac62cb34c-6ed62ea9,средне
5b05-ae01bbf8707b218c467d-f4da1463,глубоко
4502-4122baf83dfe9e07bfcc-0d724362,поверхностно
a6ff-9659832e5dc0c6cb652c-3569da31,поверхностно
e242-239046c45adfc221dc5e-f7c51589,средне
0bec-ca97d880d860eaff383f-5b33c683,средне
9479-edfb6f87440a2ce7f84c-3aa93b71,поверхностно
de6b-796828e2d0fb11fb2b62-2ea3b031,поверхностно
56e3-02b836ac1e3561426f10-f0e35fba,поверхностно
463c-d9268a078bd01ec32713-8d714bb1,средне
04b9-82120e57b9fac488d753-eb0bd119,средне
4c4d-d56cc4d013bddadf3d2b-14426e07,поверхностно
046e-5457d3c72ee9e2b3a1bd-9b0ca5e3,средне
8413-768417ba1136f61e817d-6a274758,глубоко
0ec8-81f11bb16ec9f09f1827-001035cb,средне
8e69-7587fa40c77785e54fed-0d317f6c,средне
1508-f8593eef537ae43c33fe-3e0759c4,средне
0880-474b2c516ce9cbc5e0e0-3e6528a1,глубоко
e7cf-428bc8d51d41d3107c39-14de082d,средне
1f9a-cbef7965a4037a447901-4fa07de1,средне
fb31-3be07902841ca856ab1e-0c84bb73,глубоко
df8e-7dbd562788b2c450e615-1bf54c07,поверхностно
01d1-a49a991c5fb4732dc107-8781626f,поверхностно
367e-0b78ca942d0b5f284b75-ba90b910,средне
7b48-a3a5985204944e7b4efc-95a3313d,поверхностно
fd16-95d119284f9f5e975c5d-4274707c,поверхностно
2cb5-a39cfe3120cb9d01f662-49461196,поверхностно
04c3-99dce936d9f8af13bcee-125b94bf,поверхностно
f354-e1cf298414f22a6b455a-c4745634,средне
7871-d86593d47e40f34bf603-e1f6f316,поверхностно
b814-3c979d680d1e76767f49-89911b1c,поверхностно
94d9-66b9520201e3367b896e-88147398,поверхностно
ed4f-08b5a9cf75f2424d7389-38567a6a,средне
6e90-2bb294fe48d5c836a772-b0dd24c8,глубоко
e8ac-76bfd6329900f2344bb7-4c0608bc,средне
ee03-7244b4fd1ffc2d0672ae-92c0e916,глубоко
dc81-8c6c93018053e1f7fb78-e6d94047,поверхностно
7526-bd41c815f8cb589b5afc-39252888,средне
1912-8dfff9aa3fe0552291cb-a6222b19,поверхностно
b510-488305de44fefa866a22-410f09bb,поверхностно
ce7b-473a1918319dee99e87b-b5ccbe4d,средне
4b8c-03e994242193852d7a16-2d699440,средне
7012-37a058d242dc03b00d3c-7eee168c,средне
98b1-cf2ec5d1db779e41728e-cbc2adca,поверхностно
db59-8bcf6973f80482b911db-edd3551b,средне
66bc-1867742f3680bbd20145-8add68de,глубоко
f0b2-745af2ac066ee9648879-d056de93,глубоко
d6f0-7bfa8b944184384feec0-8cc8ad2c,поверхностно
5710-437ee9b2aa6631cd35b5-55ee61ae,поверхностно
dcc7-5fa50b966ba7e9870042-0ffb4cd7,глубоко
8dde-5dfd7c08de77baffb80a-b6010dcf,глубоко
91bb-bff06d8e9b059039bb00-b4716121,глубоко
8b6e-486159e291f8644f9486-2b5e4a92,поверхностно
8006-8d2ccdac410fcd6d6c45-4e887204,поверхностно
35cd-a972339dec534f49332c-a8b6d383,глубоко
0c6d-102af0040e271c6dda69-28bbc27d,средне
3e3a-8b1b8f2bd24542c86191-7c3bf0cb,поверхностно
3739-fb8f6ec50c940962c502-bb161fc4,глубоко
660d-3ebcac2af383bb20f7f0-e139dc8a,средне
27e5-3f65a7a6aa34e99cc243-3c8f5fd7,поверхностно
7563-500fcb72b90203f20712-21d3c99b,поверхностно
1766-6b1ffeb79e0b3e577e18-21534a5b,средне
ef4c-a5c7c137b4a80ba5798b-32b12821,глубоко
5e42-e9af5ecaa09346cd92e4-ece5c674,глубоко
022d-41f220f624f077f22701-3c81d208,поверхностно
a17a-a4724807b2d6584411c3-309c70af,средне
6660-7d3c8463e7deed0c8690-3ffe0201,средне
50ea-8452b176f797e396c4fc-b10a7fc1,средне
5d42-8c9e16c3f29b15486057-644db9cf,глубоко
8282-188ccbf8fe6501f1d469-b5ac6a86,поверхностно
5965-46f65b9c0d79736874b5-c2572d1e,средне
7398-9fbdfc62f01ccbe46ec0-0d3e57f8,поверхностно
bb29-f02ddb2e0f06a1d500a0-caee7e24,глубоко
025f-2693cd775611170c6031-a9e52b28,поверхностно
34aa-4c1f29dacb97c57b327a-9719834c,поверхностно
ed61-cb11f676e36332755e29-aabae64e,поверхностно
2bd1-eb8709f521bfdf5354f4-82438f93,средне
6964-de15208037ab6ba96d0d-057e03f9,поверхностно
a266-31816267b48273194127-393a2825,глубоко
9b07-d430371ae75396e18cd5-1be28e10,средне
2b19-50cca80ec80883487a11-14464248,поверхностно
6599-c371a532b6f9451e2347-b36222b4,поверхностно
2647-661b62631415a23a63cd-de70fed3,поверхностно
8daa-b6660eb5bf2e292edb4b-260e262f,поверхностно
d88d-cfd51dd4611e2665bdac-5369df0c,поверхностно
5bd8-46628c36ffbcb45af828-698b6fcd,поверхностно
d052-4ad3c45d77a42df83f74-4fafd370,поверхностно
aeb7-6c9da68d890a8237451e-8b91c1ef,поверхностно
96a4-ab9865265ec250c73eed-c6d049ec,средне
4149-91cae77f6fe893fa5ca5-3a3a37b1,глубоко
374d-74b971f71279a56ed98d-0665a668,средне
8e22-c762ebf58ab34a00ca6a-dddc3335,поверхностно
5851-7c34aaff4a79ff3cdd25-71003c49,поверхностно
8cf6-cc5ffcbbbf6e761aea08-89d8e9de,средне
d39e-259275fe02fe1afc5d82-59f34058,средне
8026-fb931f03dbed54a8ab96-b5a07189,поверхностно
8fec-4ff90a64a3e66d69d5b3-b4a43eab,глубоко
5022-b6a8a78dee7830f1681e-e71b4c2f,глубоко
1de8-1131e6e7cde06a89d6c2-c129ce21,глубоко
83bf-aa0ee179b0b88db53dfe-6f01aa29,средне
f7f8-509d052d71c62d6aa4c6-640348bc,средне
7b44-ddf3b2effb0d7ea81d38-f1baea65,поверхностно
4734-1464bf957e431a8110f6-c6f883f3,средне
29fa-30cd4812c119f3711f53-f23af759,поверхностно
ac58-4d24776c2d9e7f1ae0b1-bafea4aa,глубоко
3875-672623a2a7c4cb503e72-7fccb25b,поверхностно
ba27-f17709bcdb719145e207-012940bc,средне
