user_id,age_category
c455-aef515c38d0653674cee-48935733,4
7121-aa8025c76371995b53c0-c9f9c31a,2
d313-61c555eaab6ff0d2793a-78c8535c,2
e7c8-67f3ea6a3d095960a70e-00ea6960,1
f262-2937c1b4d5cc934d26a1-12bab324,3
6fa8-e13f55f2838c98192702-5b33b0cd,4
c087-acc64d532e6d4eae64a4-86fa32cc,4
08f9-19fb1f63ba4ab2aedbca-ccf17b17,4
1067-ab1c2985eddcc5784664-35b19196,0
01a7-cdb3c90b567c222b9542-1ee82dc6,3
69fc-91b7925e4e9c3a31b3d9-d0709a75,4
5370-94a5bc4187ae21d7da62-8a7f887b,2
055a-073f4618b55436f41f81-1f2d7d6f,3
a3ea-85551724bc3f84f21c1a-6e95c23c,2
36cd-5c0151902c5d1aa10c1a-3d249260,4
21dd-a6f2f27c190e18a9f5a5-d2a6e9ae,4
02c0-aa3ba330ca2f75828a11-7e5edc3e,2
1905-4d52defa2486726353f0-15f67fe0,0
867a-bc287e8e837a5cfd0193-7190e6fa,4
c86d-a95bd8afea27d1d8da3d-0da3268b,2
e1e9-2f708fa37b8ec177a635-9d431a91,3
26f5-9db9ec1658f6243da195-e7eebf9d,1
05e7-1676b4b0f1d57d63494d-d2ff8374,0
330d-10214c8f10ff079866c4-dcf169cd,4
be00-2994645858fa71c34f96-f00dc143,0
ba00-e2f1ce1bacf5f1115cf6-0506729b,3
76e6-1cfa42636ebda76ff19f-059bd930,4
06b8-95008622653119021ed6-e84bce0f,0
53ed-c12cb71f26d58b92937f-96d2b681,4
e8d3-50aaf86b35e7ebce58e7-744f03fe,0
9f63-1c8e48246848b348320c-cb8e8004,0
a752-8c8b8526924344b51441-793ab518,3
2c54-382fd57a40737e7d8aec-7c919295,2
3aa3-63afafd222c366d3f384-d19bd6e1,3
febd-077f277466253ee04ef6-42656680,2
bde4-78e62cc983d2ab98d2d5-bdf5019f,4
1c4e-c747ec3b71027d2db070-90dfb42c,4
b06d-6ee1b34ef725bee95f6b-a0031c70,1
94d7-45150c9214a57a0cf656-baaf3825,1
db59-8bcf6973f80482b911db-edd3551b,4
444a-fabbdf93f083639930f6-f36ce374,3
a1e4-8521cae866705e2d5470-531993b1,3
3de8-a1e1f8e6c5a6bac1d997-8d463803,1
71dc-c7233b4f7e749938f6b7-8f302c10,4
9989-842a2736a77a09fd3dbb-0e754c1f,2
ca9a-e0603c899cd500d6b8bf-40e477e4,3
7652-1d162236681e3de29fc5-025d539c,4
fb14-97605c604bdf4d5dd411-562e84e6,2
b417-56f0dd32466b3aec2526-732fa6b0,4
f3b0-7dc54964feb01006ca4e-283e42b7,3
1067-ab1c2985eddcc5784664-35b19196,0
78cd-0950ba07c368d4c90480-34d60b60,2
1cc4-884ab5f258a0f8640d8e-fcc46407,4
a8d3-2c63c2076559ade22205-3963303c,2
e9df-14bd64ef03e98055bbff-676ba929,2
2cdc-6540b64f1292a68707a4-5bf2c9e9,2
3b57-14123e6c03f8fae1ee91-132b7db1,2
3fb4-b0158c2fc55a76a26265-7a5c374a,1
215f-316dd7bc442367a61f64-98d7d083,2
7cad-a3b2d20cac0a5d5d7077-b9d9291d,4
2a1a-a08177d07546a40d5ff5-c7b46430,3
6a9e-d30c2cbf1a77d3ee11f3-63b70922,3
7abb-065dfd82565834bdfd2f-89f2c45e,1
ae68-099824d02ff105f23dcf-94a611d2,4
0b8e-a756e945affdb74734cd-0d2970f1,0
b3c8-409c07df12098bc9188a-804d74b0,2
1bee-f1ab2cb04cb5fb7f2ef7-19a97a93,0
e078-c73bba63675c419c64c7-d5001705,2
8986-bfc0078337eddd11a7eb-674817a4,4
693a-2e4ae51a87eca0772246-759e81da,3
0d79-d5b8c0bd3b5640645278-2f1fbd04,0
b747-a08cb95f14a008d7d562-ed1c1151,2
0316-4ef0e456d85e8b1c8e46-011100e3,2
9d3e-2eebcb1644454256d664-72a1a3c5,3
5663-1d89f8173332f865bfe2-83aa4974,2
b869-0fab93adae64031eedb4-79a2bca9,2
fa87-fb040ca5a7b5e40aa2e9-75e58c65,4
b109-401eb409a7772b0eb0e3-35add73c,2
913d-2b5a73de99bbaadbc61b-236406d1,0
b11f-df2ba48efeed2ca0bd21-09b83cbd,2
ac56-4cf3197ffdf99b28e56e-b47d2320,3
6cb8-62f45ddd5b0648a5da9d-5e130f3a,4
ca31-8fb76d0a5c07f8311129-b7bec6c9,4
7aab-17e4b443fefdf6f58a8b-0ee904bf,4
c9c4-e8760d9138636a03c71c-1cf9f901,2
d5ea-356c4feaf01f61839db7-aaeb058e,3
5014-9ac8e051e6da53559fb8-b8016c75,0
2e15-99653862473c6c3708ae-49001e30,4
ba6f-3bb09883fcce1a08a4d5-a9c32663,2
4997-2169a578eea42cbedd6a-794bf0d7,2
3433-1fe4cf0fb0053ff14d6a-eb3e888d,4
ddd1-2b5a68a79fec1383959f-8a46c531,0
e85a-8e83f7a9239621d39f64-006e0804,4
aef9-01eb53973153e89a82eb-108670ba,3
c382-3c8cf8169e257cddd967-8b685da4,0
b9de-e48757882c4717e35b31-8291d57a,4
7013-337b249878201da5aeab-adf7223b,4
504b-8d8cefdb37d195df31b8-4392ceca,3
b24d-d79a3f536d4428bb9fd8-5dcf1f04,3
5596-9bb858c9c4651d4c4a48-d0302000,3
301a-72e90165b829b7d45755-875653c1,2
071d-487f2989d15c1b38530f-c9fafdeb,2
3d4f-2057a6f5e0b509b380fc-e88c64ad,3
7655-d138356060fecf69bae8-e1d37cb7,2
b3a5-40d0c686c0d453f3a8a4-37348265,2
805a-5155ca39371f5a454ec2-0e3e19da,4
21ca-b59da71c2e2b37b74521-06de8d93,2
af48-46b856fd94e65365a29d-9f74fdda,4
8817-859ede651f152a85e562-85820abd,0
bd95-b692ac9988b238ac920e-fe97e117,0
010b-ff2cede1e3bff4b74f96-b51b9ef7,4
b5de-8099c1a242d115aff853-ce8beec3,0
750f-d617b31c9db58e1061e4-5a4789e5,2
6bbf-0656766efff7889b2433-6584be5a,3
5774-000992ced4ff7d006447-e9a74669,2
7c65-7afe34ceabb5c4cd8f9b-0ad00d3d,2
a93e-4403d71ca6fd58a00e3a-41062b9f,3
71aa-42f0c12a90d339bb49c7-70aee7cb,3
9b07-d430371ae75396e18cd5-1be28e10,4
1533-ed7ea9ff8cf3a84770a4-2bcc6b4f,4
dc11-8df8909e099ef96cf140-053e5f2f,0
2840-f9d895d4d84ed03346b4-22af7c3c,3
99f2-560b47d77eea31ee5610-ec8b086c,2
5c69-a214e959cd86971e374a-5a366a0a,1
25d7-f97191e0e8b0a76c77b8-b1906f21,4
e496-f63b45f14f35e3440098-2cfe244d,3
b605-7e2d5c69fbd2795ca312-dd6257d0,2
f9e1-f03a22d06fb3024bdf0b-25938bcb,3
59cf-0dcf31dbfa03133d2b5a-1cc7e381,2
620c-6aff893f9d49cd234e87-669ddd61,2
f2f4-4ad5450016495dd70f11-0d465c0d,4
0f9b-2953a28a05546235e3cf-82270aeb,2
f7e0-9e3d72de13e51fb192a9-bbe40876,3
a564-69035cdb3b223e64e905-a2324599,4
069f-2e8e3b60168729c9e9ab-19b4a63e,4
bc47-1eb1d8e0f4815113677d-e52c7bdd,2
5789-4cb1a79e1dbc0c77d7b5-6b641fb9,2
a5c9-613ae27c6effb83ff8d9-c9f90700,4
eb7f-cb86bee5e47348eab39c-d1aba9d2,4
da5e-b10bf2fb754afdb1fb60-c98158d3,4
b0c6-7ec6261ec93315fc373e-8e1ca438,4
4d1f-beefed070cab43f10c33-b5f44cbb,3
20f1-21a8bcf81d2601adb2d6-6c767725,2
6d30-fc131578153cb4f00c9c-e145d5e4,4
c76d-b0fc40eaa2adc202290c-6847827f,3
46d5-1be56a9ffb3b1e353e4f-58ffeda3,4
c9e3-fd6014e711c13935efda-207b623a,2
c336-d6d507d4256a6a7b9f2c-caea34e8,3
9ae9-cb81db93d2f48c0d5788-ac81b51a,2
174e-919f042e7fe50a41229a-ebd72d24,4
f435-3a34ffb770adcb3bdca9-1aaf45f1,4
ee3b-6adef802302e1dd21c11-d8499c48,0
e9e1-03acf54f3808d7ead82c-285d22ca,3
a1f6-22f9b410649391bde186-cd1305e4,3
317b-8363f0ec979eb3b81606-eb9ed022,2
d427-ea64c07826fb7530d8e5-6ef5fc9e,4
15cd-a152f38e884685d5add1-2fca6775,3
c8fb-fb73c816ad6f3a063dfc-1e7a6a8f,2
d583-abdd4b552280b4b32346-9a1c8a9c,4
6701-8cc1d900e2d692cb8e34-bac8ef39,3
cec2-57310e9fd1e5aaf75b3f-3388cb89,0
0dea-9cf5e6c20422cfb90e61-8d7bde27,2
dd94-d9a8a7a6fa1c6118e732-028764d9,1
bbd3-0ddc1ccc8b7040bfadd4-eb6a9104,3
6ab1-f82081dafd4d775b20df-27f2657b,4
ea4d-99b0c5eeac9a01929882-fd3d502d,2
c095-f25d3c4d42f41fdd5043-c63c8e70,2
2bd1-eb8709f521bfdf5354f4-82438f93,2
55d5-7435ee43788687066c25-f8ddc414,0
328d-3e78376ed16e976253c0-0b80a5c2,2
b958-f64df622e9aa97ac5ac8-f22a4ca8,1
2f8f-02002d2ada5dd83b91d8-e20ae41e,0
02ad-bc0b1fccbe398b5102ec-80ffc9e0,4
3d1d-de83b450f7daaf959e96-f432f044,0
cb35-bb76b251e0182895d5d5-319a959c,4
e7ed-324a2e8fa31469007864-1b12d026,0
1085-ce7bbc455fda6d47b875-297ff02f,1
ad18-d51162b9bf14cd957d82-49683745,4
0bf0-57015fa5097a93ac5879-16ef9b48,1
96fd-aaf1f120ad0b3e69762e-7823b04e,4
91c9-9b503930e0c2f629a226-3e988a67,0
7c3a-aef104dc7836844bf5e8-48bb551e,3
bd17-50f30e47ce5bfd9a3d08-afcce448,3
75f3-35cc6f68a49042314b16-b44ba099,3
f357-b1b348c2dc2aa40ecc66-7c867e04,0
c47f-59430616c124ee3040c8-3fd734da,2
61a6-ad881eba2b841de812f8-186c9d73,2
aff1-1483ecd9dde902cb05ae-0b62f034,4
73f5-645d761c21c265698a9b-29201cdf,4
0ea7-ede3ed88513385062d12-4906e495,0
4675-95afb49c4c0677be132e-49a9ea0c,2
2846-ea6ad9474654c0294e63-4f994e55,3
637a-d857ca3da8ac0777e016-580f8a5d,4
e92a-db2bd9a1f41e855c089c-a8fd40cd,3
a3d4-cb6e98e25dba332d322c-781619ed,2
589a-974338447e9c4f61fed5-be5341f2,4
528c-d23a3bd8714babc1b9f2-846cfb0d,2
ee90-2cc071a1a97542d87bab-ef524a9e,2
a565-a1b2e6e5b46b71bc27f3-dcf4e907,4
1250-0e414c774c1440187abf-111bc3be,2
5616-1d35991e4041170fd34f-6e221631,3
20dd-c4bd331a8e65af751701-9b6cbe1f,4
bde6-55f0f4d4484d11936ce4-74f40738,0
4ef5-b46329f82a750b7d1054-aed398ff,0
4d62-43a83171ea34c4be0518-6b42c2af,1
a881-d7b12bcf39ac857c33c5-ca6dbdc3,0
6683-ac35e4c9a0d11f206c42-65f4c1e0,2
d043-3af3ea36bda72e804e2a-40d1bcf3,4
d6a5-6538a68cd4e383a5f96a-5e1c43ba,3
65ea-0ab5809cdf098825a02f-db4ea512,2
c9c1-a5a22af317d7a43d5c2e-1a7491bd,4
6df6-873dcec7158dc8bcf530-b2759a3e,3
5890-c5c6c567a2fa433e5572-9bfb3c44,2
ce17-1283e9cbe44a5cfc3a20-dbe0625b,1
9cec-227f146cc0caa290aec5-76703d67,3
e2a1-eafc9bdd8a12c65f79fe-8ea3e681,2
f65e-88bce2768f9dfee54590-8fc8d907,1
ade5-368192854c0431871806-7dbf96d3,2
95dd-ce45c3c3ca0c53c747b9-ca9aa440,3
cb29-2a2b72bb96a22503c73d-c57b1b51,4
84aa-ace8614fe5dfbadfbfc8-c6a8c1ac,4
8403-509def3f5c0cc9a09bac-c5e4943b,4
d47f-b71ee8c0629cb956dab0-9375d918,1
3de8-a1e1f8e6c5a6bac1d997-8d463803,1
b579-d1ffc04e5c703c7deac8-6afb7f09,4
0ffc-32e3a46b700a65bc115d-e92c6ef7,3
b73a-acb6da7f04989b64d323-1fce8900,0
0bae-3166d0e3d0292be64bd0-fce8a8f2,3
ed79-6c4147b3bd25802b356a-cfcb9e4b,4
63ab-178f4c79584a40d49cac-59172084,4
38fd-22405cf23ea43b38a971-84598c07,0
ac4d-b816ae06dd61433eaa95-7ef048f8,3
3bfd-cc1b6b6d993e79332472-e712f48f,3
5fbb-e3e21fbfc4a88e5756ec-32dd5f75,3
81dd-59ed9955944147cb8ce3-01315b22,4
251e-edb0ccbc91b060538972-24ff5053,1
a473-4cb843f283b7592e6437-37c72bfc,0
46b3-e0a576bb70bf986682f1-63e15f79,4
024a-02860188e2a7518b2e1a-287098e5,1
fbaa-cb51c4ebb1b8f40b9fde-2596b5da,2
4b69-6efa8efe3056bc182a56-8e984eb8,4
8e24-11c4d5b5dd576ad8e782-77f63419,4
cf25-a30bf6bf2db965362ba6-da541bda,2
bcc7-aeb86097b4ee8a06cd28-bbd42968,2
1e62-3c34d6261faab2da5d22-31fc66ea,4
8435-fb411ffb347cf933e1f0-fb47a027,2
fc23-2edf101a1ed9a72081c1-ae6a93ec,0
1384-d6cfa412183457731074-fee94637,4
8a0c-878655d20f696393e10a-255fd2fc,3
e45b-8ba3fab838c85e7319e0-a231af4e,2
81dc-f43688639206ae29a3b2-255740de,0
618c-e75e0657036e4e5feb99-de762d33,3
f594-95e29411054ce5ffce2d-284c8fcf,3
b4af-12f2c7cb193c705e624a-e47a60bb,3
1dde-237be5c57883ac23b6b5-4175e9e5,3
e419-ab970817b40012489b87-aedffa09,4
c996-b899fe1ce05be6d04eb3-59c02d2a,0
b3de-c414f94178b77679c9ca-34521069,1
64f0-4631f7f4a596e25fa29f-ccd7f5f8,0
fddd-2934e8cab35288d14a36-760e3aa1,2
8ff7-c6606de09ee08c08a6c9-0f71ad2b,0
e431-7a97506f5cf83279ce99-7938fc42,0
63ec-7485ce323b8a1bca5162-13b304d8,0
75bd-894935fb157343b05050-ba55585e,2
8cf6-cc5ffcbbbf6e761aea08-89d8e9de,1
0f95-16f5a0800ec5680356ff-53f64295,1
5c8d-92a40b802504ae4913a2-a5909301,2
fc68-66aeb850aabe66bf3120-fe4448ae,3
1060-1a975a2d2fa42fc0f5d4-f3edf983,3
8627-473ed0da690d7c5f7193-5790154e,2
e34a-b76ff791f1261d6bc794-4f23ec16,1
d609-a70e3a1908c40f053eb1-dbf97355,0
9dff-416fec74d7b5ae14d00c-b23cbbbe,4
0341-a2711a6184fbd7b2338e-9a7a2b21,3
2e0f-4c89472f41ad3b779b13-680c66f9,4
5f28-0d23996c9a400cce4187-bfa70a3b,2
d565-7defc354841be6b028d4-cadccad0,0
594d-da432ef39b6421444890-391be30c,3
f295-462478f7c1ef1e89477f-289da379,3
b69d-cc57c91aa51fc5f3f3b5-bfdac9a0,4
52ac-197294609d99a0de3ac0-9d5286ca,2
2313-bf1f9d4dfb289205e377-e68f024d,3
9de6-3a19c0eb30034fc9396f-28e810d8,1
20bb-aa527307fbe3335935a4-5ef4e943,3
c2e8-84ed7a93254087ce6392-9d76aea5,4
328d-3e78376ed16e976253c0-0b80a5c2,2
c439-48e174e8a471426a92bc-f5e6a113,4
3484-8d1495886335745e970a-eefc34d8,4
15ad-19e47946a41ae578a9aa-2a6e3cbd,1
92cb-acd39aad920072dd4906-438d768f,3
bd4c-9d2098fbee9fe1e79704-811e6b66,2
657b-a7d75ae83182fc297d4b-310dedc2,4
7c31-656132839c2df5531df7-f69e11ee,4
c1af-eb06cd6b017223bd1059-0ed18cd5,3
fb9d-2030b68bbc3059f12a83-551e3486,2
d2b2-339d21dc1a951f034319-1b9520c0,4
a140-0534ca10b6c78cf977d3-9a64ab98,0
8af1-7bc7cabe8220ec0e7ba3-b21ac23e,2
0923-61e10977d14fadc26933-a4de8936,0
3791-845a0bd0986519bbdac4-44e267f9,2
21f3-d91a45d33496c4cc356d-49ac50d9,2
1de8-1131e6e7cde06a89d6c2-c129ce21,3
405b-1e2aba300261f05f4aa3-d2faa5e6,3
1a93-0d2c6d123a1ef35f937a-60cb46df,0
89fb-a7070ffdedf86d86e216-d1ebe261,2
9f28-7f9b185976b460c5f960-9b4ef057,4
4535-7a88ad9211939e13aa99-497b1d28,0
9a2e-5c0f200ed2ab01797729-b5c641bd,2
65e8-bea42390ac3938a0c420-a8ffb10d,4
4d6a-980f4f018da5d084cb49-3d2cfdf4,2
f139-29b476eb1af109ff5af6-640954f4,2
52fe-f2f4c983da0d5fcef2ea-cd61208b,2
2795-fed20605d9072a55ca32-9593d3ed,4
973a-a38078e94091cb02ead3-9613d5e6,4
6a48-014acbfcb8011cfb299f-8edef30e,4
8f70-c833c1575e2c75eb03f2-1fbb99c2,4
c1c5-f0d42e40f74a47fa96b2-08cae385,0
fa15-50ed8b2f16897e3fcf32-ad41448a,2
be36-5d9ee95660eeb1805282-5c81b7a7,2
d560-c08590ab31ac751c60d9-40ec9712,0
36f6-50812b646c5a8e342e6a-7b2f7eaf,3
f850-60d10892eba349b289c1-1cfea607,4
c836-623037a8a69243e1f39b-78b5ca3b,2
d191-264288391b55e6521c33-ce7d506a,4
541a-7dfc3e99ca2f91639edf-337b18f8,4
9d31-0a2bcb82d69f278befd7-ec19ced7,3
614b-7401361d6e8e390a7e93-be5e0356,4
89eb-2407bf57bbde6d4809bf-b0af4fba,2
ed88-2238891538ac57116eec-8dabb111,2
19e3-f4abbdc31530c9f38d0b-3cf7f280,1
8f6f-232693e5b90ec46ac77f-09822183,2
f961-c798c151927a40ac7cca-efa3208e,2
88d6-2fba38551c08979540e0-98a3aa55,0
98d0-9841f6b9531a67d0cb85-41dc90bf,3
fad0-e25b18397164e0651aee-55ba975b,2
f958-ab2c709febe9a81d8ae0-11b3e922,0
e37d-5d9f69d3f54f032588a5-424c3dd2,0
c712-67b7a4d86633060d1be2-a5b1a63a,2
61fb-57e9331f749ad03a9a41-b370c5bc,4
f8a2-9397d12d21a21c459e62-b2092e41,0
4672-b1232fff3e25643a6d43-8383150e,4
43ee-8f3e270653200a536850-f6124386,2
8ab4-85158fdfeb8a72e6b8fc-7a007610,2
e8c3-5406882ec1873ea0d2df-4b51787d,0
f748-530137df43c8656f655b-852b1b5a,3
740a-d803b4b9d6aaa45721c1-20eb1d13,3
35ab-8db32dce488f119fd1fe-6f6c575c,4
456b-7132fef70e61d097944b-01dd99f3,1
dabe-0dc12fe24346c14c17f6-f75a1362,4
9ae9-7777688bce69ba3fbcfe-037c033e,3
fa48-059a499e72f6834d7c3a-e3d014cf,2
2892-5bd431c7261ed2f4bcde-73e9dfc1,4
51f6-a4d5f89e8131df5d61ec-f199b886,3
5664-412b22e5262def9222a6-8915ed80,2
249b-46d92ff38611a141dfc4-77a9cae5,3
0ab4-e2adc6b116bd7e322c69-3263484a,4
b58f-cf47438ed6ea22cd1112-9dc4b464,0
3b77-e1f498b0ca5134c18d35-4726c2f0,2
5753-2d948a7ac7f0a7768b76-51c615ba,4
32f7-be744a2f7a1355560cb0-52a6ef71,1
6763-ad2c6a79acb21d15a242-7861b375,0
b531-b68b3caa3814d91a459c-03d6f2d6,3
e8fb-2d511edcfe65db229c35-d73e5edf,4
cb32-33c3d55de56a07571874-03f9f431,2
fa79-728c76d62040825935b0-42abfb8c,2
f9d9-b3837aacf21c9ed4d33f-17e536b1,0
9f47-a23d576c8620f14eeb06-54bac5c4,4
d350-3e6da61db2880e50466f-d15634fc,2
edbf-689321e864be22ef12e5-e46351cd,4
57de-50388f3684be0e1f7ce6-cb156760,2
0d1e-fbbaf86ca67d9914870b-023af96e,2
b3b3-2675209f4f5f21085842-4d60ed18,1
45e3-58e5f5f9306730533dd0-d236e73e,0
6d7a-14234b70e20b4dbb6750-b74ad9e6,3
2ad8-309b6683817946d1db1e-a9d52266,2
47ac-4c679b0f31dd316c1fc9-e0325ec6,2
0627-27a8728513d85c5bdff9-4dd5ae81,4
876a-f62d7c55ed97972cc9f8-c0b77a55,3
2747-904085f6193c7420362c-1b63f21c,2
8e69-7587fa40c77785e54fed-0d317f6c,0
e9d4-7dfe746d275ee841a0e7-1373542e,2
c362-2438d311c0f127488dea-6dba376c,2
b591-6613c053640a54f6b30b-149d2818,3
cdda-b0ce295d5fcc1fde8a6a-f90cb9bf,4
cef4-84ce62b25995dfa54fc3-e0016206,0
9268-79ae0a14d4f781492648-ecf6461b,1
d65f-8a45a782511ca992de50-f4d07220,4
821a-0eee74ff2069dc1631b3-b7ede8a8,4
2eb5-4b34a1f373cc849971de-574af7da,3
f0ea-6fa3c08c9dcb7414465b-58867ff3,3
d704-2743d875a378112fe1c7-433e2c99,1
235e-3d0ce6498d1b82890a9f-7520bfa5,4
47fa-c2f9660bbf90d2f996d2-5dae23d2,4
e219-78ac0d7deb0dd5b6394b-45746002,4
73f5-0505d4fb3cf484e2aacd-23c18a11,3
c6d1-aba6e6fb75cd7e70776f-89a09bb7,4
bc3b-d569e12904b047c60cf8-ffe54ecb,1
79ed-f3fb240a9850d9bed455-823be0c9,2
20f8-5d8addb2f6bee361988f-caa8a8c4,2
5127-af1585ecbf1c7ce4730a-04197c32,4
1856-db0040ed62c003fcab06-f8b6b29f,1
6660-7d3c8463e7deed0c8690-3ffe0201,3
974c-3cbcf329dc4f88dd4978-945955fa,3
270b-80bbb797450e5f4a314b-4f2c10df,3
ba7d-cce3c5602983efa18551-be1ef17d,2
8ff1-7914bbcd73e60bd9a1a0-3e4928b0,0
bbd8-6c99c87b406d0f09c46a-43fde10d,2
de15-6930bde52bd9d1bbb709-09344911,0
be1c-08c3d408d27930d8b216-73a689b7,3
11a6-d2fc9959ab3456cf7800-9de4fea1,2
1bcc-cafc41f79502f1fb2bd1-40d68edd,4
e87e-00641d3c79518f4e9650-c225852c,1
f62b-b16011e58440182510ec-06c1baef,0
8f7a-049478a361f648be5c66-49f35b59,1
ad4e-772351572cf1812013b4-e30bab23,2
107f-5a635eb12d9729088921-cee29ff0,2
ccc6-a712feee55a6c2f300d1-4294b1a5,4
7b50-3d6963846728aa0796d8-c947e7e3,3
ec4c-729a25ad1a19a49df54b-3b4470a4,2
f75f-06fc419e43a146beb57c-2b3f2b74,2
d8d0-bb2a7371fb32a2979272-062ca43e,2
7f73-d2056599d2df04b21f3f-60c85594,3
741f-7e7567e7250f2119588f-953725fa,4
6f95-28fb5d4479001d9e30b2-d0cabf91,4
3d53-8af4a19aab856c4a687b-0d6cbe8d,0
6771-782c26359212f0c3d648-c3e85ffc,4
a90d-8b0802d25d2134fb8e47-42f6e0b7,0
4c4d-d56cc4d013bddadf3d2b-14426e07,1
bdbe-b01f34cf8f443ba7db67-56efa4a7,3
1b36-ba741ecb7aba112fbd00-b2d610ae,1
9b77-c1ba0d1f0fe7a2b49a79-6fbf4830,2
5d9a-9ebe9f72ad488138e828-8524e377,2
5e20-39a4a60e9c758bcd75c6-37e507f9,4
5119-b766378767e7d0c147a4-341512f9,4
3184-0b96ef5ad45cfd0d1699-9c9eb5a9,3
d7d4-99eb7f2105c756401487-c21d8dfb,2
ea83-0853f7c8f3dbc588c92a-acb77d85,2
0d4d-f2550f2d528ed6008ad1-7a643f75,4
053f-002424e25cbdd57aec65-ce455b3d,4
a92a-db640edeaeee794e21f5-0dcc4ac5,4
40fb-1f25bca5350140ef4e62-7bec289d,0
173c-c40ce1f10fb895440cf0-a82bdeff,2
9e13-dc175c4116c153a06813-134f5ea2,3
27a0-52e6f85bdc4bfed97cfc-53c92c5c,2
5baa-1d6049f952a418dba9e5-8fb307b8,0
4ef5-7ca677e99d92abae525a-2571060c,2
0be5-e980896f15ab265d2e52-c20451c2,4
ee2e-c34c48eed2369759db13-336a97f8,3
a854-58dfca3faec90d100cd1-b1d00122,1
c9b5-946b7c8589fe249be954-37dfcd49,0
f889-b272fe236be2563a8565-f2465d58,1
6577-7b234d7404bf1ad2deda-b09485b9,0
d02b-ed681906f0e73a560fc7-c3e960fc,4
39d8-8d873edaaee7292a8945-83203530,4
b9bb-2ed814b25c063b6bbcf9-e93c30cc,4
e403-18267f5956780401c711-f3c36c0e,4
fc8f-d558afe1db1c6c0c488c-65b80dc6,2
27f7-ceb0f9477324fa471a4b-b697c3cc,0
8979-53ba6c87f2ac60d17074-501695ea,3
f238-0c4c1e787cce311541b7-736925a0,0
bbbe-dc446aac3648b7af9a53-ce9e4234,4
5c02-749624b944d925534115-c7f23d5c,3
8348-05516970cd05f8449f53-55f9c0d6,1
49e7-29638c39ec37c5ef8953-42ba0037,3
8d92-b8b409f2629212f915fc-f7efb57e,2
a12a-2b4db9de04b272ed289c-3ecbd2a8,0
f5d9-322e261d2167e21275c0-9bfa631c,4
9a0f-60c93ccbb65d1e58b8cd-454f9d37,2
dbe6-a3eff6a5c8c2c0d94a27-bb1e1b84,4
ff39-a5704978aa5de66236c9-2a40b8cc,0
5924-19fbbec225d0ed4bc45e-f9cc8d45,3
7183-d2b1ee573e459f639193-8b07946c,3
f561-7ca98fd234e3d9f40c15-3639e0c2,0
3551-ab725c9fe76b763bdc30-f5adc82d,0
35b6-4ddd3a789148ff2b2570-6b673367,4
fd16-95d119284f9f5e975c5d-4274707c,2
c56c-c8a3be38b8b8ceb1b4a7-352c2987,1
8a35-4b17ef3a0fb6ca8c7a82-ab2befa3,4
4673-a0a7a94205d654da975c-3072d23d,4
5954-92e9dea2e70525756e30-0b1410c3,3
ff3a-3524daebf47ebb668982-4aac9bbe,2
1681-5f8ead6326a15d018253-c4e60c6b,1
d32f-141a32dbfe804e675f9f-cbfca4ec,2
af0f-73586ed51a1efa119554-bc008217,3
d248-c03f37f7735b243c3d79-7cabd2eb,3
cafe-97970f441b17700d4e17-07c8e3d2,0
14b6-38d78e421280da4a6a9f-ec2b3112,0
b30f-e7c0b76c4516f3729e6b-5445c554,3
fa84-53d0df7deb99f532d55b-a7b40806,4
787a-460dcd1f897d4c7a1182-644c6082,4
73cb-93714c0a86827d13f077-372ba9c9,0
4961-99ed298ecdaa3188d970-05fa8f28,3
a0f2-be25d2314502c52efaad-9b9e4f3e,1
8a93-f844bb26b7e1650b4bc9-8427706d,2
6483-750aed73fd51600d951a-27db7f43,3
7470-1e2c814df97373073ee9-dc123265,4
f8c6-0d63d8c3ccef33ab2ac7-d76269eb,0
a984-76ca50c1150d90f9228f-dd0856d0,4
1a9f-f8f4c61ca477639d1a15-e537ce57,2
b98d-fcdf08b55c6ef7aca398-660ffcfa,4
7f0f-3fac82276b861adbf9b5-7a61e743,2
dd4f-a1f3c451d9235f78f54c-6a049e4e,1
ca57-b9516d65fe2e06ee33ad-79a30c22,2
4073-484a598eb32207e88c5a-23397fd5,3
531d-ca6c953a9d3af08ca8ac-a86efefa,2
8cdb-eb4ab36241570b9d16c2-ae7f24f4,3
b70a-08d3d666d67cac77b2bd-e05668a3,4
b114-c6b51b90271d47927d14-23903d08,3
3751-d2c2c7258bfd10befa4c-0754c9fd,3
8aa6-fbbbf6f8758e05e88ace-ebd2ad3d,4
b36f-c61292571311f9855351-09879b0d,0
dc6d-5293ab6cb4fbd5db9bbe-7120465f,4
4ea6-1f3c65fb4640885fbba1-9229c68b,2
0462-857181f0986d7cb57067-023b1ef2,2
ba96-71e68da11bbc5a5511af-157d7b3f,4
4731-104da8508c2961b7c911-af08893d,3
487b-582420dd40cdb057bdb5-c68319dd,2
b425-d41e61142f49068b3e22-aa7cc480,4
0476-2449c6ac215c1390da48-c9e485d2,0
b497-98102104474fa1c7add4-0554eed0,0
245d-0620e431aeba0fd8c27d-ff8421cb,3
3ce4-456921be60824ed342ce-d51ca348,3
4bc7-0e650ff45d626f76f60a-ee6fa8c8,0
ce73-06f0414608b146602af3-d25804ba,3
7def-446e4d96de9842afc6f1-fb76b387,2
9edc-107c14aa5751088390f9-e97b6a49,3
