ID,score_date
IDF55007137,2019-09-01
IDF55007137,2019-10-01
IDF55007137,2019-11-01
IDF55007137,2019-12-01
IDF55075764,2019-11-01
IDF55075764,2019-12-01
IDF54987723,2017-11-01
IDF54987723,2017-12-01
IDF54987723,2018-01-01
IDF54987723,2018-02-01
IDF54987723,2018-03-01
IDF54987723,2018-04-01
IDF54987723,2018-05-01
IDF54987723,2018-06-01
IDF54987723,2018-07-01
IDF54987723,2018-08-01
IDF54987723,2018-09-01
IDF54987723,2018-10-01
IDF54987723,2018-11-01
IDF54987723,2018-12-01
IDF54987723,2019-01-01
IDF54987723,2019-02-01
IDF54987723,2019-03-01
IDF54987723,2019-04-01
IDF54987723,2019-05-01
IDF54987723,2019-06-01
IDF54987723,2019-07-01
IDF54987723,2019-08-01
IDF54987723,2019-09-01
IDF54987723,2019-10-01
IDF54987723,2019-11-01
IDF54987723,2019-12-01
IDF55018060,2015-09-01
IDF55018060,2015-10-01
IDF55018060,2015-11-01
IDF55018060,2015-12-01
IDF55018060,2016-01-01
IDF55018060,2016-02-01
IDF55018060,2016-03-01
IDF55018060,2016-04-01
IDF55018060,2016-05-01
IDF55018060,2016-06-01
IDF55018060,2016-07-01
IDF55018060,2016-08-01
IDF55018060,2016-09-01
IDF55018060,2016-10-01
IDF55018060,2016-11-01
IDF55018060,2016-12-01
IDF55018060,2017-01-01
IDF55018060,2017-02-01
IDF55018060,2017-03-01
IDF55018060,2017-04-01
IDF55018060,2017-05-01
IDF55018060,2017-06-01
IDF55018060,2017-07-01
IDF55018060,2017-08-01
IDF55018060,2017-09-01
IDF55018060,2017-10-01
IDF55018060,2017-11-01
IDF55018060,2017-12-01
IDF55018060,2018-01-01
IDF55018060,2018-02-01
IDF55018060,2018-03-01
IDF55018060,2018-04-01
IDF55018060,2018-05-01
IDF55018060,2018-06-01
IDF55018060,2018-07-01
IDF55018060,2018-08-01
IDF55018060,2018-09-01
IDF55018060,2018-10-01
IDF55018060,2018-11-01
IDF55018060,2018-12-01
IDF55018060,2019-01-01
IDF55018060,2019-02-01
IDF55018060,2019-03-01
IDF55018060,2019-04-01
IDF55018060,2019-05-01
IDF55018060,2019-06-01
IDF55018060,2019-07-01
IDF55018060,2019-08-01
IDF55018060,2019-09-01
IDF55018060,2019-10-01
IDF55018060,2019-11-01
IDF55018060,2019-12-01
IDF54976263,2018-11-01
IDF54976263,2018-12-01
IDF54976263,2019-01-01
IDF54976263,2019-02-01
IDF54976263,2019-03-01
IDF54976263,2019-04-01
IDF54976263,2019-05-01
IDF54976263,2019-06-01
IDF54976263,2019-07-01
IDF54976263,2019-08-01
IDF54976263,2019-09-01
IDF54976263,2019-10-01
IDF54976263,2019-11-01
IDF54976263,2019-12-01
IDF54978277,2017-04-01
IDF54978277,2017-05-01
IDF54978277,2017-06-01
IDF54978277,2017-07-01
IDF54978277,2017-08-01
IDF54978277,2017-09-01
IDF54978277,2017-10-01
IDF54978277,2017-11-01
IDF54978277,2017-12-01
IDF54978277,2018-01-01
IDF54978277,2018-02-01
IDF54978277,2018-03-01
IDF54978277,2018-04-01
IDF54978277,2018-05-01
IDF54978277,2018-06-01
IDF54978277,2018-07-01
IDF54978277,2018-08-01
IDF54978277,2018-09-01
IDF54978277,2018-10-01
IDF54978277,2018-11-01
IDF54978277,2018-12-01
IDF54978277,2019-01-01
IDF54978277,2019-02-01
IDF54978277,2019-03-01
IDF54978277,2019-04-01
IDF54978277,2019-05-01
IDF54978277,2019-06-01
IDF54978277,2019-07-01
IDF54978277,2019-08-01
IDF54978277,2019-09-01
IDF54978277,2019-10-01
IDF54978277,2019-11-01
IDF54978277,2019-12-01
IDF55019043,2015-09-01
IDF55019043,2015-10-01
IDF55019043,2015-11-01
IDF55019043,2015-12-01
IDF55019043,2016-01-01
IDF55019043,2016-02-01
IDF55019043,2016-03-01
IDF55019043,2016-04-01
IDF55019043,2016-05-01
IDF55019043,2016-06-01
IDF55019043,2016-07-01
IDF55019043,2016-08-01
IDF55019043,2016-09-01
IDF55019043,2016-10-01
IDF55019043,2016-11-01
IDF55019043,2016-12-01
IDF55019043,2017-01-01
IDF55019043,2017-02-01
IDF55019043,2017-03-01
IDF55019043,2017-04-01
IDF55019043,2017-05-01
IDF55019043,2017-06-01
IDF55019043,2017-07-01
IDF55019043,2017-08-01
IDF55019043,2017-09-01
IDF55019043,2017-10-01
IDF55019043,2017-11-01
IDF55019043,2017-12-01
IDF55019043,2018-01-01
IDF55019043,2018-02-01
IDF55019043,2018-03-01
IDF55019043,2018-04-01
IDF55019043,2018-05-01
IDF55019043,2018-06-01
IDF55019043,2018-07-01
IDF55019043,2018-08-01
IDF55019043,2018-09-01
IDF55019043,2018-10-01
IDF55019043,2018-11-01
IDF55019043,2018-12-01
IDF55019043,2019-01-01
IDF55019043,2019-02-01
IDF55019043,2019-03-01
IDF55019043,2019-04-01
IDF55019043,2019-05-01
IDF55019043,2019-06-01
IDF55019043,2019-07-01
IDF55019043,2019-08-01
IDF55019043,2019-09-01
IDF55019043,2019-10-01
IDF55019043,2019-11-01
IDF55019043,2019-12-01
IDF55070154,2019-03-01
IDF55070154,2019-04-01
IDF55070154,2019-05-01
IDF55070154,2019-06-01
IDF55070154,2019-07-01
IDF55070154,2019-08-01
IDF55070154,2019-09-01
IDF55070154,2019-10-01
IDF55070154,2019-11-01
IDF55070154,2019-12-01
IDF55103966,2018-05-01
IDF55103966,2018-06-01
IDF55103966,2018-07-01
IDF55103966,2018-08-01
IDF55103966,2018-09-01
IDF55103966,2018-10-01
IDF55103966,2018-11-01
IDF55103966,2018-12-01
IDF55103966,2019-01-01
IDF55103966,2019-02-01
IDF55103966,2019-03-01
IDF55103966,2019-04-01
IDF55103966,2019-05-01
IDF55103966,2019-06-01
IDF55103966,2019-07-01
IDF55103966,2019-08-01
IDF55103966,2019-09-01
IDF55103966,2019-10-01
IDF55103966,2019-11-01
IDF55103966,2019-12-01
IDF55112519,2014-11-01
IDF55112519,2014-12-01
IDF55112519,2015-01-01
IDF55112519,2015-02-01
IDF55112519,2015-03-01
IDF55112519,2015-04-01
IDF55112519,2015-05-01
IDF55112519,2015-06-01
IDF55112519,2015-07-01
IDF55112519,2015-08-01
IDF55112519,2015-09-01
IDF55112519,2015-10-01
IDF55112519,2015-11-01
IDF55112519,2015-12-01
IDF55112519,2016-01-01
IDF55112519,2016-02-01
IDF55112519,2016-03-01
IDF55112519,2016-04-01
IDF55112519,2016-05-01
IDF55112519,2016-06-01
IDF55112519,2016-07-01
IDF55112519,2016-08-01
IDF55112519,2016-09-01
IDF55112519,2016-10-01
IDF55112519,2016-11-01
IDF55112519,2016-12-01
IDF55112519,2017-01-01
IDF55112519,2017-02-01
IDF55112519,2017-03-01
IDF55112519,2017-04-01
IDF55112519,2017-05-01
IDF55112519,2017-06-01
IDF55112519,2017-07-01
IDF55112519,2017-08-01
IDF55112519,2017-09-01
IDF55112519,2017-10-01
IDF55112519,2017-11-01
IDF55112519,2017-12-01
IDF55112519,2018-01-01
IDF55112519,2018-02-01
IDF55112519,2018-03-01
IDF55112519,2018-04-01
IDF55112519,2018-05-01
IDF55112519,2018-06-01
IDF55112519,2018-07-01
IDF55112519,2018-08-01
IDF55112519,2018-09-01
IDF55112519,2018-10-01
IDF55112519,2018-11-01
IDF55112519,2018-12-01
IDF55112519,2019-01-01
IDF55112519,2019-02-01
IDF55112519,2019-03-01
IDF55112519,2019-04-01
IDF55112519,2019-05-01
IDF55112519,2019-06-01
IDF55112519,2019-07-01
IDF55112519,2019-08-01
IDF55112519,2019-09-01
IDF55112519,2019-10-01
IDF55112519,2019-11-01
IDF55112519,2019-12-01
IDF54949100,2017-04-01
IDF54949100,2017-05-01
IDF54949100,2017-06-01
IDF54949100,2017-07-01
IDF54949100,2017-08-01
IDF54949100,2017-09-01
IDF54949100,2017-10-01
IDF54949100,2017-11-01
IDF54949100,2017-12-01
IDF54949100,2018-01-01
IDF54949100,2018-02-01
IDF54949100,2018-03-01
IDF54949100,2018-04-01
IDF54949100,2018-05-01
IDF54949100,2018-06-01
IDF54949100,2018-07-01
IDF54949100,2018-08-01
IDF54949100,2018-09-01
IDF54949100,2018-10-01
IDF54949100,2018-11-01
IDF54949100,2018-12-01
IDF54949100,2019-01-01
IDF54949100,2019-02-01
IDF54949100,2019-03-01
IDF54949100,2019-04-01
IDF54949100,2019-05-01
IDF54949100,2019-06-01
IDF54949100,2019-07-01
IDF54949100,2019-08-01
IDF54949100,2019-09-01
IDF54949100,2019-10-01
IDF54949100,2019-11-01
IDF54949100,2019-12-01
IDF54922742,2019-10-01
IDF54922742,2019-11-01
IDF54922742,2019-12-01
IDF55100512,2013-06-01
IDF55100512,2013-07-01
IDF55100512,2013-08-01
IDF55100512,2013-09-01
IDF55100512,2013-10-01
IDF55100512,2013-11-01
IDF55100512,2013-12-01
IDF55100512,2014-01-01
IDF55100512,2014-02-01
IDF55100512,2014-03-01
IDF55100512,2014-04-01
IDF55100512,2014-05-01
IDF55100512,2014-06-01
IDF55100512,2014-07-01
IDF55100512,2014-08-01
IDF55100512,2014-09-01
IDF55100512,2014-10-01
IDF55100512,2014-11-01
IDF55100512,2014-12-01
IDF55100512,2015-01-01
IDF55100512,2015-02-01
IDF55100512,2015-03-01
IDF55100512,2015-04-01
IDF55100512,2015-05-01
IDF55100512,2015-06-01
IDF55100512,2015-07-01
IDF55100512,2015-08-01
IDF55100512,2015-09-01
IDF55100512,2015-10-01
IDF55100512,2015-11-01
IDF55100512,2015-12-01
IDF55100512,2016-01-01
IDF55100512,2016-02-01
IDF55100512,2016-03-01
IDF55100512,2016-04-01
IDF55100512,2016-05-01
IDF55100512,2016-06-01
IDF55100512,2016-07-01
IDF55100512,2016-08-01
IDF55100512,2016-09-01
IDF55100512,2016-10-01
IDF55100512,2016-11-01
IDF55100512,2016-12-01
IDF55100512,2017-01-01
IDF55100512,2017-02-01
IDF55100512,2017-03-01
IDF55100512,2017-04-01
IDF55100512,2017-05-01
IDF55100512,2017-06-01
IDF55100512,2017-07-01
IDF55100512,2017-08-01
IDF55100512,2017-09-01
IDF55100512,2017-10-01
IDF55100512,2017-11-01
IDF55100512,2017-12-01
IDF55100512,2018-01-01
IDF55100512,2018-02-01
IDF55100512,2018-03-01
IDF55100512,2018-04-01
IDF55100512,2018-05-01
IDF55100512,2018-06-01
IDF55100512,2018-07-01
IDF55100512,2018-08-01
IDF55100512,2018-09-01
IDF55100512,2018-10-01
IDF55100512,2018-11-01
IDF55100512,2018-12-01
IDF55100512,2019-01-01
IDF55100512,2019-02-01
IDF55100512,2019-03-01
IDF55100512,2019-04-01
IDF55100512,2019-05-01
IDF55100512,2019-06-01
IDF55100512,2019-07-01
IDF55100512,2019-08-01
IDF55100512,2019-09-01
IDF55100512,2019-10-01
IDF55100512,2019-11-01
IDF55100512,2019-12-01
IDF54931444,2014-07-01
IDF54931444,2014-08-01
IDF54931444,2014-09-01
IDF54931444,2014-10-01
IDF54931444,2014-11-01
IDF54931444,2014-12-01
IDF54931444,2015-01-01
IDF54931444,2015-02-01
IDF54931444,2015-03-01
IDF54931444,2015-04-01
IDF54931444,2015-05-01
IDF54931444,2015-06-01
IDF54931444,2015-07-01
IDF54931444,2015-08-01
IDF54931444,2015-09-01
IDF54931444,2015-10-01
IDF54931444,2015-11-01
IDF54931444,2015-12-01
IDF54931444,2016-01-01
IDF54931444,2016-02-01
IDF54931444,2016-03-01
IDF54931444,2016-04-01
IDF54931444,2016-05-01
IDF54931444,2016-06-01
IDF54931444,2016-07-01
IDF54931444,2016-08-01
IDF54931444,2016-09-01
IDF54931444,2016-10-01
IDF54931444,2016-11-01
IDF54931444,2016-12-01
IDF54931444,2017-01-01
IDF54931444,2017-02-01
IDF54931444,2017-03-01
IDF54931444,2017-04-01
IDF54931444,2017-05-01
IDF54931444,2017-06-01
IDF54931444,2017-07-01
IDF54931444,2017-08-01
IDF54931444,2017-09-01
IDF54931444,2017-10-01
IDF54931444,2017-11-01
IDF54931444,2017-12-01
IDF54931444,2018-01-01
IDF54931444,2018-02-01
IDF54931444,2018-03-01
IDF54931444,2018-04-01
IDF54931444,2018-05-01
IDF54931444,2018-06-01
IDF54931444,2018-07-01
IDF54931444,2018-08-01
IDF54931444,2018-09-01
IDF54931444,2018-10-01
IDF54931444,2018-11-01
IDF54931444,2018-12-01
IDF54931444,2019-01-01
IDF54931444,2019-02-01
IDF54931444,2019-03-01
IDF54931444,2019-04-01
IDF54931444,2019-05-01
IDF54931444,2019-06-01
IDF54931444,2019-07-01
IDF54931444,2019-08-01
IDF54931444,2019-09-01
IDF54931444,2019-10-01
IDF54931444,2019-11-01
IDF54931444,2019-12-01
IDF55044259,2017-03-01
IDF55044259,2017-04-01
IDF55044259,2017-05-01
IDF55044259,2017-06-01
IDF55044259,2017-07-01
IDF55044259,2017-08-01
IDF55044259,2017-09-01
IDF55044259,2017-10-01
IDF55044259,2017-11-01
IDF55044259,2017-12-01
IDF55044259,2018-01-01
IDF55044259,2018-02-01
IDF55044259,2018-03-01
IDF55044259,2018-04-01
IDF55044259,2018-05-01
IDF55044259,2018-06-01
IDF55044259,2018-07-01
IDF55044259,2018-08-01
IDF55044259,2018-09-01
IDF55044259,2018-10-01
IDF55044259,2018-11-01
IDF55044259,2018-12-01
IDF55044259,2019-01-01
IDF55044259,2019-02-01
IDF55044259,2019-03-01
IDF55044259,2019-04-01
IDF55044259,2019-05-01
IDF55044259,2019-06-01
IDF55044259,2019-07-01
IDF55044259,2019-08-01
IDF55044259,2019-09-01
IDF55044259,2019-10-01
IDF55044259,2019-11-01
IDF55044259,2019-12-01
IDF55121965,2013-06-01
IDF55121965,2013-07-01
IDF55121965,2013-08-01
IDF55121965,2013-09-01
IDF55121965,2013-10-01
IDF55121965,2013-11-01
IDF55121965,2013-12-01
IDF55121965,2014-01-01
IDF55121965,2014-02-01
IDF55121965,2014-03-01
IDF55121965,2014-04-01
IDF55121965,2014-05-01
IDF55121965,2014-06-01
IDF55121965,2014-07-01
IDF55121965,2014-08-01
IDF55121965,2014-09-01
IDF55121965,2014-10-01
IDF55121965,2014-11-01
IDF55121965,2014-12-01
IDF55121965,2015-01-01
IDF55121965,2015-02-01
IDF55121965,2015-03-01
IDF55121965,2015-04-01
IDF55121965,2015-05-01
IDF55121965,2015-06-01
IDF55121965,2015-07-01
IDF55121965,2015-08-01
IDF55121965,2015-09-01
IDF55121965,2015-10-01
IDF55121965,2015-11-01
IDF55121965,2015-12-01
IDF55121965,2016-01-01
IDF55121965,2016-02-01
IDF55121965,2016-03-01
IDF55121965,2016-04-01
IDF55121965,2016-05-01
IDF55121965,2016-06-01
IDF55121965,2016-07-01
IDF55121965,2016-08-01
IDF55121965,2016-09-01
IDF55121965,2016-10-01
IDF55121965,2016-11-01
IDF55121965,2016-12-01
IDF55121965,2017-01-01
IDF55121965,2017-02-01
IDF55121965,2017-03-01
IDF55121965,2017-04-01
IDF55121965,2017-05-01
IDF55121965,2017-06-01
IDF55121965,2017-07-01
IDF55121965,2017-08-01
IDF55121965,2017-09-01
IDF55121965,2017-10-01
IDF55121965,2017-11-01
IDF55121965,2017-12-01
IDF55121965,2018-01-01
IDF55121965,2018-02-01
IDF55121965,2018-03-01
IDF55121965,2018-04-01
IDF55121965,2018-05-01
IDF55121965,2018-06-01
IDF55121965,2018-07-01
IDF55121965,2018-08-01
IDF55121965,2018-09-01
IDF55121965,2018-10-01
IDF55121965,2018-11-01
IDF55121965,2018-12-01
IDF55121965,2019-01-01
IDF55121965,2019-02-01
IDF55121965,2019-03-01
IDF55121965,2019-04-01
IDF55121965,2019-05-01
IDF55121965,2019-06-01
IDF55121965,2019-07-01
IDF55121965,2019-08-01
IDF55121965,2019-09-01
IDF55121965,2019-10-01
IDF55121965,2019-11-01
IDF55121965,2019-12-01
IDF54911195,2016-07-01
IDF54911195,2016-08-01
IDF54911195,2016-09-01
IDF54911195,2016-10-01
IDF54911195,2016-11-01
IDF54911195,2016-12-01
IDF54911195,2017-01-01
IDF54911195,2017-02-01
IDF54911195,2017-03-01
IDF54911195,2017-04-01
IDF54911195,2017-05-01
IDF54911195,2017-06-01
IDF54911195,2017-07-01
IDF54911195,2017-08-01
IDF54911195,2017-09-01
IDF54911195,2017-10-01
IDF54911195,2017-11-01
IDF54911195,2017-12-01
IDF54911195,2018-01-01
IDF54911195,2018-02-01
IDF54911195,2018-03-01
IDF54911195,2018-04-01
IDF54911195,2018-05-01
IDF54911195,2018-06-01
IDF54911195,2018-07-01
IDF54911195,2018-08-01
IDF54911195,2018-09-01
IDF54911195,2018-10-01
IDF54911195,2018-11-01
IDF54911195,2018-12-01
IDF54911195,2019-01-01
IDF54911195,2019-02-01
IDF54911195,2019-03-01
IDF54911195,2019-04-01
IDF54911195,2019-05-01
IDF54911195,2019-06-01
IDF54911195,2019-07-01
IDF54911195,2019-08-01
IDF54911195,2019-09-01
IDF54911195,2019-10-01
IDF54911195,2019-11-01
IDF54911195,2019-12-01
IDF55084592,2017-06-01
IDF55084592,2017-07-01
IDF55084592,2017-08-01
IDF55084592,2017-09-01
IDF55084592,2017-10-01
IDF55084592,2017-11-01
IDF55084592,2017-12-01
IDF55084592,2018-01-01
IDF55084592,2018-02-01
IDF55084592,2018-03-01
IDF55084592,2018-04-01
IDF55084592,2018-05-01
IDF55084592,2018-06-01
IDF55084592,2018-07-01
IDF55084592,2018-08-01
IDF55084592,2018-09-01
IDF55084592,2018-10-01
IDF55084592,2018-11-01
IDF55084592,2018-12-01
IDF55084592,2019-01-01
IDF55084592,2019-02-01
IDF55084592,2019-03-01
IDF55084592,2019-04-01
IDF55084592,2019-05-01
IDF55084592,2019-06-01
IDF55084592,2019-07-01
IDF55084592,2019-08-01
IDF55084592,2019-09-01
IDF55084592,2019-10-01
IDF55084592,2019-11-01
IDF55084592,2019-12-01
IDF55116519,2019-08-01
IDF55116519,2019-09-01
IDF55116519,2019-10-01
IDF55116519,2019-11-01
IDF55116519,2019-12-01
IDF54978188,2019-10-01
IDF54978188,2019-11-01
IDF54978188,2019-12-01
IDF55055408,2013-04-01
IDF55055408,2013-05-01
IDF55055408,2013-06-01
IDF55055408,2013-07-01
IDF55055408,2013-08-01
IDF55055408,2013-09-01
IDF55055408,2013-10-01
IDF55055408,2013-11-01
IDF55055408,2013-12-01
IDF55055408,2014-01-01
IDF55055408,2014-02-01
IDF55055408,2014-03-01
IDF55055408,2014-04-01
IDF55055408,2014-05-01
IDF55055408,2014-06-01
IDF55055408,2014-07-01
IDF55055408,2014-08-01
IDF55055408,2014-09-01
IDF55055408,2014-10-01
IDF55055408,2014-11-01
IDF55055408,2014-12-01
IDF55055408,2015-01-01
IDF55055408,2015-02-01
IDF55055408,2015-03-01
IDF55055408,2015-04-01
IDF55055408,2015-05-01
IDF55055408,2015-06-01
IDF55055408,2015-07-01
IDF55055408,2015-08-01
IDF55055408,2015-09-01
IDF55055408,2015-10-01
IDF55055408,2015-11-01
IDF55055408,2015-12-01
IDF55055408,2016-01-01
IDF55055408,2016-02-01
IDF55055408,2016-03-01
IDF55055408,2016-04-01
IDF55055408,2016-05-01
IDF55055408,2016-06-01
IDF55055408,2016-07-01
IDF55055408,2016-08-01
IDF55055408,2016-09-01
IDF55055408,2016-10-01
IDF55055408,2016-11-01
IDF55055408,2016-12-01
IDF55055408,2017-01-01
IDF55055408,2017-02-01
IDF55055408,2017-03-01
IDF55055408,2017-04-01
IDF55055408,2017-05-01
IDF55055408,2017-06-01
IDF55055408,2017-07-01
IDF55055408,2017-08-01
IDF55055408,2017-09-01
IDF55055408,2017-10-01
IDF55055408,2017-11-01
IDF55055408,2017-12-01
IDF55055408,2018-01-01
IDF55055408,2018-02-01
IDF55055408,2018-03-01
IDF55055408,2018-04-01
IDF55055408,2018-05-01
IDF55055408,2018-06-01
IDF55055408,2018-07-01
IDF55055408,2018-08-01
IDF55055408,2018-09-01
IDF55055408,2018-10-01
IDF55055408,2018-11-01
IDF55055408,2018-12-01
IDF55055408,2019-01-01
IDF55055408,2019-02-01
IDF55055408,2019-03-01
IDF55055408,2019-04-01
IDF55055408,2019-05-01
IDF55055408,2019-06-01
IDF55055408,2019-07-01
IDF55055408,2019-08-01
IDF55055408,2019-09-01
IDF55055408,2019-10-01
IDF55055408,2019-11-01
IDF55055408,2019-12-01
IDF54971006,2019-01-01
IDF54971006,2019-02-01
IDF54971006,2019-03-01
IDF54971006,2019-04-01
IDF54971006,2019-05-01
IDF54971006,2019-06-01
IDF54971006,2019-07-01
IDF54971006,2019-08-01
IDF54971006,2019-09-01
IDF54971006,2019-10-01
IDF54971006,2019-11-01
IDF54971006,2019-12-01
IDF55101658,2013-01-01
IDF55101658,2013-02-01
IDF55101658,2013-03-01
IDF55101658,2013-04-01
IDF55101658,2013-05-01
IDF55101658,2013-06-01
IDF55101658,2013-07-01
IDF55101658,2013-08-01
IDF55101658,2013-09-01
IDF55101658,2013-10-01
IDF55101658,2013-11-01
IDF55101658,2013-12-01
IDF55101658,2014-01-01
IDF55101658,2014-02-01
IDF55101658,2014-03-01
IDF55101658,2014-04-01
IDF55101658,2014-05-01
IDF55101658,2014-06-01
IDF55101658,2014-07-01
IDF55101658,2014-08-01
IDF55101658,2014-09-01
IDF55101658,2014-10-01
IDF55101658,2014-11-01
IDF55101658,2014-12-01
IDF55101658,2015-01-01
IDF55101658,2015-02-01
IDF55101658,2015-03-01
IDF55101658,2015-04-01
IDF55101658,2015-05-01
IDF55101658,2015-06-01
IDF55101658,2015-07-01
IDF55101658,2015-08-01
IDF55101658,2015-09-01
IDF55101658,2015-10-01
IDF55101658,2015-11-01
IDF55101658,2015-12-01
IDF55101658,2016-01-01
IDF55101658,2016-02-01
IDF55101658,2016-03-01
IDF55101658,2016-04-01
IDF55101658,2016-05-01
IDF55101658,2016-06-01
IDF55101658,2016-07-01
IDF55101658,2016-08-01
IDF55101658,2016-09-01
IDF55101658,2016-10-01
IDF55101658,2016-11-01
IDF55101658,2016-12-01
IDF55101658,2017-01-01
IDF55101658,2017-02-01
IDF55101658,2017-03-01
IDF55101658,2017-04-01
IDF55101658,2017-05-01
IDF55101658,2017-06-01
IDF55101658,2017-07-01
IDF55101658,2017-08-01
IDF55101658,2017-09-01
IDF55101658,2017-10-01
IDF55101658,2017-11-01
IDF55101658,2017-12-01
IDF55101658,2018-01-01
IDF55101658,2018-02-01
IDF55101658,2018-03-01
IDF55101658,2018-04-01
IDF55101658,2018-05-01
IDF55101658,2018-06-01
IDF55101658,2018-07-01
IDF55101658,2018-08-01
IDF55101658,2018-09-01
IDF55101658,2018-10-01
IDF55101658,2018-11-01
IDF55101658,2018-12-01
IDF55101658,2019-01-01
IDF55101658,2019-02-01
IDF55101658,2019-03-01
IDF55101658,2019-04-01
IDF55101658,2019-05-01
IDF55101658,2019-06-01
IDF55101658,2019-07-01
IDF55101658,2019-08-01
IDF55101658,2019-09-01
IDF55101658,2019-10-01
IDF55101658,2019-11-01
IDF55101658,2019-12-01
IDF55060534,2018-03-01
IDF55060534,2018-04-01
IDF55060534,2018-05-01
IDF55060534,2018-06-01
IDF55060534,2018-07-01
IDF55060534,2018-08-01
IDF55060534,2018-09-01
IDF55060534,2018-10-01
IDF55060534,2018-11-01
IDF55060534,2018-12-01
IDF55060534,2019-01-01
IDF55060534,2019-02-01
IDF55060534,2019-03-01
IDF55060534,2019-04-01
IDF55060534,2019-05-01
IDF55060534,2019-06-01
IDF55060534,2019-07-01
IDF55060534,2019-08-01
IDF55060534,2019-09-01
IDF55060534,2019-10-01
IDF55060534,2019-11-01
IDF55060534,2019-12-01
IDF55140603,2014-02-01
IDF55140603,2014-03-01
IDF55140603,2014-04-01
IDF55140603,2014-05-01
IDF55140603,2014-06-01
IDF55140603,2014-07-01
IDF55140603,2014-08-01
IDF55140603,2014-09-01
IDF55140603,2014-10-01
IDF55140603,2014-11-01
IDF55140603,2014-12-01
IDF55140603,2015-01-01
IDF55140603,2015-02-01
IDF55140603,2015-03-01
IDF55140603,2015-04-01
IDF55140603,2015-05-01
IDF55140603,2015-06-01
IDF55140603,2015-07-01
IDF55140603,2015-08-01
IDF55140603,2015-09-01
IDF55140603,2015-10-01
IDF55140603,2015-11-01
IDF55140603,2015-12-01
IDF55140603,2016-01-01
IDF55140603,2016-02-01
IDF55140603,2016-03-01
IDF55140603,2016-04-01
IDF55140603,2016-05-01
IDF55140603,2016-06-01
IDF55140603,2016-07-01
IDF55140603,2016-08-01
IDF55140603,2016-09-01
IDF55140603,2016-10-01
IDF55140603,2016-11-01
IDF55140603,2016-12-01
IDF55140603,2017-01-01
IDF55140603,2017-02-01
IDF55140603,2017-03-01
IDF55140603,2017-04-01
IDF55140603,2017-05-01
IDF55140603,2017-06-01
IDF55140603,2017-07-01
IDF55140603,2017-08-01
IDF55140603,2017-09-01
IDF55140603,2017-10-01
IDF55140603,2017-11-01
IDF55140603,2017-12-01
IDF55140603,2018-01-01
IDF55140603,2018-02-01
IDF55140603,2018-03-01
IDF55140603,2018-04-01
IDF55140603,2018-05-01
IDF55140603,2018-06-01
IDF55140603,2018-07-01
IDF55140603,2018-08-01
IDF55140603,2018-09-01
IDF55140603,2018-10-01
IDF55140603,2018-11-01
IDF55140603,2018-12-01
IDF55140603,2019-01-01
IDF55140603,2019-02-01
IDF55140603,2019-03-01
IDF55140603,2019-04-01
IDF55140603,2019-05-01
IDF55140603,2019-06-01
IDF55140603,2019-07-01
IDF55140603,2019-08-01
IDF55140603,2019-09-01
IDF55140603,2019-10-01
IDF55140603,2019-11-01
IDF55140603,2019-12-01
IDF55008454,2019-06-01
IDF55008454,2019-07-01
IDF55008454,2019-08-01
IDF55008454,2019-09-01
IDF55008454,2019-10-01
IDF55008454,2019-11-01
IDF55008454,2019-12-01
IDF54918532,2017-03-01
IDF54918532,2017-04-01
IDF54918532,2017-05-01
IDF54918532,2017-06-01
IDF54918532,2017-07-01
IDF54918532,2017-08-01
IDF54918532,2017-09-01
IDF54918532,2017-10-01
IDF54918532,2017-11-01
IDF54918532,2017-12-01
IDF54918532,2018-01-01
IDF54918532,2018-02-01
IDF54918532,2018-03-01
IDF54918532,2018-04-01
IDF54918532,2018-05-01
IDF54918532,2018-06-01
IDF54918532,2018-07-01
IDF54918532,2018-08-01
IDF54918532,2018-09-01
IDF54918532,2018-10-01
IDF54918532,2018-11-01
IDF54918532,2018-12-01
IDF54918532,2019-01-01
IDF54918532,2019-02-01
IDF54918532,2019-03-01
IDF54918532,2019-04-01
IDF54918532,2019-05-01
IDF54918532,2019-06-01
IDF54918532,2019-07-01
IDF54918532,2019-08-01
IDF54918532,2019-09-01
IDF54918532,2019-10-01
IDF54918532,2019-11-01
IDF54918532,2019-12-01
IDF54952589,2016-10-01
IDF54952589,2016-11-01
IDF54952589,2016-12-01
IDF54952589,2017-01-01
IDF54952589,2017-02-01
IDF54952589,2017-03-01
IDF54952589,2017-04-01
IDF54952589,2017-05-01
IDF54952589,2017-06-01
IDF54952589,2017-07-01
IDF54952589,2017-08-01
IDF54952589,2017-09-01
IDF54952589,2017-10-01
IDF54952589,2017-11-01
IDF54952589,2017-12-01
IDF54952589,2018-01-01
IDF54952589,2018-02-01
IDF54952589,2018-03-01
IDF54952589,2018-04-01
IDF54952589,2018-05-01
IDF54952589,2018-06-01
IDF54952589,2018-07-01
IDF54952589,2018-08-01
IDF54952589,2018-09-01
IDF54952589,2018-10-01
IDF54952589,2018-11-01
IDF54952589,2018-12-01
IDF54952589,2019-01-01
IDF54952589,2019-02-01
IDF54952589,2019-03-01
IDF54952589,2019-04-01
IDF54952589,2019-05-01
IDF54952589,2019-06-01
IDF54952589,2019-07-01
IDF54952589,2019-08-01
IDF54952589,2019-09-01
IDF54952589,2019-10-01
IDF54952589,2019-11-01
