user_id,days_since_last_order,order_frequency_month,order_frequency_week,avg_order_value,median_order_value,total_spent_last_month,total_spent_last_week,discount_usage_rate,last_coffee_type,preferred_roast,milk_preference,seasonal_menu_tried,coffee_bean_origin,last_drink_size,subscription_status,app_opens_per_week,notifications_enabled,review_rating_last_10,review_rating_last_1,app_crashes_last_month,seasons,days_since_last_promo,phone_type,coffee_preference_change,geo_location,churn
user_06400,5.0,1.6494037914960302,0.29658766438863954,1604.2308859656785,798.2925049370115,1384.8874379622378,193.03071810317738,0.3894840411680767,arabica,light,whole,,brazil,medium,premium,6.073806012869287,1.0,5.073419099859012,4.037783418587448,2.0,spring,13.0,,0.0,geo_88,0
user_07439,0.0,8.328363589343533,,905.2630446234467,,2780.5224031046537,,0.7842480320874862,arabica,light,none,1.0,ethiopia,large,premium,15.033928573777457,1.0,4.736418809942836,4.25366658057868,0.0,winter,16.0,ios,0.0,geo_1,0
user_08182,0.0,5.834044314931835,1.5452226648539884,1779.1136520028106,627.7130965818978,3680.4565688398684,989.3483717646131,0.20777418297762254,arabica,dark,oat,0.0,guatemala,medium,premium,18.509967364273233,0.0,3.639884833269942,2.1749629966748696,0.0,summer,3.0,ios,1.0,geo_2,0
user_01837,2.0,2.2921008498416735,0.562937539893403,2041.035662191946,785.83166530042,1622.155106512524,-355.04647091851945,0.08729161028196596,arabica,medium,whole,0.0,brazil,medium,basic,10.334544270809113,0.0,5.189339866954977,3.368226919503138,0.0,autumn,9.0,android,0.0,geo_12,0
user_08411,19.0,5.570864357200262,1.0774677654079852,4635.917380914382,1431.7197633335577,6557.836380540568,1291.5148483552882,0.28887707421770004,arabica,medium,skim,,brazil,,premium,9.949003611760471,1.0,4.460648227506476,4.916480544201505,1.0,winter,11.0,ios,0.0,geo_3,0
user_08692,1.0,4.400284887172433,0.8949875708846232,503.9668395052208,340.328215989921,1432.7761057192643,320.6212334168915,0.2544831555917637,arabica,medium,soy,1.0,guatemala,medium,none,11.619893545010338,1.0,3.906999875665667,2.7396271787439725,0.0,spring,22.0,ios,0.0,geo_28,0
user_09881,4.0,4.252664432994533,0.9811000465630704,1756.4189804226935,581.5580365285933,2427.499700645599,713.1973499651554,0.36585429266054564,arabica,medium,oat,0.0,kenya,medium,none,13.265773358507989,1.0,6.243514754945378,3.917317921134043,,spring,16.0,web,0.0,geo_41,0
user_05710,0.0,5.110681351267583,1.0490152597334983,2203.5826867577275,1156.4552089249858,6021.910063959594,1237.0267712838927,0.3220388138381013,blend,medium,whole,1.0,kenya,medium,pro,16.48748610212842,,1.7980201119508012,4.27882250290563,1.0,autumn,2.0,android,0.0,geo_69,0
user_00607,2.0,5.725881797914813,1.26384257845906,2256.4255178743474,654.3434641256932,3372.8263831566205,850.5555693045728,0.18429658948923422,arabica,light,soy,,colombia,large,,17.23898597524372,1.0,4.997822443418503,5.565224101214353,4.0,winter,1.0,ios,0.0,geo_1,1
user_06636,,,0.1120903402925561,841.1124202484745,323.1711010387396,266.97305172418567,29.369654412516184,,arabica,dark,skim,1.0,vietnam,medium,premium,4.540593907280425,1.0,3.999610784909552,3.1223605942351713,5.0,,10.0,android,0.0,geo_74,1
user_01093,,5.22983622343675,1.347648997355335,,699.4158445710721,2947.6847510304033,1186.7543922710304,0.6679171205020129,arabica,light,whole,,colombia,medium,none,5.929425038720646,0.0,3.9697838521412976,5.461607694487894,0.0,autumn,14.0,android,0.0,geo_1,0
user_09399,0.0,2.105182602413598,0.7118154111727197,885.1249442109663,257.2149404679078,454.73039882984006,216.28395960034524,0.2786736690153065,arabica,light,none,,ethiopia,medium,none,10.157107002524661,0.0,4.185661758876059,5.570964717258071,0.0,autumn,17.0,web,0.0,geo_1,0
user_06965,0.0,3.6776346762667287,0.8557751481500554,2416.0177137066435,1056.182992963934,3884.167407846959,1040.1675195096047,0.2671823421806834,arabica,medium,,1.0,ethiopia,large,basic,5.6508994260523595,1.0,5.8156045168634956,3.69278026160101,1.0,spring,37.0,android,0.0,geo_97,0
user_09370,7.0,3.0799448619317245,0.7795377295178353,682.9831153425497,197.22350332377349,631.0927659885184,132.536626566101,0.5039224792828404,arabica,dark,oat,0.0,kenya,,none,6.437965397559818,1.0,3.513117846160697,4.237301216738162,,autumn,0.0,ios,0.0,geo_3,0
user_04487,2.0,3.7181097770922067,0.9331250564546105,1279.7318707561215,,1967.3758279424815,568.1801606465032,0.2804965544761441,blend,medium,almond,1.0,kenya,small,none,5.771235743549686,0.0,4.155448671150528,5.184584360857163,1.0,spring,49.0,web,0.0,geo_70,0
user_00160,2.0,3.3286137275233973,0.7264391132234951,,,396.9449690119032,,0.3029641041315041,arabica,dark,none,1.0,vietnam,medium,pro,16.75099404310634,1.0,3.5966810932036952,3.5753851445428517,0.0,autumn,21.0,ios,1.0,geo_2,1
user_00203,11.0,3.115342498613487,0.5831467723589743,253.06147174513106,87.39554320834293,274.6536036116061,46.17256244188402,0.05768292883875341,arabica,light,soy,0.0,ethiopia,large,basic,8.19327187519498,0.0,5.298275827204629,2.1117133450321592,0.0,summer,14.0,android,0.0,geo_2,0
user_08209,,1.5340836676841243,0.4233496366448754,501.9953716054191,320.49181754677005,505.75603078378657,,0.0239230950487694,blend,light,whole,1.0,brazil,large,none,8.931937913091824,0.0,3.5317847297947513,4.234663997197433,0.0,summer,38.0,ios,0.0,geo_99,0
user_06483,0.0,2.464786140424941,0.6276557024165087,838.927539182497,309.16634486517813,691.1235438108755,163.15626244177056,0.2242779925390914,blend,dark,whole,0.0,vietnam,small,basic,10.782380155739737,1.0,4.719195036918308,2.0737651366366823,3.0,winter,7.0,ios,0.0,geo_4,0
user_04933,2.0,2.421894711385852,0.6784421645331263,860.4416490479945,301.39361162176107,741.5922367509701,167.90371280962376,0.17579600231713863,arabica,light,oat,1.0,ethiopia,medium,none,13.049543680834192,1.0,3.954109255323596,4.347580604042674,1.0,summer,14.0,ios,1.0,geo_2,0
user_02934,6.0,4.956315594920443,,1374.343507637306,559.6199336318055,3296.830144810832,778.5728298396349,,arabica,dark,almond,1.0,guatemala,large,basic,6.770671165402607,0.0,3.7644734079823694,1.076144049299503,2.0,,23.0,ios,0.0,geo_1,0
user_09277,3.0,4.825178256234457,1.1142267659979763,331.7656596296338,127.1315643190047,572.6292780048473,176.7590720662989,0.5534132487562741,blend,light,almond,0.0,colombia,medium,premium,12.900428541330067,0.0,3.7692812196182373,5.294046829056938,1.0,winter,29.0,android,0.0,geo_2,0
user_02435,2.0,2.3423554871328585,0.5878926147357717,1478.4580711533747,,1581.3266620475183,333.3191753477765,,robusta,light,whole,1.0,brazil,medium,none,6.442841637506633,,4.337589295194292,,1.0,winter,,android,1.0,geo_3,0
user_01230,11.0,5.459991533353973,1.3880554193432575,546.9734526953571,,1465.7943555335712,403.9272270506423,0.20014619486621493,robusta,dark,skim,1.0,brazil,large,none,7.538451827864056,0.0,,5.082888772448918,1.0,winter,2.0,ios,0.0,geo_31,0
user_09066,1.0,3.7743373629076546,0.8771454949815407,1865.6480616108327,840.7424940958476,2983.3346067970137,926.3610281354942,0.11231029999818218,arabica,light,whole,0.0,brazil,large,none,10.724174497852456,1.0,4.256402708806167,5.155083484661517,0.0,spring,16.0,ios,0.0,geo_70,0
user_03046,2.0,3.42673945942946,0.9376572773866361,664.1615504929761,290.9354608979129,941.7301684776248,257.32624822202047,0.2858392119185666,arabica,dark,almond,0.0,,small,basic,6.101583875923173,1.0,4.779965348961409,4.465320449519982,0.0,winter,0.0,ios,0.0,,0
user_05705,,2.9437474423620533,0.7043427133694835,989.2622299045497,301.27220388567395,751.6958515434989,187.95003462647668,0.2910978565513523,arabica,medium,whole,,brazil,medium,none,10.101125155930186,1.0,3.845613958049652,3.3461751883160207,0.0,summer,3.0,android,0.0,geo_3,0
user_10092,2.0,4.828390570314097,1.1609428444560672,967.0921364782054,462.3964374245078,1813.2583140612257,693.6868481262464,0.3449011995134272,arabica,dark,oat,1.0,brazil,small,pro,15.74821095820663,1.0,4.506684651655521,2.79164585758242,0.0,summer,0.0,,0.0,geo_83,0
user_08747,0.0,11.099305983149405,2.73933706120898,740.6784324505776,390.7345721389008,4507.66017650591,1119.1143310507364,0.27271837820923683,blend,light,whole,1.0,brazil,small,none,17.25043204846674,1.0,3.9727301392518424,3.3833782041254064,1.0,spring,0.0,ios,1.0,geo_3,0
user_09488,0.0,2.803622495740599,0.6035824030766501,1466.4961680569293,931.2528684650484,2791.2137006305834,730.3874498859232,0.2872510101270593,blend,dark,whole,0.0,guatemala,medium,premium,4.478948921806307,1.0,4.661139593328971,3.528756180938196,0.0,,16.0,ios,0.0,geo_85,0
user_07051,3.0,8.446251617367595,2.0275134329466136,1990.3422333145143,664.851925007381,5723.206894989486,-1607.9266870812585,0.11598237469450019,robusta,dark,almond,1.0,colombia,medium,basic,12.510661867312198,1.0,3.542719207256674,3.130251058740244,0.0,spring,14.0,android,1.0,geo_2,0
user_04251,0.0,1.493107988874235,0.1738975572656751,152.81378722442014,74.22385943061569,113.62550714454802,12.687844785200443,0.3670991620947439,arabica,medium,whole,1.0,colombia,large,premium,10.583644702533261,1.0,4.872795059157062,4.923859738605646,2.0,summer,21.0,ios,0.0,geo_2,0
user_08579,0.0,1.798804353033117,0.288826003008509,559.2627543655213,321.4185573332453,648.3850020133815,101.36251581586347,0.09742494038128098,arabica,medium,oat,1.0,ethiopia,large,basic,9.292339061481805,1.0,6.13440009244062,,1.0,spring,27.0,android,0.0,geo_1,0
user_03293,,1.5591492442139792,0.25955334154401455,1884.9882175181178,906.7838338306638,1654.8845521898356,179.88498415278409,0.07452758215861448,arabica,light,whole,1.0,guatemala,small,basic,6.718806680112233,1.0,3.2936566404774967,3.8977742703007716,0.0,spring,2.0,ios,0.0,geo_1,0
user_04034,0.0,2.6643517391050584,0.6360622509997171,478.44184831683646,203.80530462985615,581.6376207298754,117.05395445758047,0.42454238444952563,robusta,medium,almond,1.0,guatemala,medium,premium,11.644264945043572,1.0,3.1212104722595893,3.8042060975027643,0.0,autumn,15.0,ios,1.0,geo_66,0
user_02725,1.0,1.1706856021598613,0.20661439669098502,257.9911750454289,150.25195856420967,185.69537026736316,39.37224731100715,0.1487567129530321,arabica,dark,skim,0.0,ethiopia,medium,basic,6.562140231844318,1.0,4.93118549510943,4.117178751182042,0.0,summer,,ios,1.0,geo_3,0
user_04290,3.0,5.08682740764831,1.2915237314257282,362.32714556888106,146.25320606797004,690.6267770984634,219.4543208941323,0.25103063598861997,blend,medium,whole,1.0,,medium,premium,15.595731108086442,1.0,4.6195706135206756,4.375828460816224,0.0,winter,31.0,ios,0.0,geo_41,0
user_04334,2.0,1.355258980352811,0.45021574009796317,572.4478730285524,231.66134733046715,1086.1602966754374,112.68394640388138,0.06440046329903364,blend,light,soy,1.0,vietnam,small,none,23.496766577453432,1.0,4.630576229825817,3.508478592745801,1.0,autumn,40.0,android,0.0,geo_40,0
user_06523,1.0,5.464876259919643,1.3090379125497147,1921.0358046859603,615.4592775947362,3859.3887769930334,,0.40784061520371534,robusta,medium,skim,0.0,vietnam,large,none,7.356566643677111,1.0,5.498727537622671,3.5512778080660663,,summer,25.0,android,0.0,geo_40,0
user_03877,10.0,5.430054625037562,1.390506476641077,636.538848771351,381.8946175977334,2366.8177660310917,383.32231255987637,0.6584323070961616,arabica,medium,skim,,brazil,medium,none,0.4402220567206534,1.0,4.175727740269201,3.849681653820897,0.0,autumn,3.0,ios,0.0,geo_100,0
user_05980,5.0,3.4217306721495344,0.8652108457894587,534.871522960245,309.4774595803626,1103.3735873357875,286.3081095426665,0.3933182827500951,robusta,medium,whole,1.0,colombia,medium,premium,15.923049542872828,1.0,3.66915430432036,3.3978161285589135,0.0,summer,9.0,android,0.0,geo_95,0
user_06194,5.0,2.445524287333227,0.6295150143167111,1001.6585259093652,430.09517215856187,1258.6585050451429,260.1401419972003,0.49805567883577184,arabica,medium,almond,1.0,vietnam,small,none,5.4637134871678565,1.0,3.649754646850728,5.455277886342977,0.0,summer,2.0,android,0.0,geo_3,0
user_04753,,,2.6241470367694366,1395.5442176994313,484.3306631527084,,1021.2351736527927,0.5869225517743824,robusta,medium,none,0.0,vietnam,medium,basic,10.809783863861718,,4.171747050760352,,1.0,autumn,0.0,ios,0.0,geo_1,0
user_04886,2.0,3.6178175455740655,,1098.3452213598728,560.3804330606633,2002.068647278618,508.4329029846784,0.27410049087358673,arabica,light,whole,0.0,ethiopia,large,none,3.681840899839632,1.0,3.358917069044192,3.3560616345883787,1.0,autumn,10.0,android,0.0,geo_23,0
user_00857,3.0,2.100245500245427,0.7379932574312446,1460.6757196728868,471.2085261665518,829.2185179135712,351.6342654629103,0.5396994185386735,arabica,dark,whole,1.0,brazil,large,none,4.745071468199599,0.0,4.7162462041371365,5.971888403626591,1.0,spring,4.0,ios,1.0,geo_23,0
user_08146,1.0,2.7487702655944193,0.6188457985491118,1345.8911073553395,515.6187633026905,1146.7327862857655,329.5038194137727,0.5185816678335601,,dark,none,0.0,kenya,small,none,6.347023461212793,0.0,2.983002373416213,3.1817051938656484,0.0,,11.0,ios,0.0,geo_2,0
user_08749,,1.0980372247061785,0.2924793122287881,1349.3075489007113,409.65196033790704,399.5307975775675,143.84525660761724,0.18050482553051908,blend,medium,whole,0.0,guatemala,medium,basic,9.198120863343519,1.0,3.5237354787012007,5.831843270987669,0.0,summer,3.0,android,0.0,geo_1,0
user_02561,6.0,4.437192985513028,1.0922883308911415,620.7634336626794,390.36809007835797,1767.4768768403312,365.9037651798016,0.3453526954719956,arabica,medium,soy,1.0,colombia,,basic,6.744608112035734,1.0,2.895493104857027,,1.0,summer,4.0,ios,,geo_92,0
user_03801,13.0,1.2031460464269865,0.47481903469766706,941.167029870371,537.3106172205316,735.8979666816933,258.4261094507995,0.25753205968018983,arabica,medium,almond,1.0,brazil,small,pro,,1.0,4.4562989129355275,6.000136744564118,0.0,,25.0,ios,1.0,geo_22,0
user_02640,1.0,3.25093195181658,0.7889595210310413,93.34423667131212,33.68343548083442,116.35354793034469,27.781729446177525,0.17726371378468875,arabica,dark,skim,0.0,guatemala,small,basic,0.0,1.0,3.753636628878092,2.8854745057127333,1.0,winter,19.0,android,0.0,geo_100,0
user_05455,1.0,9.411969704857318,2.0317213015526305,1626.0109034752013,,6098.794521194553,,0.28509670645399215,arabica,light,oat,0.0,kenya,medium,pro,17.237919181901006,1.0,3.635748866836426,4.733657366203906,2.0,spring,1.0,ios,1.0,geo_24,0
user_06365,4.0,,1.2276826690193956,,683.3082079563061,3245.006556824815,910.508434599567,0.2420405031447662,arabica,medium,whole,,kenya,medium,basic,12.110458838608752,1.0,4.233581922319332,4.451959674686239,3.0,,3.0,android,0.0,geo_3,0
user_04490,,3.514211755537779,0.8143126196172736,1488.4115101311925,450.5459453697756,1688.5009314280217,329.9227813879969,0.24010275662346262,robusta,dark,almond,1.0,,small,none,12.31107854183017,1.0,3.4181435620994307,6.086125569781709,0.0,autumn,26.0,android,0.0,geo_47,0
user_02347,2.0,7.786146098413722,1.7731387346434526,1809.6655178924357,721.7706690689013,5141.670211720512,996.899997763425,0.5768493177074917,robusta,light,none,,colombia,large,none,4.191418099401626,0.0,4.569302558315793,4.4635660788416125,3.0,spring,20.0,android,0.0,geo_83,0
user_00649,3.0,1.2694296404398207,0.33364691634715277,607.4731688122919,298.6984188460098,328.24362519370897,,0.16140606960437134,robusta,medium,,1.0,colombia,medium,premium,9.13987740123938,1.0,3.755402714642931,3.3413031100451827,2.0,autumn,33.0,web,1.0,geo_60,0
user_02781,9.0,1.174004882810162,0.14458444891414948,592.8691403882405,211.2742826887725,255.89026525501026,28.720008152990975,0.21658510592278693,blend,medium,,1.0,brazil,large,none,5.639586975077376,1.0,2.184333545621072,3.9181236762548832,3.0,,4.0,android,0.0,geo_28,0
user_07691,10.0,,1.362728690480608,896.6688158188186,643.960856319146,3905.2229341651237,815.9345653964579,,arabica,light,whole,0.0,brazil,small,none,,1.0,4.193200541909867,3.546231180180933,2.0,summer,0.0,android,0.0,geo_86,0
user_08925,4.0,4.400262035840124,1.0161634330071616,836.1805367764532,255.18217346995448,1106.1245732570108,181.54420642976598,0.22937169078610373,arabica,light,almond,1.0,colombia,large,premium,18.422229602912864,0.0,4.188838450479737,3.98508426543473,2.0,summer,3.0,ios,1.0,geo_1,0
user_09068,0.0,8.500584013921213,1.7176221026673721,1096.227984881462,318.7249796371229,2527.37001186641,577.4218839879181,0.5113596520019993,,medium,oat,1.0,vietnam,,none,7.406178912644575,1.0,3.8118506288551135,4.938765151912877,1.0,autumn,10.0,ios,1.0,geo_71,0
user_07798,1.0,6.267790631250412,1.428625021450116,250.45862854908742,126.33991912116488,863.1824886172756,180.04054892281778,0.04304657910745488,arabica,dark,almond,1.0,colombia,large,basic,11.016234432125467,0.0,5.448278074817768,5.9897516560203625,3.0,summer,13.0,android,0.0,geo_1,1
user_00615,12.0,0.5882133920003351,0.13996674486098926,877.2331673745747,571.4371332876385,371.4838934210592,98.77072707280763,0.11834465538207325,arabica,light,skim,1.0,kenya,small,premium,9.892158262162171,1.0,4.383556791099348,5.9288504703349965,0.0,spring,21.0,android,0.0,geo_47,0
user_08823,0.0,5.40434414833331,1.2214513818361785,165.90812203853656,61.483024559837716,361.0950948656017,,0.35725765832183565,arabica,light,whole,0.0,colombia,small,premium,17.926495535930954,1.0,5.353370677406354,4.2765661947675815,1.0,,0.0,web,0.0,geo_76,0
user_02575,,4.83369422625005,1.0741717283012167,88.25167022576488,66.64611353608477,321.91421509798727,68.65659989943332,0.12709776507230372,arabica,light,whole,1.0,guatemala,medium,basic,3.2499760323543714,1.0,4.033523944436614,4.628064371864659,1.0,autumn,4.0,android,1.0,geo_61,0
user_00053,11.0,5.068286497481304,1.134947929186711,424.3086963100004,250.14628506070088,1104.3582387734984,-252.90411297326156,0.2698531545206462,,medium,whole,1.0,kenya,medium,pro,27.85709871427804,1.0,4.317097881350169,2.2926785011552564,3.0,winter,5.0,android,0.0,geo_2,1
user_03340,10.0,4.8042655923944135,0.9584614102579853,1411.448946034084,462.8128181977109,1853.3392274884986,369.9360637971197,0.14582637951916103,arabica,medium,whole,1.0,,medium,none,1.7253711193981855,1.0,6.773510537623738,3.972566565720579,1.0,summer,0.0,android,0.0,geo_1,0
user_07731,0.0,9.224761408901452,2.1756022925454706,969.0209068752398,279.32537384128455,,556.1607813415228,0.3519495723636899,arabica,medium,whole,0.0,colombia,large,pro,12.53166851067705,0.0,6.445581522729613,2.348238806172021,0.0,autumn,10.0,,1.0,geo_9,0
user_01705,0.0,3.5970543745316528,0.8247571241406555,563.9835205752515,174.91011590374404,701.9573625291815,138.20498031061186,0.035602311149145034,arabica,light,none,1.0,vietnam,medium,none,11.770716734544411,1.0,4.346480319656561,6.1109852680935655,2.0,spring,2.0,android,1.0,geo_1,0
user_09469,2.0,2.1221896904834865,0.3980820837917724,,373.43692826374325,,125.35623752708423,0.29271914191888754,robusta,light,almond,,ethiopia,small,none,6.953627180546203,0.0,4.683944483672055,3.161971788476135,2.0,summer,12.0,android,0.0,geo_1,0
user_09334,2.0,0.8589075240565291,0.07524357117360403,1130.8561695660442,355.59347719029813,313.74682335019673,,0.34691135018508745,robusta,medium,soy,1.0,guatemala,,pro,,0.0,3.6643108002626645,3.3087966332419647,0.0,summer,9.0,ios,0.0,geo_17,0
user_01493,0.0,2.849532564228373,0.6864694934343993,239.94604811876596,101.22420982646675,335.385256396707,74.9691884734629,0.22192414383608278,blend,dark,soy,0.0,ethiopia,small,none,8.896340401941956,0.0,3.7011037131694895,4.663727515449763,0.0,autumn,29.0,android,0.0,geo_3,0
user_05876,,6.681847090829642,1.6323043041178966,2087.065080595834,662.6341966078401,4296.724414847092,1394.7100514356775,0.2985010119953286,arabica,dark,oat,1.0,guatemala,large,basic,6.587517488297274,1.0,5.753267405355163,1.3412735911684885,4.0,winter,32.0,android,0.0,geo_61,0
user_10412,1.0,8.976781467615133,2.1083565115043084,1720.7463683851336,616.9105267565413,5444.337040615435,1646.8986987059734,0.13149571918942154,robusta,medium,almond,1.0,colombia,medium,pro,29.248095596308996,1.0,4.182943229138957,4.679736535839343,0.0,spring,15.0,ios,0.0,geo_85,1
user_08789,5.0,5.453368170540619,1.204814419294544,,438.5010503367521,2839.0636582319175,462.0313806353433,0.1761961100041879,arabica,dark,oat,1.0,brazil,medium,premium,7.836992744673928,1.0,5.335851202017973,4.186796348529189,1.0,winter,0.0,ios,0.0,geo_73,0
user_00803,4.0,5.345555281809608,1.2572152600074014,742.241065957086,214.32204301522376,1329.8088081781084,284.25599183444734,0.21934378928832252,arabica,medium,almond,1.0,ethiopia,medium,pro,15.448341960567134,0.0,5.064469871909399,3.7957766563305797,1.0,spring,4.0,ios,0.0,geo_77,0
user_04953,5.0,5.046173513553835,1.0137803212233365,1302.9760041326883,400.81692939419804,1854.6150175813516,336.95574350738,0.1975389909682508,robusta,medium,whole,0.0,vietnam,small,none,3.9645729288571436,1.0,3.4448765310862317,4.3799900532916425,0.0,,1.0,web,0.0,geo_32,0
user_09882,2.0,0.7764970098102776,0.10337286911260046,637.1474627155632,489.2845539585436,326.1075410201434,46.15402630342252,,arabica,medium,soy,1.0,guatemala,medium,pro,11.73542589429991,1.0,5.489504080775274,,0.0,winter,,web,0.0,geo_1,0
user_10109,2.0,1.9962289792241514,0.45901766587647586,845.6600837569944,369.5529326928835,618.6104838967316,210.880518032228,0.2952356221608887,blend,dark,whole,1.0,vietnam,medium,premium,11.721508242265568,0.0,4.39553599264739,5.815173865293475,1.0,autumn,23.0,ios,0.0,geo_63,0
user_00990,8.0,7.506729846094215,1.5226615032670772,822.7471961726227,414.62028190862634,3309.653300766625,815.2996416143217,0.10922566956947849,arabica,medium,whole,0.0,kenya,medium,basic,10.803487482938786,1.0,3.67998996341687,5.150080421041195,1.0,autumn,15.0,android,0.0,geo_96,0
user_02774,3.0,1.6675157338549562,0.39291240242283176,413.8010197089301,126.84483381096135,211.5240034424175,64.61283699286821,0.2386338674682654,robusta,light,whole,1.0,ethiopia,medium,basic,6.80111126190304,0.0,4.162108246693544,4.619308890871968,0.0,autumn,2.0,ios,0.0,geo_5,0
user_08235,3.0,0.2785276364114543,-0.005597754218772594,778.9247510420192,391.46475107436595,115.69431731736877,-2.2763022627562965,0.3406511413253531,arabica,light,oat,,colombia,medium,none,0.8997602726314443,1.0,3.355889662917063,4.817815741840918,0.0,spring,11.0,android,0.0,geo_11,0
user_07510,9.0,4.965662740081536,1.1877593566833473,407.70348325719686,183.8216744294508,933.773934487975,181.73994818188712,0.3276757240362097,robusta,dark,soy,1.0,vietnam,medium,none,8.619548751222572,1.0,2.44828727975652,,3.0,,23.0,android,1.0,geo_74,1
user_03513,,4.987296520969319,1.0504112118345488,1213.83213619651,412.0272705401671,2403.8248060899464,496.0584577061497,0.2428251826916053,robusta,dark,soy,1.0,kenya,medium,none,7.82144244737988,0.0,4.133576373010807,2.5543990615696055,0.0,winter,3.0,web,1.0,geo_1,0
user_07530,0.0,,0.149985878337051,1086.256135442757,470.5006339283212,332.9480854033801,63.15832686403894,0.23259838325355495,robusta,,oat,1.0,kenya,large,premium,12.056872488764114,1.0,3.160214788516841,3.56743690917059,1.0,summer,28.0,android,0.0,geo_3,0
user_08775,0.0,4.606305457973519,1.1676978700772538,1984.5922377917693,695.1048629786194,18232.224492869896,600.2345811161324,0.2375030440243844,arabica,light,whole,1.0,vietnam,medium,basic,64.06388172358412,1.0,4.077355130169886,4.621208100663275,0.0,summer,0.0,ios,0.0,geo_2,0
user_00219,9.0,12.91931417534349,3.3473829482479722,2001.2639855224354,1149.3473093876132,17017.89125905961,3405.869010716383,0.07128820291882484,arabica,medium,whole,1.0,guatemala,medium,basic,19.711926803377096,1.0,2.8043191778785177,,2.0,autumn,21.0,ios,0.0,geo_1,0
user_06772,5.0,5.9506109335257085,1.178353533785195,606.7420033250012,344.32186034059947,2040.6328424492358,487.4656334258865,0.5140096878544381,robusta,light,almond,,kenya,medium,,3.77795101239268,1.0,3.6365981737582773,3.971680634688388,1.0,autumn,,android,0.0,geo_1,0
user_01288,0.0,3.74011406667567,1.005467674619918,1173.1055894775943,365.88350785104814,1308.973439080003,447.5642260588839,0.412421639819233,arabica,light,soy,1.0,,small,premium,15.821116768622032,1.0,5.10149400625056,4.734079271706696,1.0,spring,44.0,,1.0,geo_3,0
user_03163,3.0,1.7461244035530021,0.4426021078486765,519.4689156746789,338.3701559083716,552.7936120499224,,0.2368331842446566,robusta,light,oat,1.0,ethiopia,medium,basic,11.0520371741487,1.0,,3.0014976762896577,1.0,summer,0.0,android,1.0,geo_1,0
user_04678,5.0,5.222296951500405,1.223875657698033,294.12966238477935,145.05992642162252,757.9714016497472,169.2434123748532,0.37699269687748377,arabica,medium,none,1.0,ethiopia,medium,basic,5.162113184566412,0.0,,3.8899140866370523,,spring,21.0,ios,0.0,geo_94,0
user_02618,,1.3547990466670292,0.2553270988706239,1327.3066684377916,,935.3333591587451,174.85859006810546,0.23246577193742646,robusta,light,skim,0.0,colombia,large,none,6.544716235286351,1.0,4.256504035845037,2.5260507286922653,1.0,winter,19.0,ios,0.0,geo_12,0
user_03612,,3.3749115055313625,0.9292937645823893,1088.679447251635,737.0612184366247,2057.9717701916547,879.178224914276,0.5027192941771377,arabica,light,soy,1.0,colombia,small,none,6.038425614941889,0.0,3.8370334821776986,1.46851951859481,1.0,spring,14.0,ios,0.0,geo_3,0
user_00043,12.0,4.232531848108873,1.025536152886511,57.52537955624195,16.815236063069015,85.39703285756323,21.50949659420768,0.5263584125453845,arabica,dark,almond,0.0,colombia,small,none,7.298159296511648,0.0,4.979638995168769,4.679447433994526,2.0,spring,8.0,ios,0.0,geo_99,0
user_09250,0.0,6.440776386627098,1.6066702554924794,584.7479446632998,388.3100034495398,2452.652705035875,698.8096807843629,0.30488767833853164,robusta,medium,oat,0.0,vietnam,small,none,0.0,1.0,4.478952851885169,2.8403520758801797,0.0,autumn,8.0,android,0.0,geo_3,0
user_07187,2.0,8.363387431448224,1.9522729698678094,1530.8465091269638,926.1868043406217,8041.442925597703,2131.7263851743683,0.49437797088669766,arabica,medium,soy,1.0,vietnam,medium,basic,9.185558220098567,1.0,,2.4145833458725483,0.0,autumn,6.0,ios,0.0,geo_91,0
user_03792,4.0,3.5694262725574486,0.8318769063058791,310.1464068449156,206.4704992298321,792.1337559010622,214.26477251849047,,arabica,light,whole,,vietnam,medium,basic,13.041132861761824,0.0,5.700066037582614,4.550681456728705,2.0,autumn,5.0,ios,1.0,geo_40,0
user_03571,,,0.5796116841249679,794.0787721335753,590.687282750431,1191.1302239219326,390.2857610296397,0.30906355125410107,arabica,medium,whole,1.0,ethiopia,medium,none,3.981214539144478,1.0,3.29461895102145,1.5959703642101513,0.0,spring,10.0,android,0.0,geo_3,0
user_10430,0.0,,0.6824381159943318,,564.8535796528779,1341.4910396266805,294.9849059711259,0.17717586844178154,arabica,light,whole,1.0,kenya,medium,none,5.922438959287325,1.0,3.996778094161069,2.9895425179616333,0.0,spring,39.0,ios,0.0,geo_34,0
user_01503,,1.7612540166339345,0.31601760233456594,1044.7325673625269,346.344138217799,545.1884000273718,,0.11396969524347113,arabica,dark,whole,1.0,vietnam,large,premium,5.236608907722972,0.0,4.024225974181146,3.100625417636212,4.0,autumn,38.0,ios,0.0,geo_2,1
user_07854,3.0,,0.5823191514399152,615.0823935366925,305.3565904114371,576.5956002369572,202.51764053247982,0.141279225013158,arabica,medium,none,1.0,kenya,,basic,14.145304290148983,1.0,2.692138906378733,3.250957041574132,,summer,6.0,android,0.0,geo_2,0
