id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,ml_feature_1,ml_feature_2,ml_feature_3,ml_feature_4,ml_feature_5,ml_feature_6,ml_feature_7,ml_feature_8,ml_feature_9,ml_feature_10
1.3785878875215725e+19,1,14102610,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1bac87d2,84ebbcd4,1,0,16615,320,50,1863,3,39,-1,23,-0.06694825279597587,E,-4.8167344557023934,1,-0.4122875719137832,-0.0026013049795317977,X,1.047341256430998,0.13915229913564195,-0.11720217778499831
1.379710161004507e+19,0,14102610,1005,0,9623b22c,1230bd67,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eb8ab115,7375dd40,1,0,22554,320,50,1863,3,39,-1,23,1.6681257521631472,E,-0.9661572716436329,0,-0.6992393173452331,0.14606782108123012,Z,0.7414360595567762,0.30862359947899065,0.6208182077338892
1.3840830754893652e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d05f6a03,981edffc,1,3,21189,320,50,2424,1,161,-1,71,1.5390995854274594,C,-1.1105171981345237,1,0.6118646444663216,-0.47819273770260456,Y,-0.13877595709843127,0.014320633132111451,0.10758722334410013
1.3902059381507748e+19,0,14102610,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ea477f90,411c16c9,1,0,19015,300,250,2162,2,39,-1,33,1.6931241555675431,B,6.288661567874001,1,-0.5447193326870917,-0.9978548807593086,Z,-0.32202463151759586,-1.009204848841833,-0.009942469331789336
1.3988333183814728e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,69068a42,054c8edf,1,3,21189,320,50,2424,1,161,100193,71,0.8415179023138863,A,-3.167917092463812,0,0.8082435329736977,-0.7907092066807501,Z,-0.24993523789677674,-0.6200080167532007,0.058625527718240866
1.3991144464932401e+19,0,14102610,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,820dcde1,ec7e53fa,34da6735,0,0,6992,320,50,613,2,39,100233,32,1.2580860207330757,C,1.3914854988978682,1,0.010690420452573917,0.9932322650729308,X,-0.6832700093343305,1.1929747729233686,-0.03508069129822188
1.405772927184826e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,d10cfd6e,a0c3e4b3,e4a6a646,1,0,17017,320,50,1873,3,39,-1,23,0.2864460004783736,C,3.7296094507379003,1,0.5240400381256813,-0.961950894619821,Z,0.6983055882342015,-0.6530789386322495,0.1173467639253924
1.4058915597760774e+19,0,14102610,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cfb00e05,ad0177e7,1,0,18094,320,50,2060,3,39,-1,23,-1.0666052785924307,A,-2.444547233222762,1,-0.3028252003813186,-0.3533242396684763,X,-0.5484629422080074,-1.0313461235277883,-0.12011120660565652
1.412650884132979e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,6fff64a7,7801e8d9,0f2161f8,a99f214a,7a34d41e,a5bce124,1,0,20018,300,250,2286,3,39,100075,23,0.6651178684585355,D,-4.350375815017742,1,0.6278842641196386,0.5276891179058616,Y,0.15844283625215105,-0.2233048757263769,-0.4617648052067535
1.4138457782728108e+19,0,14102610,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,21c1b9c9,d4897fef,1,0,19950,320,50,1800,3,167,100075,23,0.6416731432894754,A,-2.9390379191324296,1,-0.6287113421251049,0.5461301836370561,X,-0.6326234533239015,0.11171650222900255,0.28401716285329104
1.4151271358671139e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,f757bb8f,2347f47a,cef3e649,a99f214a,1cf29716,158e4944,1,0,22553,320,50,2602,0,163,-1,182,2.988083795215537,B,-8.946141966500388,0,1.1319874324047807,-0.8617448605361426,Y,0.6951604593400027,-0.02150085777536817,0.20464502211112198
1.4161713251927497e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8f8e1a69,61761ee1,1,0,20122,320,50,2303,2,39,-1,23,0.12138366824305528,B,-5.953085703713372,0,-0.8564840680856544,-0.9999265957401706,X,-0.363318261147751,-0.5161474242457929,-0.2614749187684241
1.417177762253665e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,ce897211,8c17b27e,d4897fef,1,0,6991,320,50,613,2,39,100233,32,-0.18238027368178075,D,-5.2626804219116385,0,0.07515811097293999,0.6231290397026076,Z,0.6035822713050236,-0.4093553455703687,-0.020997829716824602
1.4191661511674446e+19,0,14102610,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,c3f7117b,1,0,22246,320,50,2566,3,41,100156,42,-0.1551015705285544,E,6.565952843502238,0,0.10342725610849152,0.0049281755328136456,Z,-0.041737260833075274,0.14027248061281702,0.29329407351795744
1.4208912459442373e+19,0,14102610,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ac8576c0,d4897fef,1,0,19950,320,50,1800,3,167,100077,23,-0.6404695647801124,A,-6.507092284808791,0,-0.4995459217649146,0.7589032154633644,Z,0.9556357714769443,0.017793237225413195,0.06385673111996833
1.4362347638875546e+19,0,14102610,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6ffc81a8,5db079b5,1,2,8330,320,50,761,3,175,-1,23,0.7847963916565653,E,-7.572585087457009,0,0.5934703503078202,-0.6615898414725329,X,0.8101443697417858,-0.019182365404131943,-0.11052508930819699
1.4367312179033825e+19,0,14102610,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,3bb1ddd7,1,0,22267,320,50,2566,3,41,100156,42,0.7012545286848968,C,9.613913731812588,1,-0.9029404473704585,0.18448039368349106,Y,0.3080117940004936,0.6296627937764826,-0.13886543824359096
1.436976385783224e+18,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,4369d598,06df5b8b,aaffed8f,1,0,21611,320,50,2480,3,297,100111,61,-1.8308569178225234,C,5.246624495386614,1,0.003993659043083061,-0.48764957581322593,Z,0.21689806605126893,0.44354911633089567,0.11656286589742529
1.445942083667705e+19,0,14102610,1002,0,278f6c6d,75f9ddc3,50e219e0,ecad2386,7801e8d9,07d7df22,67535b19,c5d1f204,17219cea,0,0,22308,320,50,2573,0,419,-1,178,0.7272161536035949,E,1.5037728474761316,1,-0.8645043411763651,-0.864592819807554,Z,0.8658728631262593,0.2105410148948211,-0.12810153844243374
1.4504173521967754e+17,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,5ba7f8cc,981edffc,1,3,21191,320,50,2424,1,161,100193,71,-1.0065294567055705,C,4.706497178694963,1,1.2378547478349253,-0.9971605515870268,X,-0.3091251950564162,0.8654227525640148,0.0842479403001234
1.4549185601952164e+19,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b59d87c7,be6db1d7,1,0,8330,320,50,761,3,175,-1,23,-1.2223928455907755,A,-7.906062619149239,0,2.0166880257576256,-0.7301642392412405,Y,0.2992546625525745,-0.4406126560063353,0.08914571987913876
1.4598238154360934e+18,1,14102610,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0bb6338f,81b42528,1,0,17753,320,50,1993,2,1063,100084,33,0.020776389141164,B,-4.641946753044643,1,0.43760305455856063,-0.9889417839245543,X,-0.6802718569647771,0.020005433652973886,-0.0717065147093831
1.4610832165711858e+19,1,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,76ad3383,1f0bc64f,1,0,20108,320,50,2299,2,1327,100084,52,-0.2431614697849836,D,-0.8660219385683945,1,1.270900897325739,0.7568401742169757,Y,0.9940200151655173,-0.0976907723421607,-0.3728223115841045
1.4721553044078387e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,942a7406,7ba1a6db,ecb851b2,1,0,20632,320,50,2374,3,39,-1,23,-1.0990650042098666,D,-7.063141404877234,0,-0.8223306042525406,-0.5142215156682188,Z,-0.15292628337841285,1.3469343580804747,-0.05993661681766069
1.4777324186567131e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,6fbb564c,e1eae715,1,3,21189,320,50,2424,1,161,100189,71,2.0714400942156703,A,6.577983581306054,1,0.555902591883411,0.9572965480983271,Y,-0.9174409633216263,0.17974841373057532,-0.19905568064734383
1.4788304347843738e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,145efbee,21575edf,570d21dc,1,0,16688,320,50,1873,3,39,-1,23,0.22985136764758038,E,5.272602126498052,0,0.6023785211078846,0.9670667653019901,X,-0.3015022018058051,0.11247035218038384,0.26593829129959573
1.4806700425490164e+19,0,14102610,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b5756e8,d7bc6ccb,1,0,19771,320,50,2227,0,935,100079,48,0.2771395634567228,C,-1.978831489854274,0,-0.8011042365811135,-0.5538615835525683,Y,0.8343804174551446,-0.8248514280509947,-0.07325295678456929
1.4828130312188439e+19,0,14102610,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c854328e,7abbbd5c,1,0,19950,320,50,1800,3,167,-1,23,-0.2113175688660238,B,-7.656954747826415,1,0.40713470903050186,0.9817839087452584,Y,-0.4319876900247368,0.8707582573542998,-0.0005266723618576339
1.4846130812960838e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,f17268a6,1610002a,1,3,18953,320,50,2154,3,427,100063,61,-0.17384986339178476,A,7.488963587078068,0,0.061782431460656206,0.8065373585992678,Z,0.12871992464174653,-0.24080015739060037,-0.40893531803516436
1.4926876750103458e+19,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f3fc6790,a5bce124,1,0,20108,320,50,2299,2,1327,100084,52,-0.5186494016730291,D,8.457423002062963,1,1.1365654671158023,-0.8916787350710484,Y,0.11309814275760433,0.45001123972257695,-0.1915900319582102
1.4987755774981067e+19,0,14102610,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,3bb1ddd7,1,0,22246,320,50,2566,3,41,100156,42,-1.0742076298474843,A,3.308356459657256,0,-0.27515982756749535,-0.8189725859777944,Y,-0.04368441007398749,-0.37983443930484717,-0.10584526832413148
1.5118235488215658e+19,0,14102610,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,907a25f1,0eb711ec,1,0,8330,320,50,761,3,175,-1,23,-1.427791374970223,A,9.613367508951093,0,0.14442358949375697,0.6743075316344738,Y,0.2781959227281816,-0.08167735701764127,0.02458645623276881
1.5118315088993436e+19,0,14102610,1002,0,b0684a6f,d8e98519,50e219e0,ecad2386,7801e8d9,07d7df22,5f4ee04d,e16b0840,43e7b962,0,0,5299,320,50,479,3,39,-1,23,-0.7565173705488041,E,8.362162590916633,1,-0.6301598395180985,-0.908778275612015,X,0.013282516775705355,-0.8852099492307819,-0.2986371631432874
1.5137575515140645e+19,1,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,9d3ede2d,d913ec65,6d44e29a,1,0,17016,320,50,1873,3,39,-1,23,0.924628166481458,D,6.469462555358415,1,0.18743363346554393,0.8256934781190249,Z,0.4827438518413153,0.016968712229332827,0.4058754168248609
1.5186325222285353e+19,0,14102610,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ac1d5425,be6db1d7,1,0,19950,320,50,1800,3,167,100077,23,0.37090084444169014,A,-6.831367522508545,0,0.7027997489448843,-0.26580876277463117,Y,0.22461631456182407,-0.4545355912332028,-0.05365591295797531
1.5212363560552737e+19,0,14102610,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a038eb7c,ecb851b2,1,0,17614,320,50,1993,2,1063,-1,33,-1.601898501545796,B,3.4526221382087137,1,-0.05177547283286862,-0.7633548115986717,X,0.3255221638256771,-0.17855287126811656,-0.35224062376249404
1.5253596862568387e+19,0,14102610,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,3bb1ddd7,1,0,22246,320,50,2566,3,41,100156,42,-0.6497281112355219,D,-1.9352398504870898,1,-2.1987894956796987,0.6811467145199659,Z,0.15769317476064337,0.5236442080243094,-0.7584302395001846
1.530611455850761e+19,0,14102610,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d9a8b482,d787e91b,1,0,18093,320,50,2060,3,39,100105,23,-0.25824167126061975,D,4.81315464374485,1,-0.5244216693240898,-0.674924818603121,Y,-0.3113853561324711,0.2741980550869318,0.4353784899411829
1.531240981362106e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,5b5e26dd,2692a96a,1,3,21189,320,50,2424,1,161,100189,71,1.0974777300640401,C,-2.186818688326686,1,1.8421309180132622e-05,0.22822858917058877,Z,0.7752381833581421,-0.9377220135000421,0.34050323013242934
1.5488268253082634e+19,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,76dc4769,1,0,20108,320,50,2299,2,1327,-1,52,-0.35218013629156375,B,-6.178679740042874,1,1.0390689187818523,0.657690302468138,X,0.541804485364908,-0.39199931512285874,-0.2452344357388996
1.5586744874564803e+19,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1a0abc71,a5bce124,1,0,20108,320,50,2299,2,1327,-1,52,0.9158133769311705,B,-8.137311656589885,1,-0.22865936325725078,0.9813120854626936,X,-0.543624015545688,0.633983364060736,-0.08586317738089082
1.5646694817797612e+19,1,14102610,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dbc7735a,ad0177e7,1,0,17654,300,250,1994,2,39,100083,33,-1.1152142037958583,E,-1.6300095876438618,0,0.13112732857316028,0.36005600082096767,Z,1.0584914960543363,0.46432143454040886,-0.20761529011618057
1.5674242640527772e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,00ff2839,8d4a5aa9,0eb711ec,1,0,15701,320,50,1722,0,35,-1,79,0.7492928743527852,E,-1.5757974307433305,1,0.41943729668099705,-0.5754735553106693,Y,0.35069955125933383,0.6615901451063073,-0.6645193610854484
1.5682145332089684e+19,1,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,57d60741,57b3c6c3,1,0,20634,320,50,2374,3,39,-1,23,-0.5818124972616664,D,4.591388316591603,0,0.32822408098556266,0.10603510469219357,X,1.103151251771131,-1.1753285725010374,0.21079689384827222
1.573287274191991e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a2acf7be,be6db1d7,1,0,18091,320,50,2060,3,39,-1,23,-2.918939847126307,D,9.905734950982612,1,0.8308276919656223,-0.7177163296706371,Z,0.9042169049547213,-0.20071737426690683,-0.25355077870127884
1.5875904143310627e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,d90df5a9,36b67a2a,1,0,16352,320,50,1823,1,167,100004,71,-0.7225176705852201,B,-7.9462814660594745,1,0.4891491181817834,-0.43622928801128036,Z,0.8155833067658183,-0.6646468454734382,0.0046927752157314056
1.5951458677150386e+19,0,14102610,1005,0,e9e7a6b6,77c8e77d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ebe84cf,0ccaa0a9,1,0,19772,320,50,2227,0,935,100075,48,-0.8598708549779119,B,8.000757180998491,0,-0.9999789363282225,0.8432364857192162,Y,-0.023585990695382586,0.4210051879462568,-0.05189910491349361
1.600232702519295e+19,0,14102610,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,840d2ddf,68b6db2c,1,0,6563,320,50,572,2,39,-1,32,-0.22231384854275493,D,9.860830109352637,0,-0.10344814196083756,-0.5005703283975436,Y,-0.2667070818752306,-0.06022542538972855,-0.4126348250606446
1.6024707092614494e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,dfba4282,496515fa,1,3,21801,320,50,2515,1,161,100190,71,-0.8377783363788058,E,-5.988365347703741,0,0.5879538924888741,-0.45408645541228154,Z,0.7250468973161028,0.07204212533628138,-0.11336647172593743
1.604614408276191e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,77a292ac,e1eae715,1,3,21189,320,50,2424,1,161,100192,71,1.2080212944920903,A,-5.014500842399496,1,-1.1009465410099575,-0.8909176253598611,Z,0.6437848754183253,-0.95646845708039,-0.05901951546344314
1.6087364292836214e+18,0,14102610,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6bbd46ae,fce66524,1,0,4687,320,50,423,2,39,100148,32,-1.1832814281093023,C,7.066809252185664,1,0.5252175439750149,0.3789075303651301,Z,-0.9544749181238832,-0.13661503163814115,-0.4053613530328455
1.6092635395905898e+19,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,87d5bace,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52,-0.4476757157386418,C,3.823998397778883,0,1.2940294423740162,-0.49533353703270305,X,-0.9325201865122588,-0.3233596424848288,-0.31875532493955
1.6112645356552804e+18,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,d292b821,35e87701,1,0,21611,320,50,2480,3,297,100111,61,-0.4081202369241387,E,0.9057938515780819,0,-0.3673476792261807,-0.7505626739057019,Z,-0.12150648061035474,0.4009638699000501,0.25373435056641536
1.611862859594182e+19,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,1ccc7835,1,0,15704,320,50,1722,0,35,-1,79,-0.13787547897901611,E,-4.670283559448986,1,0.17267329381928692,0.8892027595925937,Z,0.12413166940413856,-0.19395073693666418,-0.5565638905977793
1.6220267922118172e+18,0,14102610,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,990f19f9,76dc4769,1,0,16208,320,50,1800,3,167,100077,23,1.5763930313145962,B,-1.6603643781718276,1,0.3535383890878892,-0.055050419922157416,Z,0.9748884232472288,0.36400404437064593,-0.4831783302465919
1.6226788983859525e+18,0,14102610,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4da2d9f5,5db079b5,1,2,8330,320,50,761,3,175,100081,23,-2.6247106138716068,E,-9.3772387577012,1,1.0943557796905263,-0.6657734526629608,Y,0.46033407090246015,-0.07081667702718154,0.192366703583491
1.6267781762211652e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b55d215a,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71,-2.4428127864456326,D,6.008744506135901,0,-0.1795116237349657,0.48332536942836474,Z,-0.23546569100198123,0.1047915235386442,-0.4633237004374699
1.6351026895167318e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,fa0d2b18,496515fa,1,3,21191,320,50,2424,1,161,100193,71,0.6311268857465253,E,1.9153469981361066,1,0.0472822268366989,-0.2804027603243508,Z,0.8613418803687352,-0.7952486539329097,0.08620006870824792
1.6471094721174209e+19,0,14102610,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,55b14e9f,1f0bc64f,1,0,17264,320,50,1872,3,39,-1,23,0.6710512299158174,E,6.484199704581275,0,-0.8709209410217784,0.9719480656489937,Z,0.25822501505675177,-0.373676704108385,-0.01031075819101451
1.6627038039787184e+19,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fe8ad609,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79,-0.693291303121065,D,-1.0318160182892466,1,-0.9518077059549928,-0.4549661999866414,Z,0.9392797792958412,-0.0672160831025137,-0.40710497734933826
1.666104645775861e+17,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,9882c537,b70e3499,0dedddc5,1,2,17016,320,50,1873,3,39,-1,23,-1.5713917536128008,A,1.3219425605456685,0,0.20302493323250684,-0.7142285830420746,Y,-0.8386353961599056,-0.581193642549615,-0.08550447772033487
1.6688001620373328e+19,0,14102610,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,5d57bf19,158e4944,1,0,16615,320,50,1863,3,39,-1,23,-0.14167401499246354,C,-4.90683572811432,0,1.2039914612299973,-0.38115978771932946,X,-0.30503805464413114,-0.3069388018157638,0.09006412600356278
1.6711751132937998e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7e372a48,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71,0.48082244889325454,B,-5.316440067894337,1,0.8625699092395974,0.429427343628884,Y,0.6702917574060481,0.42813033148292273,0.3334452504445525
1.6770015752454875e+19,1,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7b1ef1e,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79,0.5517907310272067,D,8.505961837427513,0,0.28040631160913276,0.14792176182141709,X,-0.4311226848864459,-1.3400181840226801,0.0819561894158544
1.6777701423754367e+19,0,14102610,1005,1,450d6400,bea33b9a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eb814216,a0f5f879,1,0,17875,320,50,2036,3,47,-1,156,0.454035177789356,E,5.197592813602068,1,-0.11927020895181595,0.25080764424294605,Y,-0.9245985151030094,-0.1120823591855389,-0.11104964176380813
1.6812987224337992e+19,0,14102610,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,efefe336,6ac9eb05,1,0,20251,320,50,2323,0,687,100081,48,1.8844760635818854,A,-5.34519773150834,1,1.343577026048921,0.45443440176495237,Y,-0.403744448125563,0.28559561765313807,-0.3924701697167169
1.6877073021184741e+19,0,14102610,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b76b5b0a,d7aa863b,1,0,19771,320,50,2227,0,935,-1,48,-0.8108881535599043,A,7.1971477515665185,0,0.8690164013403945,0.6124506387709412,Y,-0.20491569284421773,-0.6000322801938839,-0.3101891139168618
1.6962253022449689e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,a2a22901,496515fa,1,3,21191,320,50,2424,1,161,100189,71,0.6721263024320108,D,-2.1095292213704813,1,-0.17275444052941452,-0.7967138599935677,Y,-0.44842394318718415,0.775398426289201,0.04179405352814459
1.6976383798610692e+19,0,14102610,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,c3f7117b,1,0,22267,320,50,2566,3,41,100156,42,0.7576695711528055,B,3.0313241679525262,1,0.22887541291024674,0.9522680288242522,Y,-0.2699960231599732,-0.14954223796023056,0.1764710700253149
1.6984138180950227e+19,0,14102610,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d3b61c6,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48,-0.6924421337020269,E,-2.646728186204075,0,1.6881951981368732,-0.34940542785825646,X,0.06630726538745302,-0.5437297583839563,0.22437858137333042
1.7030643007731683e+19,1,14102610,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,134e6833,ed29f87a,1,2,16615,320,50,1863,3,39,-1,23,-0.5301912583665791,D,-1.6903954886569572,0,-0.2741232927306875,-0.9102034864941158,Y,-0.38551121482677353,-0.6450555268344029,0.038988606589382135
1.7037387021647778e+19,1,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,51af328b,1ebc7efd,1,0,20122,320,50,2303,2,39,-1,23,-0.5832807063208136,B,8.431813165478562,0,-1.0635956220025262,0.6934875837847884,Y,-0.832877775349807,0.4140971391189395,0.18468031622198844
1.7115290501506515e+19,0,14102610,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f66b72b8,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79,-0.9992904056416231,A,-6.035919379696157,1,0.13318974261046132,0.11948423617401131,Y,-0.05087310963343805,0.12248054193589236,-0.25706974771775915
1.7120003849097435e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,365bc6c6,0bcabeaf,1,3,21189,320,50,2424,1,161,100193,71,-1.1851699140102585,B,-5.8309070299094,1,-1.2973279382015892,0.5968962578751726,Y,0.17221373108122462,0.08523669725524559,0.04661284503257759
1.712913664127108e+19,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,249fbbb1,76dc4769,1,0,15704,320,50,1722,0,35,-1,79,0.9586349401538788,A,-1.5010672965418834,1,0.21677269295628293,0.9956861108382543,Y,-0.817932170585967,-0.2005384837930929,-0.16107584287769994
1.7136700806632106e+19,1,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,54702f33,c464aa46,1,0,15699,320,50,1722,0,35,100084,79,-0.12588950549727074,D,-1.831252859683186,1,-1.9705893324388852,-0.65891898567847,Z,1.0362386321249146,-0.5065063669341918,0.8625669775986842
1.7145938891219139e+18,0,14102610,1002,0,e3fdd4f3,41c7c8ea,50e219e0,ecad2386,7801e8d9,07d7df22,bee524f5,fa65a183,072c9f1e,0,0,22548,320,50,2601,2,167,100075,23,0.11962177273448671,D,9.085397297280092,1,-0.529575068932535,-0.9947554128540472,Z,0.23639455539798693,0.11619934142519338,0.00432897691772325
1.7198140649853473e+19,0,14102610,1002,0,9148eb3f,3fa3aa64,50e219e0,ecad2386,7801e8d9,07d7df22,71ffd445,52d80bc4,7c170de9,0,0,22304,320,50,2573,0,419,-1,178,1.4460036624827648,D,-5.666936794662616,1,-0.21911864252642646,-0.7422676568499335,X,0.5860331557162723,-0.3038105019792533,0.22365266220108107
